id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020,FreeAllocations_2021,ETSPhase_2021,AllowanceInAllocation_2021,UnitsSurrendered_2021,CumulativeSurrenderedUnits_2021,CumulativeVerifiedEmissions_2021,SurrenderedAllowances_2021,VerifiedEmissions_2021,ComplianceCode_2021,FreeAllocations_2022,ETSPhase_2022,AllowanceInAllocation_2022,UnitsSurrendered_2022,CumulativeSurrenderedUnits_2022,CumulativeVerifiedEmissions_2022,SurrenderedAllowances_2022,VerifiedEmissions_2022,ComplianceCode_2022
BE-734,734,The Brussels Airport Company,Belgium,BE,100,Holding Account,closed,233137322,The Brussels Airport Company,Auguste Reyerslaan 80,NA,Schaarbeek,1030,BE,Belgium,1,Account holder,NA,NA,NA,Brussels  International Airport Company,NA,NA,-,2008,2012,2008-08-21,VL924,NA,NA,Nationale Luchthaven van Brussel Z/N,NA,Zaventem,1930,BE,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,26359,2008-2012,26359,19938,19938,19938,19938,19938,A,26359,2008-2012,26359,19377,39315,39315,19377,19377,A,26359,2008-2012,26359,22668,61983,61983,22668,22668,A,26359,2008-2012,26359,17081,79064,79064,17081,17081,A,26359,2008-2012,26359,18081,97145,97145,18081,18081,A,NA,2013-2020,NA,NA,NA,NA,NA,Excluded,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
BE-32,32,Briqueteries De Ploegsteert,Belgium,BE,100,Holding Account,open,0401273162,Briqueteries De Ploegsteert,Rue du Touquet (Biz) 228,NA,Comines-Warneton,7783,BE,Belgium,1,Account holder,NA,NA,NA,Ploegsteert Site Afma Ploegsteert,-,"-,-",W147,2005,0,2005-04-01,WAI087P066,NA,NA,Rue du Touquet 228,NA,Ploegsteert,7783,BE,32,Manufacture of ceramics,13037,2005-2007,13037,11391,11391,11391,11391,11391,A*,13037,2005-2007,13037,11603,22994,22994,11603,11603,A*,13037,2005-2007,13037,11057,34051,34051,11057,11057,A,14189,2008-2012,14189,11290,11290,11290,11290,11290,A,14189,2008-2012,14189,10360,21650,21650,10360,10360,A,14189,2008-2012,14189,11737,33387,33387,11737,11737,A,14190,2008-2012,14190,13623,47010,47009,13623,13622,A,14190,2008-2012,14190,10898,57908,57908,8060,10899,A,10655,2013-2020,19731,18153,18153,18153,18153,18153,A,10469,2013-2020,19387,17853,36006,36006,17853,17853,A,10283,2013-2020,19043,18930,54936,54936,18930,18930,A,10093,2013-2020,18695,16264,71200,71200,16264,16264,A,9902,2013-2020,18347,16579,87779,87779,16579,16579,A*,9709,2013-2020,17996,17367,105146,105146,17367,17367,A,9514,2013-2020,17643,15284,120430,120430,15284,15284,A,9318,2013-2020,17289,13009,133439,133439,13009,13009,A*,11911,2021-2030,11911,16852,16852,16852,16852,16852,A,11911,2021-2030,11911,11403,28255,28255,11403,11403,A
BE-33,33,Briqueteries De Ploegsteert,Belgium,BE,100,Holding Account,open,0401273162,Briqueteries De Ploegsteert,Rue du Touquet (Biz) 228,NA,Comines-Warneton,7783,BE,Belgium,1,Account holder,NA,NA,NA,Ploegsteert Site Bristal Ploegsteert,-,"-,-",W147,2005,0,2005-04-01,WAI088P066,NA,NA,Rue du Touquet 228,NA,Ploegsteert,7783,BE,32,Manufacture of ceramics,9305,2005-2007,9305,8778,8778,8778,8778,8778,A*,9305,2005-2007,9305,8587,17365,17365,8587,8587,A*,9305,2005-2007,9305,8590,25955,25955,8590,8590,A,11698,2008-2012,11698,8158,8158,8157,8158,8157,A,11698,2008-2012,11698,7283,15441,15440,7283,7283,A,11698,2008-2012,11698,6369,21810,21809,6369,6369,A,11698,2008-2012,11698,8274,30084,30083,8274,8274,A,11698,2008-2012,11698,7421,37505,37505,5084,7422,A,8086,2013-2020,13167,9849,9849,9849,9849,9849,A,7946,2013-2020,15384,13650,23499,23499,13650,13650,A,7803,2013-2020,15110,11151,34650,34650,11151,11151,A,7660,2013-2020,14835,12502,47152,47152,12502,12502,A,7515,2013-2020,14558,13597,60749,60749,13597,13597,A,7368,2013-2020,14279,9769,70518,70518,9769,9769,A,7219,2013-2020,13999,11945,82463,82463,11945,11945,A,7071,2013-2020,13719,11545,94008,94008,11545,11545,A,9514,2021-2030,9514,12483,12483,12483,12483,12483,A,9514,2021-2030,9514,9371,21854,21854,9371,9371,A
BE-735,735,Interconnector Zeebrugge Terminal,Belgium,BE,100,Holding Account,open,0454318009,Interconnector Zeebrugge Terminal,Rue Guimard 4,NA,Brussels,1040,BE,Belgium,1,Account holder,NA,NA,NA,Interconnector Zeebrugge,NA,NA,-,2008,0,2008-01-01,VLE48,NA,NA,Koggenstraat 179,NA,Zeebrugge,8380,BE,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,6461,2008-2012,6461,4987,4987,4987,4987,4987,A,6461,2008-2012,6461,9580,14567,14567,9580,9580,A,6461,2008-2012,6461,10577,25144,25144,10577,10577,A,6461,2008-2012,6461,14588,39732,39732,14588,14588,A,6461,2008-2012,6461,7610,47342,47342,7610,7610,A,7664,2013-2020,7664,3170,3170,3170,3170,3170,A,3517,2013-2020,3517,4584,7754,7754,4584,4584,A,3116,2013-2020,3116,7781,15535,15535,7781,7781,A,5316,2013-2020,5316,7037,22572,22572,7037,7037,A,4579,2013-2020,4579,3515,26087,26087,3515,3515,A,1983,2013-2020,1983,739,26826,26826,739,739,A,82,2013-2020,82,296,27122,27122,296,296,A,64,2013-2020,64,271,27393,27393,271,271,A,71,2021-2030,71,322,322,322,322,322,A,71,2021-2030,71,1293,1615,1615,1293,1293,A
BE-34,34,Briqueteries De Ploegsteert,Belgium,BE,100,Holding Account,closed,0401273162,Briqueteries De Ploegsteert,Rue du Touquet (Biz) 228,NA,Comines-Warneton,7783,BE,Belgium,1,Account holder,NA,NA,NA,Ploegsteert Warneton (La Lys),-,"-,-",0,2005,2014,2005-04-01,WAI089P067,NA,NA,Chemin de la briqueterie,NA,Warneton,7784,BE,32,Manufacture of ceramics,5905,2005-2007,5905,5498,5498,5498,5498,5498,A*,5905,2005-2007,5905,5911,11409,11409,5911,5911,A*,5905,2005-2007,5905,6149,17558,17558,6149,6149,A,6333,2008-2012,6333,5778,5778,5778,5778,5778,A,6333,2008-2012,6333,4800,10578,10578,4800,4800,A,6333,2008-2012,6333,5558,16136,16136,5558,5558,A,6334,2008-2012,6334,4513,20649,20648,4513,4512,A,6334,2008-2012,6334,8,20657,20655,8,7,A,821,2013-2020,821,NA,0,0,NA,0,A,807,2013-2020,807,NA,0,0,NA,0,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
BE-736,736,KU Leuven,Belgium,BE,100,Holding Account,open,0419052173,KU Leuven,Oude Markt 13,NA,Leuven,3000,BE,Belgium,1,Account holder,NA,NA,NA,UZ Gasthuisberg Leuven,NA,NA,vl00235536001093,2008,0,2008-09-23,VL922,NA,NA,Herestraat 49,NA,Leuven,3000,BE,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,15425,2008-2012,15425,10508,10508,10508,10508,10508,A,15425,2008-2012,15425,10585,21093,21093,10585,10585,A,15425,2008-2012,15425,11773,32866,32866,11773,11773,A,15425,2008-2012,15425,10476,43342,43342,10476,10476,A,15425,2008-2012,15425,11722,55064,55064,4662,11722,A,8259,2013-2020,8259,13204,13204,13204,13204,13204,A,7392,2013-2020,7392,11583,24787,24787,11583,11583,A,6547,2013-2020,6547,11893,36680,36626,11893,11839,A,5728,2013-2020,5728,12837,49517,49463,12837,12837,A,4935,2013-2020,4935,12651,62168,62114,12651,12651,A,4167,2013-2020,4167,13306,75474,75420,13306,13306,A,3423,2013-2020,3423,14065,89539,89485,14065,14065,A,2708,2013-2020,2708,13487,103026,103026,13487,13541,A,2608,2021-2030,2608,14597,14597,14597,14597,14597,A,3001,2021-2030,3001,12428,27025,27025,12428,12428,A
BE-35,35,Aperam Stainless Belgium,Belgium,BE,100,Holding Account,open,0401277914,Aperam Stainless Belgium,"Swinnenwijerweg 5 Genk-Zuid, Zone 6A",NA,Genk,3600,BE,Belgium,1,Account holder,NA,NA,NA,Aperam Stainless Belgium,-,"-,-",vl00080209000108,2005,0,2005-04-01,VL202,NA,NA,Swinnenwijerweg 5,NA,Genk,3600,BE,24,Production of pig iron or steel,229692,2005-2007,229692,185972,185972,185972,185972,185972,A*,229692,2005-2007,229692,207584,393556,393556,207584,207584,A*,229692,2005-2007,229692,176340,569896,569896,176340,176340,A,253618,2008-2012,253618,186938,186938,186938,186938,186938,A,253618,2008-2012,253618,125855,312793,312793,125855,125855,A,253618,2008-2012,253618,143915,456708,456708,143915,143915,A,253618,2008-2012,253618,133652,590360,590360,133652,133652,A,253619,2008-2012,253619,136486,726846,726846,20148,136486,A,171671,2013-2020,171671,142386,142386,142386,142386,142386,A,168689,2013-2020,168689,144793,287179,287179,144793,144793,A,165672,2013-2020,165672,156114,443293,443293,156114,156114,A,162623,2013-2020,162623,168132,611425,611425,168132,168132,A,159542,2013-2020,159542,169376,780801,780801,169376,169376,A,156431,2013-2020,156431,162393,943194,943194,162393,162393,A,153281,2013-2020,153281,140045,1083239,1083239,140045,140045,A,150120,2013-2020,150120,136685,1219924,1219924,136685,136685,A,122850,2021-2030,122850,160267,160267,160267,160267,160267,A,134447,2021-2030,134447,137467,297734,297734,137467,137467,A
BE-737,737,Air Liquide Large Industry,Belgium,BE,100,Holding Account,closed,0471356949,Air Liquide Large Industry,"Avenue du Bourget 44, b5",NA,Brussel,1130,BE,Belgium,1,Account holder,NA,NA,NA,Air Liquide Large Industry Hyco,NA,NA,-,2008,2012,2008-12-04,VL152,NA,NA,Scheldelaan 600,NA,Antwerpen,2040,BE,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,450126,2008-2012,450126,NA,NA,306689,NA,306689,A,591610,2008-2012,591610,NA,NA,623274,NA,316585,A,607258,2008-2012,607258,NA,NA,943297,NA,320023,A,610234,2008-2012,610234,NA,NA,1271365,NA,328068,A,627070,2008-2012,627070,NA,NA,1513067,NA,241702,A,NA,2013-2020,NA,NA,NA,NA,NA,Excluded,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
BE-36,36,Ford Werke GmbH,Belgium,BE,100,Holding Account,closed,401298403,Ford Werke GmbH,Henry Fordstrasse 1,NA,Köln-Niehl,50725,DE,Germany,1,Account holder,NA,NA,NA,Ford Werke Aktiengesellschaft,-,"-,-",0,2005,2015,2005-04-01,VL515,NA,NA,Henry Fordlaan 8,NA,Genk,3600,BE,20,Combustion of fuels,45584,2005-2007,45584,37181,37181,37181,37181,37181,A*,45584,2005-2007,45584,37850,75031,75031,37850,37850,A*,45583,2005-2007,45583,34728,109759,109759,34728,34728,A,62839,2008-2012,62839,49680,49680,49680,49680,49680,A,62839,2008-2012,62839,41385,91065,91065,41385,41385,A,62839,2008-2012,62839,48812,139877,139877,48812,48812,A,62838,2008-2012,62838,41807,181684,181684,13607,41807,A,62838,2008-2012,62838,36848,218532,218532,36848,36848,A,36333,2013-2020,36333,42764,42764,42764,42764,42764,A,32516,2013-2020,32516,37347,80111,80111,37347,37347,A,28799,2013-2020,28799,12320,92431,92431,12320,12320,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
BE-738,738,W-Cycle,Belgium,BE,100,Holding Account,closed,400896545,W-Cycle,A. Denystraat 90-92,NA,Lot-Beersel,1651,BE,Belgium,1,Account holder,NA,NA,NA,W-cycle,NA,NA,-,2008,2012,2008-10-30,VL466,NA,NA,Albert Denystraat 90,NA,Beersel,1651,BE,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,0,2008-2012,0,55,55,55,55,55,A,0,2008-2012,0,36,91,91,36,36,A,0,2008-2012,0,25,116,116,25,25,A,0,2008-2012,0,21,137,137,21,21,A,0,2008-2012,0,19,156,156,19,19,A,NA,2013-2020,NA,NA,NA,NA,NA,Excluded,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
BE-37,37,Nelissen Steenfabrieken,Belgium,BE,100,Holding Account,open,0401333639,Nelissen Steenfabrieken,Kiezelweg 458-460,NA,Lanaken,3620,BE,Belgium,1,Account holder,NA,NA,NA,Nelissen Steenfabrieken,-,"-,-",vl00080704000303,2005,0,2005-04-01,VL717,NA,NA,Kiezelweg 458-460,NA,Lanaken,3620,BE,32,Manufacture of ceramics,30526,2005-2007,30526,28585,28585,28585,28585,28585,A*,35974,2005-2007,35974,30606,59191,59191,30606,30606,A*,37082,2005-2007,37082,33648,92839,92839,33648,33648,A,37232,2008-2012,37232,30406,30406,30406,13327,30406,A,37232,2008-2012,37232,23729,54135,54135,23729,23729,A,37232,2008-2012,37232,23879,78014,78014,23879,23879,A,37231,2008-2012,37231,28780,106794,106794,28780,28780,A,37231,2008-2012,37231,27504,134298,134298,27504,27504,A,21893,2013-2020,21893,23749,23749,23749,23749,23749,A,21513,2013-2020,21513,27072,50821,50821,27072,27072,A,21128,2013-2020,21128,29866,80687,80687,29866,29866,A,20739,2013-2020,20739,29399,110086,110086,29399,29399,A,20346,2013-2020,21877,31015,141101,141101,31015,31015,A,19949,2013-2020,22187,29563,170664,170664,29563,29563,A,19548,2013-2020,21743,29661,200325,200325,29661,29661,A,19145,2013-2020,21297,33297,233622,233622,33297,33297,A,20228,2021-2030,20228,35203,35203,35203,35203,35203,A,20228,2021-2030,20228,30872,66075,66075,30872,30872,A
BE-739,739,Unilin,Belgium,BE,100,Holding Account,closed,0405414072,Unilin,Ooigemstraat 3,NA,Wielsbeke (Ooigem),8710,BE,Belgium,1,Account holder,NA,NA,NA,Unilin Wielsbeke,NA,NA,-,2008,2016,2008-10-29,VL802,NA,NA,Ridder de Ghellinckstraat 9,NA,Wielsbeke,8710,BE,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,18335,2008-2012,18335,11688,11688,11688,11688,11688,A,18335,2008-2012,18335,8733,20421,20421,8733,8733,A,18335,2008-2012,18335,12158,32579,32579,12158,12158,A,18335,2008-2012,18335,8544,41123,41123,8544,8544,A,18336,2008-2012,18336,8460,49583,49583,49,8460,A,36937,2013-2020,36937,6717,6717,6717,6717,6717,A,36295,2013-2020,36295,5821,12538,12538,5821,5821,A,23422,2013-2020,23422,5728,18266,18266,5728,5728,A,12598,2013-2020,12598,NA,18266,18266,NA,0,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
BE-38,38,Pittsburgh Corning Europe,Belgium,BE,100,Holding Account,open,0401338785,Pittsburgh Corning Europe,Albertkade 1,NA,Tessenderlo,3980,BE,Belgium,1,Account holder,NA,NA,NA,Pittsburgh Corning Europe,-,"-,-",vl00080747000100,2005,0,2005-04-01,VL902,NA,NA,Albertkade 1,NA,Tessenderlo,3980,BE,31,Manufacture of glass,27533,2005-2007,27533,24428,24428,24428,24428,24428,A*,27533,2005-2007,27533,24681,49109,49109,24681,24681,A*,27533,2005-2007,27533,24795,73904,73904,24795,24795,A,28089,2008-2012,28089,27505,27505,27505,14620,27505,A,28089,2008-2012,28089,27170,54675,54675,27170,27170,A,28089,2008-2012,28089,25174,79849,79849,25174,25174,A,28089,2008-2012,28089,25804,105653,105653,25804,25804,A,28089,2008-2012,28089,21553,127206,127206,21553,21553,A,24650,2013-2020,24650,24940,24940,24940,24940,24940,A,24222,2013-2020,24222,24354,49294,49294,24354,24354,A,23789,2013-2020,23789,22845,72139,72139,22845,22845,A,23351,2013-2020,23351,20317,92456,92456,20317,20317,A,22909,2013-2020,22909,22411,114867,114867,22411,22411,A,22462,2013-2020,22462,19122,133989,133989,19122,19122,A,22010,2013-2020,22010,18500,152489,152489,18500,18500,A,21556,2013-2020,21556,18716,171205,171205,18716,18716,A,14630,2021-2030,14630,20011,20011,20011,20011,20011,A,15142,2021-2030,15142,20519,40530,40530,20519,20519,A
BE-740,740,Cimenteries CBR Cementbedrijven,Belgium,BE,100,Holding Account,closed,0400465290,Cimenteries CBR Cementbedrijven,Boulevard de France 3-5,NA,Braine-l'Alleud,1420,BE,Belgium,1,Account holder,NA,NA,NA,CBR Gent,NA,NA,-,2008,2009,2008-10-27,VL915,NA,NA,Arbedkaai 3,NA,Sint-Kruis-Winkel,9042,BE,1,Combustion installations with a rated thermal input exceeding 20 MW,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,4147,2008-2012,4147,5850,5850,5850,5382,5850,A,4147,2008-2012,4147,4157,10007,10007,2723,4157,A,NA,2008-2012,0,NA,0,0,NA,NA,A,NA,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
BE-39,39,Nyrstar Belgium,Belgium,BE,100,Holding Account,open,0865131221,Nyrstar Belgium,Zinkstraat 1,NA,Balen,2490,BE,Belgium,1,Account holder,NA,NA,NA,Site Balen,-,"-,-",vl01856512000269,2005,0,2005-04-01,VL503,NA,NA,Zinkstraat 1,NA,Balen,2490,BE,28,Production or processing of non-ferrous metals,20883,2005-2007,20883,17169,17169,17169,17169,17169,A*,20883,2005-2007,20883,17584,34753,34753,17584,17584,A*,20882,2005-2007,20882,16706,51459,51459,16706,16706,A,16233,2008-2012,16233,12817,12817,12817,12817,12817,A,16233,2008-2012,16233,8090,20907,20907,8090,8090,A,16233,2008-2012,16233,18128,39035,39035,18128,18128,A,16232,2008-2012,16232,19475,58510,58510,12029,19475,A,16232,2008-2012,16232,17304,75814,75814,17304,17304,A,138334,2013-2020,138334,25158,25158,25158,25158,25158,A,135931,2013-2020,135931,19570,44728,44728,19570,19570,A,133501,2013-2020,133501,26667,71395,71395,26667,26667,A,131044,2013-2020,131044,28172,99567,99567,28172,28172,A,128561,2013-2020,128561,27485,127052,127052,27485,27485,A,126053,2013-2020,126053,20266,147318,147318,20266,20266,A,123516,2013-2020,123516,22360,169678,169678,22360,22360,A,120969,2013-2020,120969,18996,188674,188674,18996,18996,A,59916,2021-2030,59916,19313,19313,19313,19313,19313,A,58310,2021-2030,58310,18994,38307,38307,18994,18994,A
BE-741,741,SCR-Sibelco,Belgium,BE,100,Holding Account,open,0404679941,SCR-Sibelco,Plantin en Moretuslei 1A,NA,Antwerpen,2018,BE,Belgium,1,Account holder,NA,NA,NA,Sibelco,NA,NA,vl00111451000483,2008,0,2008-10-31,VL951,NA,NA,De Zate 1,NA,Dessel,2480,BE,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,18590,2008-2012,18590,18622,18622,18622,18622,18622,A,18590,2008-2012,18590,17233,35855,35855,17233,17233,A,18590,2008-2012,18590,20000,55855,55855,20000,20000,A,18591,2008-2012,18591,20416,76271,76271,20416,20416,A,18591,2008-2012,18591,19467,95738,95738,7376,19467,A,13833,2013-2020,13833,19256,19256,19256,19256,19256,A,12381,2013-2020,12381,20697,39953,39953,20697,20697,A,10966,2013-2020,10966,23754,63707,63707,23754,23754,A,9594,2013-2020,9594,25573,89280,89280,25573,25573,A,8265,2013-2020,8265,28139,117419,117419,28139,28139,A,6979,2013-2020,10598,35345,152764,152764,35345,35345,A,5735,2013-2020,9963,27467,180231,180231,27467,27467,A,4537,2013-2020,7885,29471,209702,209702,29471,29471,A,5672,2021-2030,5672,35713,35713,35713,35713,35713,A,7036,2021-2030,7036,28530,64243,64243,28530,28530,A
