id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020,FreeAllocations_2021,ETSPhase_2021,AllowanceInAllocation_2021,UnitsSurrendered_2021,CumulativeSurrenderedUnits_2021,CumulativeVerifiedEmissions_2021,SurrenderedAllowances_2021,VerifiedEmissions_2021,ComplianceCode_2021,FreeAllocations_2022,ETSPhase_2022,AllowanceInAllocation_2022,UnitsSurrendered_2022,CumulativeSurrenderedUnits_2022,CumulativeVerifiedEmissions_2022,SurrenderedAllowances_2022,VerifiedEmissions_2022,ComplianceCode_2022
NO-45,45,Pelagia AS,Norway,NO,100,Holding Account,open,989094823,Pelagia AS,Postboks 444,Bradbenken 1,BERGEN,5805,NO,Norway,1,Account holder,NA,NA,NA,Pelagia AS Måløy Sildoljefabrikk,NA,NA,8.(b).(i),2008,0,2009-04-02,NO-2006-74,NA,NA,Ivahavet,NA,Deknepollen,6718,NO,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,18389,2008-2012,18389,18029,18029,18029,15689,18029,A*,18389,2008-2012,18389,19303,37332,37332,19303,19303,A*,18389,2008-2012,18389,18077,55409,55409,18077,18077,A,18389,2008-2012,18389,13433,68842,68842,13433,13433,A,18389,2008-2012,18389,13489,82331,82331,13489,13489,A*,12840,2013-2020,12840,9439,9439,9439,9439,9439,A*,12617,2013-2020,12617,19229,28668,28668,19229,19229,A,12391,2013-2020,12391,20413,49081,49081,20413,20413,A,12163,2013-2020,12163,14294,63375,63375,14294,14294,A,11933,2013-2020,11933,19471,82846,82846,19471,19471,A,11700,2013-2020,11700,19307,102153,102153,19307,19307,A,11464,2013-2020,11464,16641,118794,118794,16641,16641,A,11228,2013-2020,11228,20703,139497,139497,20703,20703,A,6690,2021-2030,6690,14082,14082,14082,14082,14082,A,6690,2021-2030,6690,15037,29119,29119,15037,15047,A*
NO-46,46,Naturkraft AS,Norway,NO,100,Holding Account,closed,971073780,Naturkraft AS,"Kårstø, Port 10",NA,Tysværvåg,5565,NO,Norway,1,Account holder,NA,NA,NA,Naturkraft AS Kårstø,NA,NA,1.(c),2008,2017,2009-04-02,NO-2006-98,NA,NA,Kårstø,NA,Tysværvåg,5565,NO,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,323468,2008-2012,323468,29882,29882,29886,29882,29886,E*,323468,2008-2012,323468,1019700,1049582,1049582,1019700,1019696,A*,323468,2008-2012,323468,985202,2034784,2034784,985202,985202,A,323468,2008-2012,323468,557999,2592783,2592783,384468,557999,A,323468,2008-2012,323468,25789,2618572,2618572,12894,25789,A*,NA,2013-2020,NA,11239,11239,11239,11239,11239,A*,NA,2013-2020,NA,5651,16890,16890,5651,5651,A,NA,2013-2020,NA,NA,16890,16890,NA,0,A*,NA,2013-2020,NA,NA,16890,16890,NA,0,A,NA,2013-2020,NA,NA,16890,16890,NA,0,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
NO-47,47,Norcem AS,Norway,NO,100,Holding Account,open,934949145,Norcem AS,Postboks 143 Lilleaker,Lilleakerveien 2B,Oslo,0216,NO,Norway,1,Account holder,NA,NA,NA,Norcem AS avdeling Brevik,NA,NA,3.(c).(i),2008,0,2009-04-02,NO-2006-96,NA,NA,Postboks 38,NA,Brevik,3991,NO,29,Production of cement clinker,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,916654,2008-2012,916654,812252,812252,812252,812252,812252,A*,916654,2008-2012,916654,824871,1637123,1637123,824871,824871,A*,916654,2008-2012,916654,770987,2408110,2408110,770987,770987,A,916654,2008-2012,916654,761456,3169566,3169566,761456,761456,A,916654,2008-2012,916654,762717,3932283,3932283,216317,762717,A*,739224,2013-2020,739224,794788,794788,794788,794788,794788,A*,726384,2013-2020,726384,778029,1572817,1572817,778029,778029,A,713393,2013-2020,713393,744361,2317178,2317178,744361,744361,A,700267,2013-2020,700267,742027,3059205,3059205,742027,742027,A,687000,2013-2020,687000,782948,3842153,3842153,782948,782948,A,673603,2013-2020,673603,767549,4609702,4609702,767549,767549,A,660040,2013-2020,660040,796715,5406417,5406417,796715,796715,A,646429,2013-2020,646429,809179,6215596,6215596,809179,809179,A,687400,2021-2030,687400,750626,750626,750626,750626,750626,A,687400,2021-2030,687400,742590,1493216,1493216,742590,742590,A
NO-48,48,Norcem AS,Norway,NO,100,Holding Account,open,934949145,Norcem AS,Postboks 143 Lilleaker,Lilleakerveien 2B,Oslo,0216,NO,Norway,1,Account holder,NA,NA,NA,Norcem AS avdeling Kjøpsvik,NA,NA,3.(c).(i),2008,0,2009-04-02,NO-2006-95,NA,NA,Behrens vei 15,NA,Kjøpsvik,8590,NO,29,Production of cement clinker,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,395345,2008-2012,395345,403316,403316,403316,403316,403316,A*,395345,2008-2012,395345,409197,812513,812513,409197,409197,A*,395345,2008-2012,395345,356168,1168681,1168681,356168,356168,A,395345,2008-2012,395345,349532,1518213,1518213,349532,349532,A,395345,2008-2012,395345,329427,1847640,1847640,45827,329427,A*,355930,2013-2020,355930,295750,295750,295750,295750,295750,A*,349748,2013-2020,349748,313301,609051,609051,313301,313301,A,343493,2013-2020,343493,266774,875825,875825,266774,266774,A,337173,2013-2020,337173,288571,1164396,1164396,288571,288571,A,330785,2013-2020,330785,387616,1552012,1552012,387616,387616,A,324335,2013-2020,324335,334365,1886377,1886377,334365,334365,A,317804,2013-2020,317804,289735,2176112,2176112,289735,289735,A,311250,2013-2020,311250,266933,2443045,2443045,266933,266933,A,262866,2021-2030,262866,289601,289601,289601,289601,289601,A,262866,2021-2030,262866,309442,599043,599043,309442,309442,A
NO-49,49,Nordic Paper AS,Norway,NO,100,Holding Account,open,983633080,Nordic Paper AS,Postboks 155,Greåkerveien 129,Greåker,1720,NO,Norway,1,Account holder,NA,NA,NA,Nordic Paper AS Greåker,NA,NA,6.(b),2008,0,2009-04-02,NO-2006-68,NA,NA,Postboks 155,NA,Greåker,1720,NO,36,Production of paper or cardboard,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,23407,2008-2012,23407,15094,15094,15094,15094,15094,A*,23407,2008-2012,23407,17284,32378,32378,17284,17284,A*,23407,2008-2012,23407,25770,58148,58148,25770,25770,A,23407,2008-2012,23407,18685,76833,76833,18685,18685,A,23407,2008-2012,23407,10967,87800,87800,10967,10967,A*,12634,2013-2020,12634,18495,18495,18495,18495,18495,A*,12415,2013-2020,12415,15803,34298,34298,15803,15803,A,12193,2013-2020,12193,10756,45054,45054,10756,10756,A,11969,2013-2020,11969,18247,63301,63301,18247,18247,A,11742,2013-2020,11742,14146,77447,77447,14146,14146,A,11513,2013-2020,11513,11547,88994,88994,11547,11547,A,11281,2013-2020,11281,17216,106210,106210,17216,17216,A,11048,2013-2020,11048,6924,113134,113134,6924,6924,A,10974,2021-2030,10974,13301,13301,13301,13301,13301,A,7876,2021-2030,7876,15513,28814,28814,15513,15513,A
NO-50,50,INEOS Rafnes AS,Norway,NO,100,Holding Account,open,982726387,INEOS Rafnes AS,Rafnes,NA,Stathelle,3966,NO,Norway,1,Account holder,NA,NA,NA,Ineos Rafnes,NA,NA,4.(a).(i),2008,0,2009-04-02,NO-2006-79,NA,NA,Rafnes,NA,Stathelle,3966,NO,42,Production of bulk chemicals,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,406782,2008-2012,406782,433909,433909,433909,433909,433909,A*,406782,2008-2012,406782,439317,873226,873226,439317,439317,A*,406782,2008-2012,406782,456426,1329652,1329652,456426,456426,A,406782,2008-2012,406782,475422,1805074,1805074,461845,475422,A,406782,2008-2012,406782,408449,2213523,2213523,74061,408449,A*,364356,2013-2020,364356,488859,488859,488859,488859,488859,A*,358027,2013-2020,358027,472696,961555,961555,472696,472696,A,351624,2013-2020,351624,465755,1427310,1427310,465755,465755,A,345155,2013-2020,345155,425982,1853292,1853292,425982,425982,A,338616,2013-2020,338616,432409,2285701,2285701,432409,432676,A*,332013,2013-2020,332013,446947,2732648,2732648,446947,447417,A*,325327,2013-2020,325327,443056,3175704,3175704,443056,443056,A,318619,2013-2020,318619,454096,3629800,3629800,454096,453359,A,414825,2021-2030,414825,442118,442118,442118,442118,442118,A,409345,2021-2030,409345,339049,781167,781167,339049,339049,A
NO-51,51,NorFraKalk AS,Norway,NO,100,Holding Account,open,987151196,NorFraKalk AS,Postboks 53,"Kometveien 1, 7651 Verdal",Rud,1309,NO,Norway,1,Account holder,NA,NA,NA,NorFraKalk AS,NA,NA,3.(c).(ii),2008,0,2009-04-02,NO-2006-47,NA,NA,Kometveien 1,NA,Verdal,7650,NO,30,"Production of lime, or calcination of dolomite/magnesite",NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,198032,2008-2012,198032,90124,90124,90124,78408,90124,A*,198032,2008-2012,198032,89455,179579,179579,89455,89455,A*,198032,2008-2012,198032,210643,390222,390222,210359,210607,A*,198032,2008-2012,198032,174831,565053,565053,134831,174831,A,198032,2008-2012,198032,186831,751884,751884,120635,186867,A*,180049,2013-2020,180049,182810,182810,182810,182810,182810,A*,176922,2013-2020,176922,190175,372985,372985,190175,190175,A,173758,2013-2020,173758,193351,566336,566336,193351,193351,A,170561,2013-2020,170561,178339,744675,744675,178339,178339,A,167330,2013-2020,167330,166617,911292,911292,166617,166617,A,164067,2013-2020,164067,154686,1065978,1065978,154686,154686,A,160763,2013-2020,160763,146175,1212153,1212153,146175,146293,A*,157448,2013-2020,157448,132589,1344742,1344742,132589,132471,A,98738,2021-2030,98738,156083,156083,156083,156083,156083,A,98738,2021-2030,98738,202939,359022,359022,202939,202939,A
NO-52,52,Norgips Norge AS,Norway,NO,100,Holding Account,open,986034757,Norgips Norge AS,Postboks 655 Strømsø,Svelvikveien 625,Drammen,3003,NO,Norway,1,Account holder,NA,NA,NA,Norgips Norge AS,Knauf International GmbH,NA,NA,2008,0,2009-04-02,NO-2007-1248,NA,NA,Postboks 655 Stromsø,NA,Drammen,3003,NO,34,Production or processing of gypsum or plasterboard,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,37112,2008-2012,37112,39964,39964,39964,39964,39964,A*,37112,2008-2012,37112,30018,69982,69982,30018,30018,A*,37112,2008-2012,37112,33938,103920,103920,33938,33938,A,37112,2008-2012,37112,33148,137068,137068,33148,33148,A,37112,2008-2012,37112,28436,165504,165504,28436,28436,A*,21512,2013-2020,21512,27820,27820,27820,27820,27820,A*,26423,2013-2020,26423,27114,54934,54934,27114,27114,A,25951,2013-2020,25951,28295,83229,83229,28295,28295,A,25473,2013-2020,25473,29898,113127,113127,29898,29898,A,24990,2013-2020,24990,30732,143859,143859,30732,30732,A,24503,2013-2020,24503,27062,170921,170921,27062,27062,A,24010,2013-2020,24010,27565,198486,198486,27565,27565,A,23515,2013-2020,23515,27042,225528,225528,27042,27042,A,8486,2021-2030,8486,30003,30003,30003,30003,30003,A,8486,2021-2030,8486,29977,59980,59980,29977,29977,A
NO-53,53,OKEA ASA,Norway,NO,100,Holding Account,open,915419062,OKEA ASA,Ferjemannsveien 10,NA,Trondheim,7042,NO,Norway,1,Account holder,NA,NA,NA,OKEA ASA Draugen,NA,NA,3.(a),2008,0,2009-04-02,NO-2007-1021,NA,NA,Ferjemannsveien 10,NA,Trondheim,7042,NO,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,0,2008-2012,0,179963,179963,179963,179963,179963,A*,0,2008-2012,0,175982,355945,355945,175982,175982,A*,0,2008-2012,0,176857,532802,532802,176857,176857,A,0,2008-2012,0,171275,704077,704077,171275,171275,A,0,2008-2012,0,181354,885431,885431,42165,181354,A*,40930,2013-2020,40930,190638,190638,190638,190638,190638,A*,40219,2013-2020,40219,207359,397997,397997,207359,204222,A*,39500,2013-2020,39500,184827,582824,582824,184827,187964,A,38773,2013-2020,38773,179102,761926,761926,179102,178914,A*,38038,2013-2020,38038,193670,955596,955596,193670,193858,A,37297,2013-2020,37297,192172,1147768,1147768,192172,192172,A,36546,2013-2020,36546,189634,1337402,1337402,189634,189634,A,35792,2013-2020,35792,191973,1529375,1529375,191973,191973,A,31358,2021-2030,31358,194406,194406,194406,194406,194406,A,31358,2021-2030,31358,208946,403352,403352,208946,208946,A
NO-54,54,Gassco AS,Norway,NO,100,Holding Account,open,983452841,Gassco AS,Postboks 93,NA,Haugesund,5501,NO,Norway,1,Account holder,NA,NA,NA,Gassco AS Nyhamna prosessanlegg,NA,NA,NA,2008,0,2009-04-02,NO-2013-745,NA,NA,Postboks 93,NA,Haugesund,5501,NO,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,52540,2008-2012,52540,39340,39340,39340,39340,39340,A*,52540,2008-2012,52540,42193,81533,81533,42193,42193,A*,52540,2008-2012,52540,38650,120183,120183,38650,38650,A,52540,2008-2012,52540,90743,210926,210926,90743,90743,A,52540,2008-2012,52540,73936,284862,284862,29156,73936,A*,24857,2013-2020,24857,52338,52338,52338,52338,52338,A*,24425,2013-2020,24425,46957,99295,99295,46957,43510,A*,23988,2013-2020,23988,56125,155420,155420,56125,59572,A,23547,2013-2020,23547,31932,187352,187352,31932,31932,A,23100,2013-2020,23100,31211,218563,218563,31211,31211,A,21109,2013-2020,21109,28447,247010,247010,28447,28447,A,20683,2013-2020,20683,26386,273396,273396,26386,26386,A,20256,2013-2020,20256,24958,298354,298354,24958,24958,A,5403,2021-2030,5403,26910,26910,26910,26910,26910,A,4366,2021-2030,4366,24440,51350,51350,24440,24440,A
NO-55,55,Norske Skog Skogn AS,Norway,NO,100,Holding Account,closed,996732673,Norske Skog Skogn AS,Sjøvegen 108,Sjøvegen 108,Skogn,7620,NO,Norway,1,Account holder,NA,NA,NA,Norske Skog Follum AS,NA,NA,NA,2008,2012,2009-04-02,NO-2007-1081,NA,NA,Follumveien 100,NA,Hønefoss,3505,NO,9,Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,7115,2008-2012,7115,877,877,877,763,877,A*,7115,2008-2012,7115,932,1809,1809,932,932,A*,7115,2008-2012,7115,1293,3102,3102,1293,1293,A,7115,2008-2012,7115,2009,5111,5111,2009,2009,A,7115,2008-2012,7115,350,5461,5461,350,350,A*,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
NO-56,56,Norske Skog Saugbrugs AS,Norway,NO,100,Holding Account,open,996732703,Norske Skog Saugbrugs AS,Tistedals gate 9-11,NA,HALDEN,1772,NO,Norway,1,Account holder,NA,NA,NA,Norske Skog Saugbrugs AS,Norske skog ASA,Saugbrugs Bioenergi AS,6.(a),2008,0,2009-04-02,NO-2006-65,NA,NA,Tistedalsgata 9-11,NA,Halden,1772,NO,36,Production of paper or cardboard,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,11289,2008-2012,11289,10817,10817,10817,9545,10817,A*,11289,2008-2012,11289,5482,16299,16299,5482,5482,A*,11289,2008-2012,11289,9224,25523,25523,9224,9224,A,11289,2008-2012,11289,4887,30410,30410,4887,4887,A,11289,2008-2012,11289,1353,31763,31763,1353,1353,A*,146538,2013-2020,146538,832,832,832,832,832,A*,143992,2013-2020,143992,1092,1924,1924,1092,1092,A,141417,2013-2020,141417,1488,3412,3412,1488,1488,A,138815,2013-2020,138815,1715,5127,5127,1715,1715,A,136185,2013-2020,136185,432,5559,5559,432,432,A,133530,2013-2020,133530,806,6365,6365,806,806,A,130841,2013-2020,130841,1372,7737,7737,1372,1372,A,128143,2013-2020,128143,1185,8922,8922,1185,1185,A,84506,2021-2030,84506,1208,1208,1208,1208,1208,A,76565,2021-2030,76565,969,2177,2177,969,969,A
NO-57,57,Norske Skog Skogn AS,Norway,NO,100,Holding Account,open,996732673,Norske Skog Skogn AS,Sjøvegen 108,Sjøvegen 108,Skogn,7620,NO,Norway,1,Account holder,NA,NA,NA,Norske Skog Skogn AS,NA,NA,6.(a),2008,0,2009-04-02,NO-2006-1117,NA,NA,Skogn,NA,Skogn,7620,NO,36,Production of paper or cardboard,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,3470,2008-2012,3470,4725,4725,4725,4111,4725,A*,3470,2008-2012,3470,3919,8644,8644,3919,3919,A*,3470,2008-2012,3470,9673,18317,18316,9673,9672,A,3470,2008-2012,3470,4890,23207,23206,4890,4890,A,3470,2008-2012,3470,5205,28412,28412,5205,5206,A*,160597,2013-2020,160597,11177,11177,11177,11177,11177,A*,157807,2013-2020,157807,9422,20599,20599,9422,9422,A,154985,2013-2020,154985,7303,27902,27902,7303,7303,A,152133,2013-2020,152133,10129,38031,38031,10129,10129,A,149251,2013-2020,149251,8764,46795,46795,8764,8764,A,146341,2013-2020,146341,12368,59163,59163,12368,12368,A,143394,2013-2020,143394,6191,65354,65354,6191,6191,A,140437,2013-2020,140437,4875,70229,70229,4875,4875,A,104112,2021-2030,104112,5168,5168,5168,5168,5168,A,103942,2021-2030,103942,5596,10764,10764,5596,5596,A
NO-58,58,Oslo kommune Energigjenvinningsetaten (EGE),Norway,NO,100,Holding Account,closed,987701498,Oslo kommune Energigjenvinningsetaten (EGE),Postboks 54 Mortensrud,Klemetrudveien 1,Oslo,1215,NO,Norway,1,Account holder,NA,NA,NA,Oslo kommune Energigjenvinningsetaten,NA,NA,NA,2008,2012,2009-04-02,NO-2007-1305,NA,NA,Postboks 54 Mortensrud,NA,Oslo,1215,NO,1,Combustion installations with a rated thermal input exceeding 20 MW,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,746,2008-2012,746,NA,NA,1231,NA,1231,A*,746,2008-2012,746,NA,NA,3678,NA,2447,A*,746,2008-2012,746,NA,NA,6350,NA,2672,A,746,2008-2012,746,NA,NA,11792,NA,5442,A,746,2008-2012,746,NA,NA,15365,NA,3573,A*,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
NO-59,59,3B-Fibreglass Norway AS,Norway,NO,100,Holding Account,open,919742356,3B-Fibreglass Norway AS,Postboks 42,Tollenesveien 60,Birkeland,4795,NO,Norway,1,Account holder,NA,NA,NA,3B-Fibreglass Norway AS,NA,NA,3.(e),2008,0,2009-04-02,NO-2006-48,NA,NA,Postboks 42,NA,Birkeland,4795,NO,31,Manufacture of glass,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,13571,2008-2012,13571,15670,15670,15670,15670,15670,A*,13571,2008-2012,13571,14552,30222,30222,14552,14552,A*,13571,2008-2012,13571,14444,44666,44666,14444,14444,A,13571,2008-2012,13571,16023,60689,60689,16023,16023,A,13571,2008-2012,13571,15920,76609,76609,4920,15920,A*,14758,2013-2020,14758,18399,18399,18399,18399,18399,A*,14441,2013-2020,14441,19455,37854,37854,19455,19455,A,14123,2013-2020,14123,22266,60120,60120,22266,22266,A,13804,2013-2020,13804,22132,82252,82252,22132,22132,A,13484,2013-2020,13484,21695,103947,103947,21695,21695,A,13164,2013-2020,18650,24245,128192,128192,24245,24245,A,12843,2013-2020,18724,27790,155982,155982,27790,27790,A,12523,2013-2020,18289,26269,182251,182251,26269,26269,A,15895,2021-2030,15895,28886,28886,28886,28886,28886,A,15895,2021-2030,15895,28682,57568,57568,28682,28682,A
