id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020,FreeAllocations_2021,ETSPhase_2021,AllowanceInAllocation_2021,UnitsSurrendered_2021,CumulativeSurrenderedUnits_2021,CumulativeVerifiedEmissions_2021,SurrenderedAllowances_2021,VerifiedEmissions_2021,ComplianceCode_2021,FreeAllocations_2022,ETSPhase_2022,AllowanceInAllocation_2022,UnitsSurrendered_2022,CumulativeSurrenderedUnits_2022,CumulativeVerifiedEmissions_2022,SurrenderedAllowances_2022,VerifiedEmissions_2022,ComplianceCode_2022
LV-9,9,"SIA ""Fortum Jelgava""",Latvia,LV,100,Holding Account,closed,50003549231,"SIA ""Fortum Jelgava""","Lidosta ""Riga""",Marupes pagasts,Rigas rajons,LV-1053,LV,Latvia,1,Account holder,NA,NA,NA,Installation 9,"SIA ""Fortum Jelgava""",NA,42352,2005,2016,2007-12-14,LV-JET-SEG-II-05,NA,NA,Rupniecibas iela 73,Riupniecibas iela 73,Jelgava,LV-3008,LV,20,Combustion of fuels,16342,2005-2007,16342,11942,11942,11942,11942,11942,A*,16024,2005-2007,16024,10569,22511,22511,10569,10569,A,15719,2005-2007,15719,11424,33935,33935,11424,11424,A,11541,2008-2012,11541,9971,9971,9971,9971,9971,A,11541,2008-2012,11541,6105,16076,16076,6105,6105,A,11541,2008-2012,11541,NA,16076,16076,NA,0,A,11541,2008-2012,11541,60,16136,16136,60,60,A,11541,2008-2012,11541,5,16141,16141,NA,5,A,0,2013-2020,0,NA,0,0,NA,0,A,0,2013-2020,0,5,5,5,5,5,A,0,2013-2020,0,NA,5,5,NA,0,A*,0,2013-2020,0,NA,5,5,NA,0,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
LV-10,10,SIA „Valmieras siltums”,Latvia,LV,100,Holding Account,closed,NA,SIA „Valmieras siltums”,Rigas iela 27A,Rigas iela 27A,Valmiera,LV-4201,LV,Latvia,1,Account holder,NA,NA,NA,Installation 10,NA,NA,43520,2005,2007,2005-11-24,LV-VA-2,NA,NA,Dzelzceïa iela 7,Dzelzceïa iela 7,Valmiera,LV-4201,LV,1,Combustion installations with a rated thermal input exceeding 20 MW,18622,2005-2007,18622,10364,10364,10364,10364,10364,A*,18260,2005-2007,18260,9955,20319,20319,9955,9955,A,17912,2005-2007,17912,NA,20319,20319,NA,0,A,NA,2008-2012,NA,NA,0,0,NA,NA,A,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
LV-11,11,SIA „Valmieras siltums”,Latvia,LV,100,Holding Account,closed,NA,SIA „Valmieras siltums”,Rigas iela 27A,Rigas iela 27A,Valmiera,LV-4201,LV,Latvia,1,Account holder,NA,NA,NA,Installation 11,NA,NA,460184,2005,2007,2005-11-24,LV-VA-1,NA,NA,Rîgas iela 27A,Rîgas iela 27A,Valmiera,LV-4201,LV,1,Combustion installations with a rated thermal input exceeding 20 MW,16340,2005-2007,16340,12861,12861,12861,12861,12861,A*,16023,2005-2007,16023,12472,25333,25333,12472,12472,A,15718,2005-2007,15718,NA,25333,25333,NA,0,A,NA,2008-2012,NA,NA,0,0,NA,NA,A,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
LV-12,12,SIA „Livanu siltums”,Latvia,LV,100,Holding Account,closed,40003482591,SIA „Livanu siltums”,Zala iela 39,Zala iela 39,Livani,LV-5316,LV,Latvia,1,Account holder,NA,NA,NA,Installation 12,NA,NA,890576,2005,2015,2007-11-30,LV-SEG-II-PR1,NA,NA,"Iesalnieki, L?v?ni","Iesalnieki, L?v?ni",Prei?u raj.,LV-5316,LV,20,Combustion of fuels,10269,2005-2007,10269,1862,1862,1862,1862,1862,A*,10069,2005-2007,10069,1761,3623,3623,1761,1761,A,9878,2005-2007,9878,627,4250,4250,627,627,A,2852,2008-2012,2852,59,59,59,59,59,A,2852,2008-2012,2852,136,195,195,136,136,A,2852,2008-2012,2852,906,1101,1101,906,906,A,2852,2008-2012,2852,475,1576,1576,475,475,A,2852,2008-2012,2852,404,1980,1980,404,404,A,4829,2013-2020,4829,241,241,241,241,241,A*,4321,2013-2020,4321,246,487,487,246,246,A,3827,2013-2020,3827,19,506,506,19,19,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
LV-13,13,SIA „Aizkraukles siltums”,Latvia,LV,100,Holding Account,open,40003007886,SIA „Aizkraukles siltums”,Rupniecibas iela 2,Rupniecibas iela 2,Aizkraukle,LV-5101,LV,Latvia,1,Account holder,NA,NA,NA,Installation 13,NA,NA,830502,2005,0,2007-11-20,LV-MAT-SEG-1-3202-003,NA,NA,R?pniec?bas iela 2,R?pniec?bas iela 2,Aizkraukle,LV-5101,LV,1,Combustion installations with a rated thermal input exceeding 20 MW,23381,2005-2007,23381,10255,10255,10255,10255,10255,A*,22927,2005-2007,22927,10221,20476,20476,10221,10221,A,22491,2005-2007,22491,10058,30534,30534,10058,10058,A,10738,2008-2012,10738,9612,9612,9612,9612,9612,A,10738,2008-2012,10738,9297,18909,18909,9297,9297,A,10738,2008-2012,10738,9893,28802,28802,9893,9893,A,10738,2008-2012,10738,8594,37396,37396,8594,8594,A,10738,2008-2012,10738,9120,46516,46516,9120,9120,A,8299,2013-2020,8299,8525,8525,8525,8525,8525,A,7427,2013-2020,7427,8168,16693,16693,8168,8168,A,6579,2013-2020,6579,4369,21062,21062,4369,4369,A,2878,2013-2020,2878,3607,24669,24669,3607,3607,A,2479,2013-2020,2479,2393,27062,27062,2393,2393,A,2094,2013-2020,2094,2830,29892,29892,2830,2830,A,1720,2013-2020,1720,1765,31657,31657,1765,1765,A*,680,2013-2020,680,2817,34474,34474,2817,2817,A,522,2021-2030,522,3064,3064,3064,3064,3064,A*,678,2021-2030,678,2293,5357,5357,2293,2293,A*
LV-14,14,A/S „Rigas siltums” katlu maja Gobas iela 33a,Latvia,LV,100,Holding Account,open,40003286750,A/S „Rigas siltums” katlu maja Gobas iela 33a,Cesu iela 3a,Cesu iela 3a,Riga,LV-1012,LV,Latvia,1,Account holder,NA,NA,NA,Installation 14,NA,NA,NA,2005,0,2007-11-16,LV-RIT-R-II-SEG-28,NA,NA,Gobas iela 33a,Gobas iela 33a,Riga,LV-1016,LV,20,Combustion of fuels,9154,2005-2007,9154,NA,NA,8434,NA,8434,A*,8976,2005-2007,8976,NA,NA,16677,NA,8243,A,8805,2005-2007,8805,NA,NA,24678,NA,8001,A,8748,2008-2012,8748,NA,NA,7296,NA,7296,A,8748,2008-2012,8748,NA,NA,11516,NA,4220,A,8748,2008-2012,8748,NA,NA,16320,NA,4804,A,8748,2008-2012,8748,NA,NA,20028,NA,3708,A*,8748,2008-2012,8748,NA,NA,24185,NA,4157,A,6554,2013-2020,6554,NA,NA,4342,NA,4342,A,5866,2013-2020,5866,NA,NA,8541,NA,4199,A*,5195,2013-2020,5195,NA,NA,12567,NA,4026,A*,4546,2013-2020,4546,NA,NA,16746,NA,4179,A,3915,2013-2020,3915,NA,NA,21026,NA,4280,A,3306,2013-2020,3306,NA,NA,25450,NA,4424,A*,2716,2013-2020,2716,NA,NA,29543,NA,4093,A,2149,2013-2020,2149,NA,NA,33532,NA,3989,A,1053,2021-2030,1053,NA,NA,5360,NA,5360,A,1053,2021-2030,1053,NA,NA,9193,NA,3833,A
LV-15,15,"A/S „Rigas siltums” siltumcentrale ""Daugavgriva""",Latvia,LV,100,Holding Account,open,40003286750,"A/S „Rigas siltums” siltumcentrale ""Daugavgriva""",Cesu iela 3a,Cesu iela 3a,Riga,LV-1012,LV,Latvia,1,Account holder,NA,NA,NA,Installation 15,NA,NA,NA,2005,0,2007-11-20,LV-RIT-R-II-SEG-29,NA,NA,Lepju iela 4,Lepju iela 4,Riga,LV-1016,LV,20,Combustion of fuels,12443,2005-2007,12443,5727,5727,5727,5727,5727,A*,12201,2005-2007,12201,6514,12241,12241,6514,6514,A,11969,2005-2007,11969,6130,18371,18371,6130,6130,A,5675,2008-2012,5675,4234,4234,4234,4234,4234,A,5675,2008-2012,5675,7211,11445,11445,7211,7211,A,5675,2008-2012,5675,5819,17264,17264,5819,5819,A,5675,2008-2012,5675,5080,22344,22344,5080,5080,A*,5675,2008-2012,5675,5576,27920,27920,5576,5576,A,8758,2013-2020,8758,5390,5390,5390,5390,5390,A,7838,2013-2020,7838,4556,9946,9946,4556,4556,A*,6944,2013-2020,6944,4936,14882,14882,4936,4936,A*,6077,2013-2020,6077,6072,20954,20954,6072,6072,A,5239,2013-2020,5239,5955,26909,26909,5955,5955,A,4427,2013-2020,4427,6827,33736,33736,6827,6827,A*,3642,2013-2020,3642,4439,38175,38175,4439,4439,A,2884,2013-2020,2884,5830,44005,44005,5830,5830,A,1910,2021-2030,1910,1272,1272,1272,1272,1272,A,1861,2021-2030,1861,661,1933,1933,661,661,A
LV-16,16,"A/S „Rigas siltums” siltumcentrale ""Vecmilgravis""",Latvia,LV,100,Holding Account,open,40003286750,"A/S „Rigas siltums” siltumcentrale ""Vecmilgravis""",Cesu iela 3a,Cesu iela 3a,Riga,LV-1012,LV,Latvia,1,Account holder,NA,NA,NA,Installation 16,NA,NA,NA,2005,0,2007-11-16,LV-RIT-R-II-SEG-31,NA,NA,Atlantijas iela 51,Atlantijas iel? 51,Riga,LV-1054,LV,20,Combustion of fuels,35238,2005-2007,35238,26919,26919,26919,26919,26919,A*,34553,2005-2007,34553,26090,53009,53009,26090,26090,A,33895,2005-2007,33895,25259,78268,78268,25259,25259,A,28230,2008-2012,28230,23110,23110,23110,23110,23110,A,28230,2008-2012,28230,23268,46378,46378,23268,23268,A,28230,2008-2012,28230,22201,68579,68579,22201,22201,A,28230,2008-2012,28230,10285,78864,78864,10285,10285,A*,28230,2008-2012,28230,9095,87959,87959,9095,9095,A,20579,2013-2020,20579,7667,7667,7667,7667,7667,A,18417,2013-2020,18417,6038,13705,13705,6038,6038,A*,16312,2013-2020,16312,4584,18289,18289,4584,4584,A*,14272,2013-2020,14272,6412,24701,24701,6412,6412,A,12295,2013-2020,12295,7511,32212,32212,7511,7511,A,10381,2013-2020,10381,10316,42528,42528,10316,10316,A*,8530,2013-2020,8530,5643,48171,48171,5643,5643,A,6748,2013-2020,6748,7800,55971,55971,7800,7800,A,5349,2021-2030,5349,7636,7636,7636,7636,7636,A,5349,2021-2030,5349,5428,13064,13064,5428,5428,A
LV-17,17,"A/S „Rigas siltums” siltumcentrale ""Ziepniekkalns""",Latvia,LV,100,Holding Account,open,40003286750,"A/S „Rigas siltums” siltumcentrale ""Ziepniekkalns""",Cesu iela 3a,Cesu iela 3a,Riga,LV- 1012,LV,Latvia,1,Account holder,NA,NA,NA,Installation 17,NA,NA,NA,2005,0,2007-11-16,LV-RIT-R-II-SEG-30,NA,NA,Siltuma iela 6,T?raines iela 5a,Riga,LV- 1058,LV,20,Combustion of fuels,49285,2005-2007,49285,35130,35130,35130,35130,35130,A*,48328,2005-2007,48328,34788,69918,69918,34788,34788,A,47408,2005-2007,47408,33520,103438,103438,33520,33520,A,35908,2008-2012,35908,31345,31345,31345,31345,31345,A,35908,2008-2012,35908,30208,61553,61553,30208,30208,A,35908,2008-2012,35908,25695,87248,87248,25695,25695,A,35908,2008-2012,35908,20859,108107,108107,20859,20859,A*,35908,2008-2012,35908,22806,130913,130913,22806,22806,A,27570,2013-2020,27570,13337,13337,13337,13337,13337,A,24673,2013-2020,24673,7801,21138,21138,7801,7801,A*,21854,2013-2020,21854,7054,28192,28192,7054,7054,A*,19121,2013-2020,19121,9497,37689,37689,9497,9497,A,16472,2013-2020,16472,7630,45319,45319,7630,7630,A,13909,2013-2020,13909,21338,66657,66657,21338,21338,A*,11428,2013-2020,11428,12979,79636,79636,12979,12979,A,9041,2013-2020,9041,11020,90656,90656,11020,11020,A,6801,2021-2030,6801,11298,11298,11298,11298,11298,A,6626,2021-2030,6626,6514,17812,17812,6514,6514,A
LV-18,18,"A/S „Rigas siltums” iecirknis ""Zasulauks""",Latvia,LV,100,Holding Account,open,40003286750,"A/S „Rigas siltums” iecirknis ""Zasulauks""",Cesu iela 3a,Cesu iela 3a,Riga,LV- 1012,LV,Latvia,1,Account holder,NA,NA,NA,Installation 18,NA,NA,NA,2005,0,2007-11-16,LV-RIT-R-II-SEG-27,NA,NA,Kandavas iela 16,Kandavas iel? 16,Riga,LV-1083,LV,20,Combustion of fuels,63983,2005-2007,63983,25065,25065,25065,25065,25065,A*,62741,2005-2007,62741,356,25421,25421,356,356,A,61546,2005-2007,61546,1024,26445,26445,1024,1024,A,21924,2008-2012,21924,1060,1060,1060,1060,1060,A,21924,2008-2012,21924,6913,7973,7973,6913,6913,A,21924,2008-2012,21924,446,8419,8419,446,446,A,21924,2008-2012,21924,2584,11003,11003,2584,2584,A*,21924,2008-2012,21924,2786,13789,13789,2786,2786,A,805,2013-2020,805,453,453,453,453,453,A,721,2013-2020,721,1191,1644,1644,1191,1191,A*,639,2013-2020,639,122,1766,1766,122,122,A*,559,2013-2020,559,244,2010,2010,244,244,A,481,2013-2020,481,115,2125,2125,115,115,A,406,2013-2020,406,51,2176,2176,51,51,A*,334,2013-2020,334,583,2759,2759,583,583,A,0,2013-2020,0,1301,4060,4060,1301,1301,A,4507,2021-2030,4507,1265,1265,1265,1265,1265,A,5262,2021-2030,5262,446,1711,1711,446,446,A
LV-19,19,"A/S „Rigas siltums” siltumcentrale ""Imanta""",Latvia,LV,100,Holding Account,open,40003286750,"A/S „Rigas siltums” siltumcentrale ""Imanta""",Cesu iela 3a,Cesu iela 3a,Riga,LV- 1012,LV,Latvia,1,Account holder,NA,NA,NA,Installation 19,NA,NA,NA,2005,0,2007-11-16,LV-RIT-R-II-SEG-26,NA,NA,Kurzemes prospekts 17,Kurzemes prospekts 17,Riga,LV-1067,LV,20,Combustion of fuels,149547,2005-2007,149547,136436,136436,136436,136436,136436,A*,146643,2005-2007,146643,205899,342335,342335,205899,205899,A,143850,2005-2007,143850,230374,572709,572709,230374,230374,A,247916,2008-2012,247916,215180,215180,215180,215180,215180,A,247916,2008-2012,247916,164311,379491,379491,164311,164311,A,247916,2008-2012,247916,188425,567916,567916,188425,188425,A,247916,2008-2012,247916,158087,726003,726003,158087,158087,A*,247916,2008-2012,247916,163964,889967,889967,163964,163964,A,159222,2013-2020,159222,132992,132992,132992,132992,132992,A,130169,2013-2020,130169,106073,239065,239065,106073,106073,A*,104404,2013-2020,104404,105616,344681,344681,105616,105616,A*,82765,2013-2020,82765,118293,462974,462974,118293,118293,A,71341,2013-2020,71341,119273,582247,582247,119273,119273,A,60288,2013-2020,60288,134155,716402,716402,134155,134155,A*,49592,2013-2020,49592,115696,832098,832098,115696,115696,A,39280,2013-2020,39280,101504,933602,933602,101504,101504,A,21081,2021-2030,21081,99743,99743,99743,99743,99743,A,20540,2021-2030,20540,52063,151806,151806,52063,52063,A
LV-20,20,SIA „Dobeles energija”,Latvia,LV,100,Holding Account,closed,45103002039,SIA „Dobeles energija”,E. Francmana iela 6,E. Francmana iela 6,Dobele,LV-3701,LV,Latvia,1,Account holder,NA,NA,NA,Installation 20,NA,NA,NA,2005,2017,2007-12-14,LV-JET-SEG-II-01,NA,NA,Spodribas iela 4a,Spodribas iel? 4a,Dobele,LV-3701,LV,20,Combustion of fuels,18609,2005-2007,18609,12722,12722,12722,12722,12722,A*,18248,2005-2007,18248,11821,24543,24543,11821,11821,A,17900,2005-2007,17900,12316,36859,36859,12316,12316,A,11391,2008-2012,11391,12047,12047,12047,12047,12047,A*,11391,2008-2012,11391,10435,22482,22482,10435,10435,A,11391,2008-2012,11391,11802,34284,34284,6894,11802,A,11391,2008-2012,11391,10288,44572,44572,10288,10288,A,11391,2008-2012,11391,8908,53480,53480,8120,8908,A,9312,2013-2020,9312,10120,10120,10120,10120,10120,A,7670,2013-2020,7670,9495,19615,19615,9495,9495,A,6210,2013-2020,6210,9409,29024,29024,9409,9409,A,5423,2013-2020,5423,10064,39088,39088,10064,10064,A,4675,2013-2020,4675,5497,44585,44585,5497,5497,A*,0,2013-2020,0,NA,44585,44585,NA,0,A*,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
LV-21,21,SIA „Ogres Namsaimnieks”,Latvia,LV,100,Holding Account,open,40103941081,SIA „Ogres Namsaimnieks”,Malkalnes prospekts 3,Malkalnes prospekts 3,Ogre,LV-5001,LV,Latvia,1,Account holder,NA,NA,NA,Installation 21,"SIA ""Ogres Namsaimnieks""",NA,46526,2005,0,2007-12-12,LV-OGR-17-II-SEG-04,NA,NA,Upes prospekts 19,Upes prospekts 19,Ogre,LV-5001,LV,20,Combustion of fuels,21647,2005-2007,21647,17245,17245,17245,17245,17245,A*,21227,2005-2007,21227,18114,35359,35359,18114,18114,A,20822,2005-2007,20822,15623,50982,50982,15623,15623,A,18627,2008-2012,18627,13040,13040,13040,13040,13040,A,18627,2008-2012,18627,11549,24589,24589,11549,11549,A,18627,2008-2012,18627,10809,35398,35398,6925,10809,A,18627,2008-2012,18627,8943,44341,44341,8943,8943,A,18627,2008-2012,18627,7983,52324,52324,2554,7983,A,14623,2013-2020,14623,8866,8866,8866,8866,8866,A,12998,2013-2020,12998,8681,17547,17547,8681,8681,A,11512,2013-2020,11512,7747,25294,25294,7747,7747,A*,5037,2013-2020,5037,5310,30604,30604,5310,5310,A*,4339,2013-2020,4339,776,31380,31380,776,776,A*,0,2013-2020,0,1638,33018,33018,1638,1638,A,0,2013-2020,0,745,33763,33763,745,745,A*,0,2013-2020,0,855,34618,34618,855,855,A,111,2021-2030,111,1186,1186,1186,1186,1186,A*,108,2021-2030,108,1380,2566,2566,1380,1380,A*
LV-22,22,SIA „Adven Sigulda”,Latvia,LV,100,Holding Account,open,40003709385,SIA „Adven Sigulda”,Pulkveža Brieža 109,Pulkveža Brieža 109,Sigulda,LV-2150,LV,Latvia,1,Account holder,NA,NA,NA,Installation 22,NA,NA,800447,2005,0,2007-11-23,LV-RIT-20-II-SEG-20,NA,NA,Pulkveþa Brieþa 109,Pulkveþa Brieþa 109,Sigulda,LV-2150,LV,1,Combustion installations with a rated thermal input exceeding 20 MW,7167,2005-2007,7167,2207,2207,2207,2207,2207,A*,7028,2005-2007,7028,1453,3660,3660,1453,1453,A,6894,2005-2007,6894,1121,4781,4781,1121,1121,A,1613,2008-2012,1613,407,407,407,407,407,A,1613,2008-2012,1613,67,474,474,67,67,A,1613,2008-2012,1613,136,610,610,136,136,A,1613,2008-2012,1613,6,616,616,6,6,A,1613,2008-2012,1613,6,622,622,6,6,A,3232,2013-2020,3232,NA,0,0,NA,0,A,2893,2013-2020,2893,76,76,76,76,76,A*,2562,2013-2020,2562,54,130,130,54,54,A*,2242,2013-2020,2242,48,178,178,48,48,A,1931,2013-2020,1931,188,366,366,188,188,A,1631,2013-2020,1631,96,462,462,96,96,A,1340,2013-2020,1340,NA,462,462,NA,0,A,2119,2013-2020,2119,173,635,635,173,173,A,972,2021-2030,972,96,96,96,96,96,A,972,2021-2030,972,NA,96,96,NA,0,A*
LV-23,23,SIA „Jurmalas siltums”,Latvia,LV,100,Holding Account,closed,NA,SIA „Jurmalas siltums”,Slokas iela 55a liters 2,Slokas iela 55a liters 2,Jurmala,LV-2015,LV,Latvia,1,Account holder,NA,NA,NA,Installation 23,NA,NA,46499,2005,2008,2005-11-30,LV-RI-20-18,NA,NA,Tûristu iela 18,Tûristu iela 18,Jûrmala,LV-2016,LV,1,Combustion installations with a rated thermal input exceeding 20 MW,671,2005-2007,671,321,321,321,321,321,A*,658,2005-2007,658,NA,321,321,NA,0,A,646,2005-2007,646,NA,321,321,NA,0,A,NA,2008-2012,NA,NA,0,0,NA,0,A,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
