id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020,FreeAllocations_2021,ETSPhase_2021,AllowanceInAllocation_2021,UnitsSurrendered_2021,CumulativeSurrenderedUnits_2021,CumulativeVerifiedEmissions_2021,SurrenderedAllowances_2021,VerifiedEmissions_2021,ComplianceCode_2021,FreeAllocations_2022,ETSPhase_2022,AllowanceInAllocation_2022,UnitsSurrendered_2022,CumulativeSurrenderedUnits_2022,CumulativeVerifiedEmissions_2022,SurrenderedAllowances_2022,VerifiedEmissions_2022,ComplianceCode_2022
SI-10,10,"SALONIT ANHOVO, D.D.",Slovenia,SI,100,Holding Account,open,5043816000,"SALONIT ANHOVO, D.D.",Anhovo 1,NA,Deskle,SI-5210,SI,Slovenia,1,Account holder,NA,NA,NA,"Salonit Anhovo, d.d.",NA,NA,NA,2005,0,2005-01-01,SI-35433-41-2004,NA,NA,Anhovo 1,NA,Deskle,SI-5210,SI,29,Production of cement clinker,487039,2005-2007,487039,432800,432800,432800,432800,432800,A,478567,2005-2007,478567,470162,902962,902962,470162,470162,A,470095,2005-2007,470095,532142,1435104,1435104,532142,532142,A,423819,2008-2012,423819,608238,608238,608238,533238,608238,A,423819,2008-2012,423819,479512,1087750,1087750,459512,479512,A,437819,2008-2012,437819,369522,1457272,1457272,369522,369522,A,437819,2008-2012,437819,392517,1849789,1849789,391953,392517,A,437819,2008-2012,437819,437372,2287161,2287161,192326,437372,A,610399,2013-2020,610399,402528,402528,402528,402528,402528,A,599786,2013-2020,599786,496227,898755,898755,496227,496227,A,589050,2013-2020,589050,534965,1433720,1433720,534965,534965,A,578200,2013-2020,578200,524131,1957851,1957851,524131,524131,A,566674,2013-2020,566674,612086,2569937,2569937,612086,612086,A,555624,2013-2020,555624,679267,3249204,3249204,679267,679267,A,544436,2013-2020,544436,704327,3953531,3953531,704327,704327,A,533209,2013-2020,533209,708513,4662044,4662044,708513,708513,A,641610,2021-2030,641610,704868,704868,704868,704868,704868,A,637543,2021-2030,637543,726819,1431687,1431687,724819,726819,A
SI-11,11,"LAFARGE CEMENT, D.O.O",Slovenia,SI,100,Holding Account,closed,5950619000,"LAFARGE CEMENT, D.O.O",Kolodvorska cesta 5,NA,Trbovlje,SI-1420,SI,Slovenia,1,Account holder,NA,NA,NA,"Lafarge Cement, d.o.o.",NA,NA,NA,2005,2021,2005-01-01,SI-35433-29-2004,NA,NA,Kolodvorska cesta 5,NA,Trbovlje,SI-1420,SI,29,Production of cement clinker,313852,2005-2007,313852,343602,343602,343602,343602,343602,A,308105,2005-2007,308105,365452,709054,709054,365452,365452,A,302359,2005-2007,302359,365843,1074897,1074897,365843,365843,A,306597,2008-2012,306597,359693,359693,359693,359693,359693,A,306597,2008-2012,306597,213980,573673,573673,213980,213980,A,306597,2008-2012,306597,194199,767872,767872,194199,194199,A,306597,2008-2012,306597,86034,853906,853906,5034,86034,A,306597,2008-2012,306597,42797,896703,896703,797,42797,A,72758,2013-2020,72758,198066,198066,198066,198066,198066,A,284787,2013-2020,284787,141476,339542,339542,141476,141476,A,140042,2013-2020,140042,11939,351481,351481,11939,11939,A,383,2013-2020,383,170,351651,351651,170,170,A,376,2013-2020,376,51,351702,351702,51,51,A,369,2013-2020,369,NA,351702,351702,NA,0,A,361,2013-2020,361,NA,351702,351702,NA,0,A,354,2013-2020,354,NA,351702,351702,NA,0,A,NA,2021-2030,NA,NA,0,0,NA,0,A,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
SI-12,12,STEKLARNA ROGAŠKA D.O.O.,Slovenia,SI,100,Holding Account,open,5045657000,STEKLARNA ROGAŠKA D.O.O.,Ulica talcev 1,NA,Rogaška Slatina,SI-3250,SI,Slovenia,1,Account holder,NA,NA,NA,"Steklarna Rogaška, d.d.",NA,NA,NA,2005,0,2005-01-01,SI-35433-88-2004,NA,NA,Ulica talcev 1,NA,Rogaška Slatina,SI-3250,SI,31,Manufacture of glass,20634,2005-2007,20634,12803,12803,12803,12803,12803,A,19593,2005-2007,19593,12274,25077,25077,12274,12274,A,18552,2005-2007,18552,12471,37548,37548,12471,12471,A,13156,2008-2012,13156,12350,12350,12350,12350,12350,A,13156,2008-2012,13156,8701,21051,21051,8701,8701,A,13156,2008-2012,13156,10305,31356,31356,10305,10305,A,13156,2008-2012,13156,10446,41802,41802,5446,10446,A,13156,2008-2012,13156,10090,51892,51892,4723,10090,A,11976,2013-2020,11976,9612,9612,9612,9612,9612,A,11768,2013-2020,11768,10683,20295,20295,10683,10683,A,11558,2013-2020,11558,9463,29758,29758,9463,9463,A,11345,2013-2020,11345,7125,36883,36883,7125,7125,A,5894,2013-2020,5894,6961,43844,43844,6961,6961,A,5779,2013-2020,5779,6764,50608,50608,6764,6764,A,5662,2013-2020,5662,5914,56522,56522,5914,5914,A,5547,2013-2020,5547,5260,61782,61782,5260,5260,A,NA,2021-2030,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,0,NA,Excluded,A
SI-13,13,GORIŠKE OPEKARNE d.o.o.,Slovenia,SI,100,Holding Account,open,5095085000,GORIŠKE OPEKARNE d.o.o.,Merljaki 7,NA,Renče,SI-5292,SI,Slovenia,1,Account holder,NA,NA,NA,Goriške opekarne d.d.,NA,NA,NA,2005,0,2005-01-11,SI-35433-38-2004,NA,NA,Merljaki 7,NA,Renče,SI-5292,SI,32,Manufacture of ceramics,22046,2005-2007,22046,18400,18400,18400,18400,18400,A,21181,2005-2007,21181,18341,36741,36741,18341,18341,A,20316,2005-2007,20316,16620,53361,53361,16620,16620,A,18113,2008-2012,18113,16726,16726,16726,16726,16726,A,18113,2008-2012,18113,10868,27594,27594,10868,10868,A,18113,2008-2012,18113,14675,42269,42269,14675,14675,A,18113,2008-2012,18113,16126,58395,58395,4339,16126,A,18113,2008-2012,18113,9283,67678,67678,6797,9283,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,0,NA,Excluded,A
SI-14,14,"SOLKANSKA INDUSTRIJA APNA, d.o.o.",Slovenia,SI,100,Holding Account,closed,5033659000,"SOLKANSKA INDUSTRIJA APNA, d.o.o.",Cesta IX korpusa 106,NA,Solkan,SI-5250,SI,Slovenia,1,Account holder,NA,NA,NA,"SIA, d.o.o.",NA,NA,NA,2005,2012,2005-01-01,SI-35433-32-2004,NA,NA,Skalniška cesta 4,NA,Solkan,SI-5250,SI,6,Installations for the production of cement clinker in rotary kilns or lime in rotary kilns or in other furnaces,59792,2005-2007,59792,55248,55248,55248,55248,55248,A,58981,2005-2007,58981,53441,108689,108689,53441,53441,A,58170,2005-2007,58170,46139,154828,154828,46139,46139,A,47386,2008-2012,47386,39436,39436,39436,39436,39436,A,47386,2008-2012,47386,14719,54155,54155,NA,14719,A,47386,2008-2012,47386,14126,68281,68281,6658,14126,A,47386,2008-2012,47386,14248,82529,82529,6435,14248,A,47386,2008-2012,47386,15338,97867,97867,7998,15338,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
SI-15,15,InterCal Slovenija d.o.o.,Slovenia,SI,100,Holding Account,open,5033144000,InterCal Slovenija d.o.o.,Savska cesta 1,NA,Zagorje ob Savi,1410,SI,Slovenia,1,Account holder,NA,NA,NA,"IGM Zagorje, d.o.o.",NA,NA,NA,2005,0,2005-01-01,SI-35433-75-2004,NA,NA,Savska cesta 1,NA,Zagorje ob Savi,SI-1410,SI,30,"Production of lime, or calcination of dolomite/magnesite",52752,2005-2007,52752,92578,92578,92578,92578,92578,A,52087,2005-2007,52087,111012,203590,203590,111012,111012,A,51421,2005-2007,51421,99347,302937,302937,99347,99347,A,81056,2008-2012,81056,96237,96237,96237,96237,96237,A,81056,2008-2012,81056,70000,166237,166237,70000,70000,A,81056,2008-2012,81056,93332,259569,259569,93332,93332,A,81056,2008-2012,81056,92717,352286,352286,92717,92717,A,81056,2008-2012,81056,64553,416839,416839,677,64553,A,102981,2013-2020,102981,58005,58005,58005,58005,58005,A,101191,2013-2020,101191,54128,112133,112133,54128,54128,A,99382,2013-2020,99382,58132,170265,170265,58132,58132,A,97553,2013-2020,97553,58203,228468,228468,58203,58203,A,95704,2013-2020,95704,58098,286566,286566,58098,58098,A,93839,2013-2020,93839,58496,345062,345062,58496,58496,A,91949,2013-2020,91949,57073,402135,402135,57073,57073,A,90053,2013-2020,90053,59514,461649,461649,59514,59514,A,40998,2021-2030,40998,79760,79760,79760,79760,79760,A,51697,2021-2030,51697,65872,145632,145632,65872,65872,A
SI-16,16,OPEKARNA PRAGERSKO D.D.,Slovenia,SI,100,Holding Account,closed,5222044000,OPEKARNA PRAGERSKO D.D.,Ptujska cesta 37,NA,Pragersko,SI-2331,SI,Slovenia,1,Account holder,NA,NA,NA,Opekarna Pragersko d.d.,NA,NA,NA,2005,2014,2005-01-01,SI-35433-60-2004,NA,NA,Ptujska cesta 37,NA,Pragersko,SI-2331,SI,32,Manufacture of ceramics,9894,2005-2007,9894,6053,6053,6053,6053,6053,A,9446,2005-2007,9446,7779,13832,13832,7779,7779,A,8998,2005-2007,8998,7478,21310,21310,7478,7478,A,6100,2008-2012,6100,3491,3491,3491,3491,3491,A,6100,2008-2012,6100,1152,4643,4643,NA,1152,A,6100,2008-2012,6100,NA,4643,4643,NA,0,A,6100,2008-2012,6100,NA,4643,4643,NA,0,A,6100,2008-2012,6100,NA,4643,4643,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
SI-17,17,IAK D.O.O.,Slovenia,SI,100,Holding Account,open,5460069000,IAK D.O.O.,Kresnice 14,NA,Kresnice,SI-1281,SI,Slovenia,1,Account holder,NA,NA,NA,IAK d.o.o.,NA,NA,NA,2005,0,2005-01-01,SI-35433-53-2004,NA,NA,Kresnice 14,NA,Kresnice,SI-1281,SI,30,"Production of lime, or calcination of dolomite/magnesite",34426,2005-2007,34426,15975,15975,15975,15975,15975,A,33999,2005-2007,33999,15390,31365,31365,15390,15390,A,33572,2005-2007,33572,20616,51981,51981,20616,20616,A,20629,2008-2012,20629,11053,11053,11053,11053,11053,A,20629,2008-2012,20629,10669,21722,21722,10669,10669,A,20629,2008-2012,20629,13626,35348,35348,13626,13626,A,20629,2008-2012,20629,14552,49900,49900,14552,14552,A,20629,2008-2012,20629,17780,67680,67680,1524,17780,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,0,NA,Excluded,A
SI-18,18,"MARTEX, D.O.O.",Slovenia,SI,100,Holding Account,closed,5564123000,"MARTEX, D.O.O.",Volčja Draga 43 B,NA,Volčja Draga,SI-5293,SI,Slovenia,1,Account holder,NA,NA,NA,Martex d.o.o.,NA,NA,NA,2005,2014,2005-01-01,SI-35433-36-2004,NA,NA,Volčja Draga 43 B,NA,Volčja Draga,SI-5293,SI,32,Manufacture of ceramics,13777,2005-2007,13777,13060,13060,13060,13060,13060,A,13086,2005-2007,13086,14570,27630,27630,14570,14570,A,12395,2005-2007,12395,14250,41880,41880,14250,14250,A,16262,2008-2012,16262,13191,13191,13191,13191,13191,A,16262,2008-2012,16262,8341,21532,21532,8341,8341,A,16262,2008-2012,16262,9426,30958,30958,9426,9426,A,16262,2008-2012,16262,5930,36888,36261,NA,5303,A,16262,2008-2012,16262,NA,36888,36261,NA,0,A*,144,2013-2020,144,NA,0,0,NA,0,A,140,2013-2020,140,NA,0,0,NA,0,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
SI-19,19,"WIENERBERGER, d.o.o.",Slovenia,SI,100,Holding Account,open,5076382000,"WIENERBERGER, d.o.o.",Opekarniška 5,NA,Ormož,SI-2270,SI,Slovenia,1,Account holder,NA,NA,NA,Weinerberger d.d.,NA,NA,NA,2005,0,2005-01-01,SI-35433-63-2004,NA,NA,Opekarniška 3,NA,Ormož,SI-2270,SI,20,Combustion of fuels,12306,2005-2007,12306,11283,11283,11283,11283,11283,A,11781,2005-2007,11781,13168,24451,24451,13168,13168,A,11257,2005-2007,11257,14378,38829,38829,14378,14378,A,11300,2008-2012,11300,13305,13305,13305,13305,13305,A,11300,2008-2012,11300,6035,19340,19340,1726,6035,A,11300,2008-2012,11300,7590,26930,26930,6579,7590,A,11300,2008-2012,11300,6621,33551,33551,4840,6621,A,11300,2008-2012,11300,5530,39081,39081,3727,5530,A,12564,2013-2020,12564,5246,5246,5246,5246,5246,A,12347,2013-2020,12347,5444,10690,10690,5444,5444,A,12126,2013-2020,12126,5585,16275,16275,5585,5585,A,11902,2013-2020,11902,8089,24364,24364,8089,8128,A*,11677,2013-2020,11677,11657,36021,36021,11657,11618,A,11449,2013-2020,11449,11180,47201,47201,11180,11180,A,11219,2013-2020,11219,8898,56099,56099,8898,8898,A,10988,2013-2020,10988,9477,65576,65576,9477,9477,A,9233,2021-2030,9233,8970,8970,8970,8970,8970,A,9233,2021-2030,9233,8736,17706,17706,8736,8736,A
SI-20,20,"URSA SLOVENIJA, D.O.O.",Slovenia,SI,100,Holding Account,open,5584086000,"URSA SLOVENIJA, D.O.O.",Povhova ulica 2,NA,Novo mesto,SI-8000,SI,Slovenia,1,Account holder,NA,NA,NA,"URSA Slovenija, d.o.o.",NA,NA,NA,2005,0,2005-01-01,SI-35433-30-2004,NA,NA,Povhova ulica 2,NA,Novo mesto,SI-8000,SI,31,Manufacture of glass,18170,2005-2007,18170,16887,16887,16887,16887,16887,A,17458,2005-2007,17458,13897,30784,30784,13897,13897,A,16746,2005-2007,16746,13525,44309,44309,13525,13525,A,17024,2008-2012,17024,14557,14557,14557,14557,14557,A,17024,2008-2012,17024,13419,27976,27976,13419,13419,A,17024,2008-2012,17024,14753,42729,42729,14753,14753,A,17024,2008-2012,17024,13182,55911,55911,13182,13182,A,17024,2008-2012,17024,14280,70191,70191,3363,14280,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,0,NA,Excluded,A
SI-21,21,STC d.o.o.,Slovenia,SI,100,Holding Account,closed,54610150,STC d.o.o.,Stanetova ulica 2,NA,Celje,SI-3000,SI,Slovenia,1,Account holder,NA,NA,NA,Ljubecna Klinker d.o.o.,NA,NA,NA,2005,2008,2005-01-01,SI-35433-72-2004,NA,NA,Kocbekova cesta 30,NA,Ljubečna,SI-3202,SI,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",6486,2005-2007,6486,4927,4927,4927,4927,4927,A,6158,2005-2007,6158,5127,10054,10054,5127,5127,A,5829,2005-2007,5829,4593,14647,14647,4593,4593,A,4551,2008-2012,4551,2764,2764,2764,2764,2764,A,4551,2008-2012,4551,NA,2764,2764,NA,0,A*,NA,2008-2012,NA,NA,2764,2764,NA,0,A,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
SI-22,22,WIENERBERGER d.o.o.,Slovenia,SI,100,Holding Account,open,5076382000,WIENERBERGER d.o.o.,Opekarniška cesta 5,NA,Ormož,SI-2270,SI,Slovenia,1,Account holder,NA,NA,NA,Tondach Slovenija d.o.o.,NA,NA,NA,2005,0,2005-01-01,SI-35433-15-2004,NA,NA,Boreci 49,NA,Križevci pri Ljutomeru,SI-9242,SI,32,Manufacture of ceramics,9437,2005-2007,9437,8877,8877,8877,8877,8877,A,8987,2005-2007,8987,8803,17680,17680,8803,8803,A,8537,2005-2007,8537,9052,26732,26732,9052,9052,A,7208,2008-2012,7208,8956,8956,8956,8956,8956,A,7208,2008-2012,7208,7976,16932,16932,7976,7976,A,7208,2008-2012,7208,6380,23312,23312,700,6380,A,7208,2008-2012,7208,7000,30312,30312,7000,7000,A,7208,2008-2012,7208,6586,36898,36898,6586,6586,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,0,NA,Excluded,A
SI-23,23,ETI D.D.,Slovenia,SI,100,Holding Account,closed,5042178000,ETI D.D.,Obrezija 5,NA,Izlake,SI-1411,SI,Slovenia,1,Account holder,NA,NA,NA,ETI d.d. (Izlake),NA,NA,NA,2005,2012,2005-01-01,SI-35433-27-2004,NA,NA,Obrezja 5,NA,Izlake,SI-1411,SI,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",4051,2005-2007,4051,4089,4089,4089,4089,4089,A,3841,2005-2007,3841,4251,8340,8340,4251,4251,A,3631,2005-2007,3631,4323,12663,12663,4323,4323,A,3661,2008-2012,3661,4660,4660,4660,4660,4660,A,3661,2008-2012,3661,3223,7883,7883,3223,3223,A,3661,2008-2012,3661,4593,12476,12476,4593,4593,A,3661,2008-2012,3661,4443,16919,16919,4443,4443,A,3661,2008-2012,3661,3726,20645,20645,842,3726,A,NA,2013-2020,NA,NA,NA,NA,NA,Excluded,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
SI-97,97,ETI D.D.,Slovenia,SI,100,Holding Account,closed,5042178000,ETI D.D.,Obrezija 5,NA,Izlake,SI-1411,SI,Slovenia,1,Account holder,NA,NA,NA,ETI d.d. (Kamnik),ETI d.d.,"PC Steatit,PC Steatit",NA,2005,2012,2005-01-01,SI-35433-102-2004,NA,NA,Obrezija 5,NA,Izlake,SI-1411,SI,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",NA,2005-2007,NA,1412,1412,1412,1412,1412,A,NA,2005-2007,NA,1534,2946,2946,1534,1534,A,NA,2005-2007,NA,1695,4641,4641,1695,1695,A,1083,2008-2012,1083,2053,2053,2053,2053,2053,A,1083,2008-2012,1083,1634,3687,3687,1634,1634,A,1083,2008-2012,1083,2075,5762,5762,2075,2075,A,1104,2008-2012,1104,2341,8103,8103,2341,2341,A,1502,2008-2012,1502,2329,10432,10432,1406,2329,A,NA,2013-2020,NA,NA,NA,NA,NA,Excluded,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
