id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020
IE-38,38,Pelagia Feed (Ireland) Limited,Ireland ,IE,100,Holding Account,open,8639,Pelagia Feed (Ireland) Limited,Donegal Road,NA,Killybegs,F94 V8CT,IE,Ireland ,1,Account holder,NA,NA,NA,Pelagia Killybegs,NA,NA,NA,2005,0,2005-09-09,IE-GHG048,NA,NA,Donegal Road,NA,Killybegs,F94 V8CT,IE,20,Combustion of fuels,12265,2005-2007,12265,11847,11847,11847,11847,11847,A,12265,2005-2007,12265,6615,18462,18462,6615,6615,A,12265,2005-2007,12265,5129,23591,23591,5129,5129,A,9177,2008-2012,9177,10779,10779,10779,10779,10779,A,9177,2008-2012,9177,7078,17857,17857,7078,7078,A,9177,2008-2012,9177,9263,27120,27120,9263,9263,A,9177,2008-2012,9177,6365,33485,33485,6365,6365,A,9177,2008-2012,9177,10893,44378,44378,8599,10893,A,8306,2013-2020,8306,10934,10934,10934,10934,10934,A,8161,2013-2020,8161,9570,20504,20504,9570,9570,A,8015,2013-2020,8015,9963,30467,30467,9963,9963,A,5039,2013-2020,5162,8334,38801,38801,8334,8334,A,4943,2013-2020,6045,10562,49363,49363,10562,10562,A,4847,2013-2020,5928,11339,60702,60702,11339,11339,A,4749,2013-2020,5809,11210,71912,71912,11210,11210,A,4651,2013-2020,5691,14486,86398,86398,14486,14486,A
IE-39,39,BASF Ireland Limited,Ireland ,IE,100,Holding Account,open,42876,BASF Ireland Limited,Inchera and Wallingstown,NA,Little Island,Cork,IE,Ireland ,1,Account holder,NA,NA,NA,BASF Ireland Limited,NA,NA,NA,2005,0,2005-09-08,IE-GHG049,NA,NA,Inchera and Wallingstown,NA,Little Island,Cork,IE,20,Combustion of fuels,27656,2005-2007,27656,32088,32088,32088,32088,32088,A,27656,2005-2007,27656,29362,61450,61450,29362,29362,A,27656,2005-2007,27656,29139,90589,90589,29139,29139,A,30423,2008-2012,30423,27856,27856,27856,27856,27856,A,30423,2008-2012,30423,23538,51394,51394,23538,23538,A,30423,2008-2012,30423,30473,81867,81867,30473,30473,A,30423,2008-2012,30423,29320,111187,111187,29320,29320,A,30423,2008-2012,30423,28800,139987,139987,28800,28800,A,18255,2013-2020,18255,25000,25000,25000,25000,25000,A,17938,2013-2020,17938,17727,42727,42727,17727,17727,A,11496,2013-2020,11496,13114,55841,55841,13114,13114,A,11285,2013-2020,11285,15993,71834,71834,15993,15993,A,11070,2013-2020,11070,17670,89504,89504,17670,17670,A,10854,2013-2020,10854,18220,107724,107724,18220,18220,A,10636,2013-2020,10636,20051,127775,127775,20051,20051,A,10417,2013-2020,10417,18208,145983,145983,18208,18208,A
IE-40,40,Dairygold Co-Operative Society Limited,Ireland ,IE,100,Holding Account,open,Co-operative Society,Dairygold Co-Operative Society Limited,Clonmel Road,NA,Mitchelstown,Cork,IE,Ireland ,1,Account holder,NA,NA,NA,Dairygold Co-Operative Society Limited,NA,NA,NA,2005,0,2005-09-09,IE-GHG050,NA,NA,Castlefarm Centre and Clonmel Road Centre,NA,Mitchelstown,Cork,IE,20,Combustion of fuels,56860,2005-2007,56860,55223,55223,55223,55223,55223,A,56860,2005-2007,56860,57023,112246,112246,57023,57023,A,56860,2005-2007,56860,61181,173427,172827,61181,60581,A,60800,2008-2012,60800,58870,58870,58870,58870,58870,A,60800,2008-2012,60800,58550,117420,117420,58550,58550,A,60800,2008-2012,60800,57858,175278,175278,57858,57858,A,60800,2008-2012,60800,57186,232464,232464,57186,57186,A,60800,2008-2012,60800,58775,291239,291239,43575,58775,A,33604,2013-2020,33604,56475,56475,56475,56475,56475,A,31761,2013-2020,31761,56448,112923,112923,56448,56448,A,29960,2013-2020,29960,67219,180142,180142,67219,67219,A,28205,2013-2020,28205,65167,245309,245309,65167,64843,A*,26496,2013-2020,26496,63627,308936,308612,63627,63627,A,24831,2013-2020,24831,64378,373314,372990,64378,64378,A,23208,2013-2020,23208,63243,436557,436557,63243,63567,A,21632,2013-2020,21632,60205,496762,496762,60205,60205,A
IE-41,41,Dairygold Co-Operative Society Limited,Ireland ,IE,100,Holding Account,open,Co-operative Society,Dairygold Co-Operative Society Limited,Clonmel Road,NA,Mitchelstown,Cork,IE,Ireland ,1,Account holder,NA,NA,NA,Dairygold Co-Operative Society Limited (Mallow),NA,NA,NA,2005,0,2005-09-09,IE-GHG051,NA,NA,Annabella,NA,Mallow,Cork,IE,20,Combustion of fuels,33372,2005-2007,33372,28181,28181,28181,28181,28181,A,33372,2005-2007,33372,20976,49157,49157,20976,20976,A,33372,2005-2007,33372,27494,76651,66651,27494,17494,A,31965,2008-2012,31965,11032,11032,11032,11032,11032,A,31965,2008-2012,31965,9712,20744,20744,9712,9712,A,31965,2008-2012,31965,14395,35139,35139,14395,14395,A,31965,2008-2012,31965,13315,48454,48454,13315,13315,A,31965,2008-2012,31965,12508,60962,60962,4517,12544,A*,12896,2013-2020,12896,14258,14258,14222,14258,14222,A,12672,2013-2020,12672,9172,23430,23394,9172,9172,A,6224,2013-2020,6224,10610,34040,34004,10610,10610,A,12223,2013-2020,12223,22435,56475,56439,22435,22435,A,11998,2013-2020,11998,24236,80711,80675,24236,24236,A,11774,2013-2020,11774,26727,107438,107402,26727,26727,A,11550,2013-2020,11550,27295,134733,134697,27295,27295,A,11325,2013-2020,11325,32173,166906,166870,32173,32173,A
IE-42,42,Swords Laboratories,Ireland ,IE,100,Holding Account,closed,60709,Swords Laboratories,Cruiserath Road,Mulhuddart,Dublin,D15 H6EF,IE,Ireland ,1,Account holder,NA,NA,NA,Swords Laboratories,NA,NA,NA,2005,2017,2005-09-09,IE-GHG054,NA,NA,Watery Lane,NA,Swords,Dublin,IE,20,Combustion of fuels,7743,2005-2007,7743,8228,8228,8228,8228,8228,A,7743,2005-2007,7743,8054,16282,16282,8054,8054,A,7743,2005-2007,7743,7743,24025,22115,7743,5833,A,8814,2008-2012,8814,6835,6835,6835,6835,6835,A,8814,2008-2012,8814,6971,13806,13806,6971,6971,A,8814,2008-2012,8814,6480,20286,20286,6480,6480,A,8814,2008-2012,8814,6465,26751,26751,6465,6465,A,8814,2008-2012,8814,6611,33362,33362,6611,6611,A,5424,2013-2020,5424,6584,6584,6584,6584,6584,A,5330,2013-2020,5330,5812,12396,12396,5812,5812,A,5234,2013-2020,5234,5628,18024,18024,5628,5628,A,5138,2013-2020,5138,5485,23509,23509,5485,5485,A,5041,2013-2020,5041,116,23625,23625,116,116,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA
IE-46,46,Swords Laboratories,Ireland ,IE,100,Holding Account,closed,60709,Swords Laboratories,Cruiserath Road,Mulhuddart,Dublin,D15 H6EF,IE,Ireland ,1,Account holder,NA,NA,NA,Bristol-Myers Squibb Cruiserath,NA,NA,NA,2005,2015,2005-09-09,IE-GHG059,NA,NA,Cruiserath Road,NA,Mulhuddart,Dublin 15,IE,20,Combustion of fuels,7415,2005-2007,7415,2381,2381,2381,2381,2381,A,7415,2005-2007,7415,3324,5705,5705,3324,3324,A,7415,2005-2007,7415,2171,7876,7769,2171,2064,A,7778,2008-2012,7778,1530,1530,1530,1530,1530,A,7778,2008-2012,7778,1734,3264,3264,1734,1734,A,7778,2008-2012,7778,2405,5669,5669,2405,2405,A,7778,2008-2012,7778,1677,7346,7346,1677,1677,A,7778,2008-2012,7778,1954,9300,9300,1954,1954,A,2148,2013-2020,2148,1475,1475,1475,1475,1475,A,2111,2013-2020,2111,1523,2998,2998,1523,1523,A,2072,2013-2020,2072,1121,4119,4119,1121,1121,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA
IE-43,43,Smurfit Recycling Ireland Limited,Ireland ,IE,100,Holding Account,closed,368940,Smurfit Recycling Ireland Limited,32 Clonskeagh Road,NA,Dublin,Dublin 6,IE,Ireland ,1,Account holder,NA,NA,NA,Smurfit Paper Mills,NA,NA,NA,2005,2005,2005-09-09,IE-GHG055,NA,NA,Clonskeagh Road,NA,Dublin 6,Dublin 6,IE,9,Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board,17440,2005-2007,17440,1815,1815,1815,1815,1815,A,17440,2005-2007,17440,NA,1815,1815,NA,NA,A,17440,2005-2007,17440,NA,1815,1815,NA,NA,A,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
IE-45,45,Intel Ireland Limited,Ireland ,IE,100,Holding Account,open,902934,Intel Ireland Limited,Collinstown Industrial Park,NA,Leixlip,Kildare,IE,Ireland ,1,Account holder,NA,NA,NA,Intel Ireland,NA,NA,NA,2005,0,2005-09-09,IE-GHG058,NA,NA,Collinstown Industrial Park,NA,Leixlip,Kildare,IE,20,Combustion of fuels,48006,2005-2007,48006,37601,37601,37601,37601,37601,A,48006,2005-2007,48006,40426,78027,78027,40426,40426,A,48006,2005-2007,48006,46302,124329,110113,46302,32086,A,43627,2008-2012,43627,30698,30698,30698,30698,30698,A,43627,2008-2012,43627,31655,62353,62353,31655,31655,A,43627,2008-2012,43627,32895,95248,95248,32895,32895,A,43627,2008-2012,43627,25629,120877,120877,25629,25629,A,43627,2008-2012,43627,24866,145743,145743,24866,24866,A,29055,2013-2020,29055,28429,28429,28429,28429,28429,A,28550,2013-2020,28550,29070,57499,57499,29070,29070,A,28039,2013-2020,28039,37252,94751,94751,37252,37252,A,27524,2013-2020,27524,40063,134814,134814,40063,40063,A,27002,2013-2020,27002,42433,177247,177247,42433,42433,A,26476,2013-2020,26476,43367,220614,220614,43367,43367,A,25942,2013-2020,25942,46384,266998,266998,46384,46384,A,25407,2013-2020,25407,44067,311065,311065,44067,44067,A
IE-47,47,Gas Networks Ireland,Ireland ,IE,100,Holding Account,closed,555744,Gas Networks Ireland,Gasworks Road,NA,Cork,Cork,IE,Ireland ,1,Account holder,NA,NA,NA,Midleton Compressor Station,NA,NA,NA,2005,2019,2005-09-16,IE-GHG061,NA,NA,Ballinacurra West,NA,Midleton,Cork,IE,20,Combustion of fuels,1269,2005-2007,1269,5116,5116,5116,5116,5116,A,1269,2005-2007,1269,4272,9388,9388,4272,4272,A,1269,2005-2007,1269,3102,12490,12490,3102,3102,A,5023,2008-2012,5023,2932,2932,2932,2932,2932,A,5023,2008-2012,5023,3073,6005,6005,3073,3073,A,5023,2008-2012,5023,4932,10937,10937,4932,4932,A,5023,2008-2012,5023,8582,19519,19465,8582,8528,A,5023,2008-2012,5023,9707,29226,29172,9707,9707,A,2966,2013-2020,2966,8116,8116,8116,8116,8116,A,2654,2013-2020,2654,6536,14652,14652,6536,6536,A,2351,2013-2020,2351,9204,23856,23856,9204,9204,A,2056,2013-2020,2056,11534,35390,35390,11534,11534,A,1772,2013-2020,1772,12829,48219,48219,12829,12829,A,1496,2013-2020,1496,14893,63112,63112,14893,14893,A,1229,2013-2020,1229,3282,66394,66394,3282,3282,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA
IE-129,129,Bord Gais Energy Limited,Ireland ,IE,100,Holding Account,open,463078,Bord Gais Energy Limited,1 Warrington Place,NA,Dublin,Dublin 2,IE,Ireland ,1,Account holder,NA,NA,NA,Whitegate Power Station,NA,NA,NA,2010,0,2010-02-23,IE-GHG163,NA,NA,Fort Davis Road,Whitegate,Cork,Cork,IE,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,0,2008-2012,0,NA,NA,NA,NA,NA,NA,0,2008-2012,0,NA,NA,NA,NA,NA,NA,271842,2008-2012,271842,318258,318258,318258,318258,318258,A,921297,2008-2012,921297,868163,1186421,1186421,803163,868163,A,923796,2008-2012,923796,784102,1970523,1970523,616240,784102,A,NA,2013-2020,NA,744346,744346,744346,744346,744346,A,NA,2013-2020,NA,652365,1396711,1396711,652365,652365,A,NA,2013-2020,NA,752676,2149387,2149387,752676,752676,A,NA,2013-2020,NA,960410,3109797,3109797,960410,960410,A,NA,2013-2020,NA,989262,4099059,4099059,989262,989262,A,NA,2013-2020,NA,678359,4777418,4777418,678359,678359,A,NA,2013-2020,NA,923191,5700609,5700609,923191,923191,A,NA,2013-2020,NA,765553,6466162,6466162,765553,765553,A
IE-48,48,Breedon Cement Ireland Limited,Ireland ,IE,100,Holding Account,open,237663,Breedon Cement Ireland Limited,Killaskillen,NA,Kinnegad,Westmeath,IE,Ireland ,1,Account holder,NA,NA,NA,Breedon Cement Ireland Limited,NA,NA,NA,2005,0,2005-09-08,IE-GHG062,NA,NA,Lansdown,Killaskillen,Kinnegad,N91 D510,IE,29,Production of cement clinker,486269,2005-2007,486269,471772,471772,471772,471772,471772,A,486269,2005-2007,486269,504569,976341,976341,504569,504569,A,486269,2005-2007,486269,507855,1484196,1464196,507855,487855,A,509225,2008-2012,509225,444476,444476,444476,444476,444476,A,509225,2008-2012,509225,325284,769760,769760,325284,325284,A,509225,2008-2012,509225,285765,1055525,1055525,5765,285765,A,509225,2008-2012,509225,320557,1376082,1376082,320557,320557,A,509225,2008-2012,509225,366477,1742559,1742559,366477,366477,A,420984,2013-2020,420984,383955,383955,383955,383955,383955,A,413672,2013-2020,413672,433309,817264,817264,433309,433309,A,406273,2013-2020,406273,423232,1240496,1240496,423232,423232,A,398798,2013-2020,398798,421383,1661879,1661879,421383,421383,A,391242,2013-2020,391242,425434,2087313,2087313,425434,425434,A,383613,2013-2020,383613,424139,2511452,2511452,424139,424139,A,375889,2013-2020,375889,405824,2917276,2917276,405824,405824,A,368138,2013-2020,368138,352627,3269903,3269903,352627,352627,A
IE-49,49,Electricity Supply Board,Ireland ,IE,100,Holding Account,open,00001,Electricity Supply Board,Two Gateway,East Wall Road,Dublin,D03 A995,IE,Ireland ,1,Account holder,NA,NA,NA,ESB Aghada Thermal,NA,NA,NA,2005,0,2005-09-09,IE-GHG063,NA,NA,Whitegate,NA,Midleton,Cork,IE,20,Combustion of fuels,730433,2005-2007,730433,907525,907525,907525,907525,907525,A,730433,2005-2007,730433,868707,1776232,1776232,868707,868707,A,730433,2005-2007,730433,800000,2576232,2508058,800000,731826,A,530318,2008-2012,530318,522658,522658,522658,522658,522658,A,530318,2008-2012,530318,665641,1188299,1188299,665641,665641,A,530318,2008-2012,530318,568497,1756796,1756796,568497,568497,A,530318,2008-2012,530318,176252,1933048,1933048,76252,176252,A,530318,2008-2012,530318,122146,2055194,2055194,NA,122146,A,NA,2013-2020,NA,78926,78926,78926,78926,78926,A,NA,2013-2020,NA,110774,189700,189700,110774,110774,A,NA,2013-2020,NA,23047,212747,212747,23047,23047,A,NA,2013-2020,NA,30029,242776,242776,30029,30029,A,NA,2013-2020,NA,32730,275506,275506,32730,32730,A,NA,2013-2020,NA,16734,292240,292240,16734,16734,A,NA,2013-2020,NA,24012,316252,316252,24012,24012,A,NA,2013-2020,NA,25025,341277,341277,25025,25025,A
IE-50,50,Electricity Supply Board,Ireland ,IE,100,Holding Account,closed,00001,Electricity Supply Board,Two Gateway,East Wall Road,Dublin,D03 A995,IE,Ireland ,1,Account holder,NA,NA,NA,Bellacorick Power Station,NA,NA,NA,2005,2005,2005-09-09,IE-GHG064,NA,NA,ESB Bellacorick Power Station,NA,Bellacorick,County Mayo,IE,1,Combustion installations with a rated thermal input exceeding 20 MW,167580,2005-2007,167580,38465,38465,38465,38465,38465,A,167580,2005-2007,167580,NA,38465,38465,NA,NA,A,167580,2005-2007,167580,NA,38465,38465,NA,NA,A,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
IE-52,52,Electricity Supply Board,Ireland ,IE,100,Holding Account,open,00001,Electricity Supply Board,Two Gateway,East Wall Road,Dublin,D03 A995,IE,Ireland ,1,Account holder,NA,NA,NA,ESB Lough Ree Power,NA,NA,NA,2005,0,2005-09-09,IE-GHG068,NA,NA,ESB Lough Ree Power,NA,Lanesboro,Longford,IE,20,Combustion of fuels,0,2005-2007,0,612694,612694,612694,612694,612694,A,0,2005-2007,0,698188,1310882,1310882,698188,698188,A,0,2005-2007,0,523416,1834298,1812757,523416,501875,A,516190,2008-2012,516190,778703,778703,778703,778703,778703,A,516190,2008-2012,516190,827642,1606345,1606345,827642,827642,A,516190,2008-2012,516190,515231,2121576,2121576,515231,515231,A,516190,2008-2012,516190,805410,2926986,2926986,805410,805410,A,516190,2008-2012,516190,786009,3712995,3712995,750521,786009,A,NA,2013-2020,NA,812046,812046,812046,812046,812046,A,NA,2013-2020,NA,788708,1600754,1600754,788708,788708,A,NA,2013-2020,NA,852264,2453018,2453018,852264,852264,A,NA,2013-2020,NA,830461,3283479,3283479,830461,830461,A,NA,2013-2020,NA,678550,3962029,3962029,678550,678550,A,NA,2013-2020,NA,765999,4728028,4728028,765999,765999,A,NA,2013-2020,NA,580388,5308416,5308416,580388,580388,A,NA,2013-2020,NA,309095,5617511,5617511,309095,309095,A
IE-53,53,Electricity Supply Board,Ireland ,IE,100,Holding Account,closed,00001,Electricity Supply Board,Two Gateway,East Wall Road,Dublin,D03 A995,IE,Ireland ,1,Account holder,NA,NA,NA,ESB Marina Generating Station,NA,NA,NA,2005,2018,2005-09-09,IE-GHG069,NA,NA,Centre Park Road,NA,Cork,-,IE,20,Combustion of fuels,301596,2005-2007,301596,152080,152080,152080,152080,152080,A,301596,2005-2007,301596,232889,384969,384969,232889,232889,A,301596,2005-2007,301596,250000,634969,598992,250000,214023,A,264244,2008-2012,264244,258733,258733,258733,258733,258733,A,264244,2008-2012,264244,158412,417145,417145,158412,158412,A,264244,2008-2012,264244,141931,559076,559076,141931,141931,A,264244,2008-2012,264244,35823,594899,594899,NA,35823,A,264244,2008-2012,264244,14629,609528,609528,NA,14629,A,NA,2013-2020,NA,5545,5545,5545,5545,5545,A,NA,2013-2020,NA,1434,6979,6979,1434,1434,A,NA,2013-2020,NA,78,7057,7057,78,78,A,NA,2013-2020,NA,35,7092,7092,35,35,A,NA,2013-2020,NA,464,7556,7556,464,464,A,NA,2013-2020,NA,147,7703,7703,147,147,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
IE-54,54,Electricity Supply Board,Ireland ,IE,100,Holding Account,open,00001,Electricity Supply Board,Two Gateway,East Wall Road,Dublin,D03 A995,IE,Ireland ,1,Account holder,NA,NA,NA,ESB Moneypoint Generating Station,NA,NA,NA,2005,0,2005-09-09,IE-GHG070,NA,NA,ESB Moneypoint Generating Station,NA,Kilrush,Clare,IE,20,Combustion of fuels,4181600,2005-2007,4181600,5692512,5692512,5692512,5692512,5692512,A,4181600,2005-2007,4181600,4935148,10627660,10627660,4935148,4935148,A,4181600,2005-2007,4181600,4916850,15544510,15342158,4916850,4714498,A,3769179,2008-2012,3769179,3951387,3951387,3951387,3951387,3951387,A,3769179,2008-2012,3769179,3122238,7073625,7073625,3122238,3122238,A,3769179,2008-2012,3769179,3457369,10530994,10530994,3457369,3457369,A,3769179,2008-2012,3769179,3653205,14184199,14184199,3653205,3653205,A,3769179,2008-2012,3769179,4650911,18835110,18835110,3822431,4650911,A,NA,2013-2020,NA,3886795,3886795,3886795,3886795,3886795,A,NA,2013-2020,NA,3779856,7666651,7666651,3779856,3779856,A,NA,2013-2020,NA,4528857,12195508,12195508,4528857,4528857,A,NA,2013-2020,NA,4412727,16608235,16608235,4412727,4414770,A*,NA,2013-2020,NA,3466664,20074899,20074899,3466664,3464621,A,NA,2013-2020,NA,1955795,22030694,22030694,1955795,1955795,A,NA,2013-2020,NA,681047,22711741,22711741,681047,681047,A,NA,2013-2020,NA,862922,23574663,23574663,862922,862922,A
IE-55,55,Electricity Supply Board,Ireland ,IE,100,Holding Account,closed,00001,Electricity Supply Board,Two Gateway,East Wall Road,Dublin,D03 A995,IE,Ireland ,1,Account holder,NA,NA,NA,ESB North Wall Generating Station,NA,NA,NA,2005,2019,2005-09-09,IE-GHG071,NA,NA,Alexandra Road,NA,Dublin,Dublin 1,IE,20,Combustion of fuels,390815,2005-2007,390815,248184,248184,248184,248184,248184,A,390815,2005-2007,390815,247734,495918,495918,247734,247734,A,390815,2005-2007,390815,280000,775918,748197,280000,252279,A,327865,2008-2012,327865,150686,150686,150686,150686,150686,A,327865,2008-2012,327865,144318,295004,295004,144318,144318,A,327865,2008-2012,327865,187650,482654,482654,187650,187650,A,327865,2008-2012,327865,127184,609838,609838,NA,127184,A,327865,2008-2012,327865,41371,651209,651209,NA,41371,A,NA,2013-2020,NA,21672,21672,21672,21672,21672,A,NA,2013-2020,NA,8950,30622,30622,8950,8950,A,NA,2013-2020,NA,3769,34391,34391,3769,3769,A,NA,2013-2020,NA,9683,44074,44074,9683,9683,A,NA,2013-2020,NA,28839,72913,72913,28839,28839,A,NA,2013-2020,NA,16053,88966,88966,16053,16053,A,NA,2013-2020,NA,21799,110765,110765,21799,21799,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
