id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020
CZ-213,213,"Veolia Energie ČR, a.s.",Czech Republic,CZ,100,Holding Account,closed,45193410,"Veolia Energie ČR, a.s.",28. října 3337/7,Moravská Ostrava,Ostrava,702 00,CZ,Czech Republic,1,Account holder,NA,NA,NA,Dalkia - Provozovna Setuza,NA,NA,NA,2005,2013,2005-07-29,CZ-0324-05,0,0,Hamerská 50,NA,Ostrava,77900,CZ,20,Combustion of fuels,9694,2005-2007,9694,NA,0,6,NA,6,B,9694,2005-2007,9694,6,6,6,6,0,A*,9694,2005-2007,9694,NA,6,6,NA,0,A,6,2008-2012,6,NA,0,0,NA,0,A,6,2008-2012,6,NA,0,0,NA,0,A,6,2008-2012,6,NA,0,0,NA,0,A*,6,2008-2012,6,NA,0,0,NA,0,A,6,2008-2012,6,NA,0,0,NA,0,A*,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
CZ-214,214,"Veolia Energie ČR, a.s.",Czech Republic,CZ,100,Holding Account,open,45193410,"Veolia Energie ČR, a.s.",28. října 3337/7,Moravská Ostrava,Ostrava,702 00,CZ,Czech Republic,1,Account holder,NA,NA,NA,Veolia Energie - Špičková výtopna Olomouc,NA,NA,NA,2005,0,2005-07-29,CZ-0322-05,0,0,Pavelkova 20,NA,Ostrava,779 00,CZ,20,Combustion of fuels,25331,2005-2007,25331,NA,0,10436,NA,10436,B,25331,2005-2007,25331,22962,22962,22962,22962,12526,A*,25331,2005-2007,25331,3148,26110,26110,3148,3148,A,12526,2008-2012,12526,3090,3090,3090,3090,3090,A,12526,2008-2012,12526,4492,7582,7582,4492,4492,A,12526,2008-2012,12526,7784,15366,15366,1521,7784,A*,12526,2008-2012,12526,5510,20876,20876,5510,5510,A,12526,2008-2012,12526,5837,26713,26713,5837,5837,A,3966,2013-2020,3966,2193,2193,2193,2193,2193,A,1389,2013-2020,1389,2326,4519,4519,2326,2326,A,1230,2013-2020,1230,3407,7926,7926,3407,3407,A,2146,2013-2020,2146,2565,10491,10491,2565,2565,A,979,2013-2020,979,2458,12949,12949,2458,2458,A,899,2013-2020,899,3046,15995,15995,3046,3046,A,1334,2013-2020,1334,7131,23126,23126,7131,7131,A,2252,2013-2020,2252,8786,31912,31912,8786,8786,A
CZ-215,215,"Veolia Energie ČR, a.s.",Czech Republic,CZ,100,Holding Account,open,45193410,"Veolia Energie ČR, a.s.",28. října 3337/7,Moravská Ostrava,Ostrava,702 00,CZ,Czech Republic,1,Account holder,NA,NA,NA,Veolia Energie - Teplárna Československé armády,NA,NA,NA,2005,0,2005-07-29,CZ-0329-05,0,0,Československé armády 4,NA,Ostrava,733 01,CZ,20,Combustion of fuels,259849,2005-2007,259849,NA,0,231008,NA,231008,B,259849,2005-2007,259849,443180,443180,443180,443180,212172,A*,259849,2005-2007,259849,212777,655957,655957,212777,212777,A,224425,2008-2012,224425,177053,177053,177053,177053,177053,A,224425,2008-2012,224425,176976,354029,354029,176976,176976,A,224425,2008-2012,224425,192470,546499,546499,192470,192470,A*,224425,2008-2012,224425,178430,724929,724929,178430,178430,A,224425,2008-2012,224425,175328,900257,900257,63116,175328,A,108687,2013-2020,140602,175209,175209,175209,175209,175209,A,89817,2013-2020,117172,133319,308528,308528,133319,133319,A,72990,2013-2020,95786,136391,444919,444919,136391,136391,A,58153,2013-2020,76390,139980,584899,584899,139980,139980,A,46802,2013-2020,60480,139905,724804,724804,139905,139905,A,39704,2013-2020,48822,125472,850276,850276,125472,125472,A,32833,2013-2020,37392,104694,954970,954970,104694,104694,A,13635,2013-2020,13635,114842,1069812,1069812,114842,114842,A
CZ-216,216,"Veolia Energie ČR, a.s.",Czech Republic,CZ,100,Holding Account,open,45193410,"Veolia Energie ČR, a.s.",28. října 3337/7,Moravská Ostrava,Ostrava,702 00,CZ,Czech Republic,1,Account holder,NA,NA,NA,Veolia Energie - Teplárna Frýdek-Místek,NA,NA,NA,2005,0,2005-07-29,CZ-0330-05,0,0,Nádražní 391,NA,Ostrava,738 01,CZ,20,Combustion of fuels,145109,2005-2007,145109,NA,0,134628,NA,134628,B,145109,2005-2007,145109,263171,263171,263171,263171,128543,A*,145109,2005-2007,145109,120889,384060,384060,120889,120889,A,133269,2008-2012,133269,115493,115493,115493,115493,115493,A,133269,2008-2012,133269,103805,219298,219298,103805,103805,A,133269,2008-2012,133269,112268,331566,331566,112268,112268,A*,133269,2008-2012,133269,99490,431056,431056,99490,99490,A,133269,2008-2012,133269,98778,529834,529834,32144,98778,A,78857,2013-2020,85461,65450,65450,65450,65450,65450,A,64874,2013-2020,70534,49619,115069,115069,49619,49619,A,52432,2013-2020,57149,52364,167433,167433,52364,52364,A,41485,2013-2020,45258,59055,226488,226488,59055,59055,A,31971,2013-2020,34801,57772,284260,284260,57772,57772,A,26008,2013-2020,27895,49603,333863,333863,49603,49603,A,21437,2013-2020,22380,45806,379669,379669,45806,45806,A,17030,2013-2020,17030,48160,427829,427829,48160,48160,A
CZ-217,217,"Veolia Energie ČR, a.s.",Czech Republic,CZ,100,Holding Account,open,45193410,"Veolia Energie ČR, a.s.",28. října 3337/7,Moravská Ostrava,Ostrava,702 00,CZ,Czech Republic,1,Account holder,NA,NA,NA,Veolia Energie - Teplárna Karviná,NA,NA,NA,2005,0,2005-07-29,CZ-0328-05,0,0,Svobody 5,NA,Ostrava,733 01,CZ,20,Combustion of fuels,500434,2005-2007,500434,NA,0,459501,NA,459501,B,500434,2005-2007,500434,923386,923386,923386,923386,463885,A*,500434,2005-2007,500434,422977,1346363,1346363,422977,422977,A,467600,2008-2012,467600,440217,440217,440217,440217,440217,A,467600,2008-2012,467600,430260,870477,870477,430260,430260,A,467600,2008-2012,467600,450370,1320847,1320847,381462,450370,A*,467600,2008-2012,467600,337274,1658121,1658121,337274,337274,A,467600,2008-2012,467600,307993,1966114,1966114,143254,307993,A,137274,2013-2020,241137,303868,303868,303868,303868,303868,A,112531,2013-2020,201556,277703,581571,581571,277703,277703,A,90555,2013-2020,164743,314451,896022,896022,314451,314451,A,71273,2013-2020,130623,285948,1181970,1181970,285948,285948,A,54557,2013-2020,99070,265580,1447550,1447550,265580,265580,A,42995,2013-2020,72670,270245,1717795,1717795,270245,270245,A,35411,2013-2020,50249,274130,1991925,1991925,274130,274130,A,28099,2013-2020,28099,271199,2263124,2263124,271199,271199,A
CZ-218,218,"Veolia Energie ČR, a.s.",Czech Republic,CZ,100,Holding Account,open,45193410,"Veolia Energie ČR, a.s.",28. října 3337/7,Moravská Ostrava,Ostrava,702 00,CZ,Czech Republic,1,Account holder,NA,NA,NA,Veolia Energie - Teplárna Krnov,NA,NA,NA,2005,0,2005-07-29,CZ-0327-05,0,0,Revoluční 51,NA,Ostrava,794 01,CZ,20,Combustion of fuels,83906,2005-2007,83906,NA,0,74250,NA,74250,B,83906,2005-2007,83906,152313,152313,152313,152313,78063,A*,83906,2005-2007,83906,79149,231462,231462,79149,79149,A,77131,2008-2012,77131,73392,73392,73392,73392,73392,A,77131,2008-2012,77131,62013,135405,135405,62013,62013,A,77131,2008-2012,77131,40863,176268,176268,2298,40863,A*,77131,2008-2012,77131,27075,203343,203343,27075,27075,A,77131,2008-2012,77131,27825,231168,231168,27825,27825,A,36369,2013-2020,56048,41696,41696,41696,41696,41696,A,32449,2013-2020,49317,19382,61078,61078,19382,19382,A,28684,2013-2020,42741,20551,81629,81629,20551,20551,A,25451,2013-2020,36696,14934,96563,96563,14934,14934,A,23207,2013-2020,31641,15097,111660,111660,15097,15097,A,21031,2013-2020,26654,14528,126188,126188,14528,14528,A,18918,2013-2020,21729,14843,141031,141031,14843,14843,A,16874,2013-2020,16874,10941,151972,151972,10941,10941,A
CZ-219,219,"Veolia Energie ČR, a.s.",Czech Republic,CZ,100,Holding Account,open,45193410,"Veolia Energie ČR, a.s.",28. října 3337/7,Moravská Ostrava,Ostrava,702 00,CZ,Czech Republic,1,Account holder,NA,NA,NA,Veolia Energie - Teplárna Olomouc,NA,NA,NA,2005,0,2005-07-29,CZ-0321-05,0,0,Tovární 44,NA,Ostrava,779 00,CZ,20,Combustion of fuels,485373,2005-2007,485373,NA,NA,438908,NA,438908,B,485373,2005-2007,485373,NA,NA,837569,NA,398661,A*,485373,2005-2007,485373,NA,NA,1262676,NA,425107,A,424142,2008-2012,424142,NA,NA,349546,NA,349546,A,424142,2008-2012,424142,NA,NA,682258,NA,332712,A,424142,2008-2012,424142,NA,NA,1034871,NA,352613,A*,424142,2008-2012,424142,NA,NA,1356247,NA,321376,A,424142,2008-2012,424142,NA,NA,1671724,NA,315477,A,135669,2013-2020,272839,NA,NA,350792,NA,350792,A,119166,2013-2020,236740,NA,NA,671156,NA,320364,A,104073,2013-2020,202052,NA,NA,998278,NA,327122,A,91430,2013-2020,169813,NA,NA,1324470,NA,326192,A,82086,2013-2020,140873,NA,NA,1640173,NA,315703,A,73030,2013-2020,112221,NA,NA,1950416,NA,310243,A,64250,2013-2020,83846,NA,NA,2240942,NA,290526,A,55767,2013-2020,55767,NA,NA,2527705,NA,286763,A
CZ-220,220,"Veolia Energie ČR, a.s.",Czech Republic,CZ,100,Holding Account,open,45193410,"Veolia Energie ČR, a.s.",28. října 3337/7,Moravská Ostrava,Ostrava,702 00,CZ,Czech Republic,1,Account holder,NA,NA,NA,Veolia Energie - Teplárna Přerov,NA,NA,NA,2005,0,2005-07-29,CZ-0325-05,0,0,Tovačovská 18,NA,Ostrava,750 02,CZ,20,Combustion of fuels,530000,2005-2007,530000,17298,17298,547298,17298,547298,B,530000,2005-2007,530000,1074509,1091807,1091807,1074509,544509,A*,530000,2005-2007,530000,436681,1528488,1528488,436681,436681,A,552888,2008-2012,552888,439658,439658,439658,439658,439658,A,552888,2008-2012,552888,427926,867584,867584,427926,427926,A,552888,2008-2012,552888,425204,1292788,1292788,148760,425204,A*,552888,2008-2012,552888,416600,1709388,1709388,416600,416600,A,552888,2008-2012,552888,396249,2105637,2105637,396249,396249,A,126697,2013-2020,264718,385664,385664,385664,385664,385664,A,106035,2013-2020,224338,381929,767593,767593,381929,381929,A,87594,2013-2020,186180,406498,1174091,1174091,406498,406498,A,71317,2013-2020,150186,316692,1490783,1490783,316692,316692,A,57104,2013-2020,116256,287391,1778174,1778174,287391,287391,A,44871,2013-2020,84305,234288,2012462,2012462,234288,234288,A,34522,2013-2020,54239,216523,2228985,2228985,216523,216523,A,27769,2013-2020,27769,172226,2401211,2401211,172226,172226,A
CZ-221,221,"Veolia Energie ČR, a.s.",Czech Republic,CZ,100,Holding Account,open,45193410,"Veolia Energie ČR, a.s.",28. října 3337/7,Moravská Ostrava,Ostrava,702 00,CZ,Czech Republic,1,Account holder,NA,NA,NA,Veolia Energie - Teplárna Přívoz,NA,NA,NA,2005,0,2005-07-29,CZ-0318-05,0,0,Křišťanova 1122,NA,Ostrava,702 00,CZ,20,Combustion of fuels,198090,2005-2007,198090,NA,0,172429,NA,172429,B,198090,2005-2007,198090,332433,332433,332433,332433,160004,A*,198090,2005-2007,198090,155261,487694,487694,155261,155261,A,168343,2008-2012,168343,148371,148371,148371,148371,148371,A,168343,2008-2012,168343,155699,304070,304070,155699,155699,A,168343,2008-2012,168343,164714,468784,468784,80543,164714,A*,168343,2008-2012,168343,172315,641099,641099,172315,172315,A,168343,2008-2012,168343,176876,817975,817975,176876,176876,A,75494,2013-2020,94926,156150,156150,156150,156150,156150,A,64426,2013-2020,81082,135801,291951,291951,135801,135801,A,54369,2013-2020,68249,147131,439082,439082,147131,147131,A,47635,2013-2020,58739,132382,571464,571464,132382,132382,A,41112,2013-2020,49440,151145,722609,722609,151145,151145,A,34799,2013-2020,40351,142082,864691,864691,142082,142082,A,28691,2013-2020,31467,138082,1002773,1002773,138082,138082,A,22801,2013-2020,22801,139342,1142115,1142115,139342,139342,A
CZ-222,222,"Veolia Energie ČR, a.s.",Czech Republic,CZ,100,Holding Account,closed,45193410,"Veolia Energie ČR, a.s.",28. října 3337/7,Moravská Ostrava,Ostrava,702 00,CZ,Czech Republic,1,Account holder,NA,NA,NA,Dalkia - Výtopna Mariánské Hory,NA,NA,NA,2005,2012,2005-07-29,CZ-0319-05,0,0,Suderova 29,NA,Ostrava,70900,CZ,1,Combustion installations with a rated thermal input exceeding 20 MW,47017,2005-2007,47017,NA,0,33895,NA,33895,B,47017,2005-2007,47017,68148,68148,68148,68148,34253,A*,47017,2005-2007,47017,35112,103260,103260,35112,35112,A,36459,2008-2012,36459,33677,33677,33677,33677,33677,A,36459,2008-2012,36459,30996,64673,64673,30996,30996,A,36459,2008-2012,36459,27698,92371,92371,9469,27698,A*,36459,2008-2012,36459,NA,92371,92371,NA,0,A,36459,2008-2012,36459,NA,92371,92371,NA,0,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
CZ-223,223,"Plzeňský Prazdroj, a. s.",Czech Republic,CZ,100,Holding Account,open,45357366,"Plzeňský Prazdroj, a. s.",U Prazdroje 64/7,Východní Předměstí,Plzeň,301 00,CZ,Czech Republic,1,Account holder,NA,NA,NA,Kotelna Pivovaru Radegast,NA,NA,NA,2005,0,2005-04-15,CZ-0022-05,0,0,Nošovice,NA,Plzeň,739 51,CZ,20,Combustion of fuels,25170,2005-2007,25170,NA,0,16263,NA,16263,B*,25170,2005-2007,25170,31791,31791,31791,31791,15528,A*,25170,2005-2007,25170,14427,46218,46218,14427,14427,A,17008,2008-2012,17008,14917,14917,14917,14917,14917,A*,17008,2008-2012,17008,14243,29160,29160,14243,14243,A*,17008,2008-2012,17008,13684,42844,42844,13684,13684,A*,17008,2008-2012,17008,12332,55176,55176,12332,12332,A,17008,2008-2012,17008,11266,66442,66442,11266,11266,A,12856,2013-2020,12856,10421,10421,10421,10421,10421,A,11906,2013-2020,11906,9996,20417,20417,9996,9996,A,10978,2013-2020,10978,10052,30469,30469,10052,10052,A,10076,2013-2020,10076,10160,40629,40629,10160,10160,A,9198,2013-2020,9198,10359,50988,50988,10359,10359,A,8345,2013-2020,8345,10249,61237,61237,10249,10249,A,7516,2013-2020,7516,10186,71423,71423,10186,10186,A,6715,2013-2020,6715,11177,82600,82600,11177,11177,A
CZ-224,224,"ČEZ Energetické služby, s.r.o.",Czech Republic,CZ,100,Holding Account,open,27804721,"ČEZ Energetické služby, s.r.o.",Výstavní 1144/103,NA,"Ostrava, Vítkovice",703 00,CZ,Czech Republic,1,Account holder,NA,NA,NA,ČEZ Energetické služby - Kotelna Vítkovice I,NA,NA,NA,2005,0,2005-06-23,CZ-0302-05,0,0,Výstavní 1144/103,NA,Ostrava-Vítkovice,703 00,CZ,20,Combustion of fuels,627182,2005-2007,627182,NA,0,549540,NA,549540,B*,627182,2005-2007,627182,1004305,1004305,1004305,1004305,454765,A*,627182,2005-2007,627182,502473,1506778,1506778,502473,502473,A,508577,2008-2012,508577,419609,419609,419609,419609,419609,A,508577,2008-2012,508577,375853,795462,795462,375853,375853,A*,508577,2008-2012,508577,396082,1191544,1191544,396082,396082,A*,508577,2008-2012,508577,316381,1507925,1507925,316381,316381,A,508577,2008-2012,508577,272764,1780689,1780689,74284,272764,A,73972,2013-2020,256966,273715,273715,273715,273715,273715,A,64596,2013-2020,221448,193934,467649,467649,193934,193934,A,55807,2013-2020,186517,148122,615771,615771,148122,148122,A,47605,2013-2020,152173,155278,771049,771049,155278,155278,A,40432,2013-2020,118858,134793,905842,905842,134793,134793,A,25174,2013-2020,77458,119941,1025783,1025783,119941,119941,A,10355,2013-2020,36497,32262,1058045,1058045,32262,32262,A,8201,2013-2020,8201,15480,1073525,1073525,15480,15480,A
CZ-225,225,Teplárna Týnec s.r.o.,Czech Republic,CZ,100,Holding Account,open,25130269,Teplárna Týnec s.r.o.,K Náklí 523,NA,Týnec nad Sázavou,25741,CZ,Czech Republic,1,Account holder,NA,NA,NA,Teplárna Týnec,NA,NA,NA,2005,0,2005-08-05,CZ-0172-05,0,0,K Náklí 523,NA,Týnec nad Sázavou,25741,CZ,1,Combustion installations with a rated thermal input exceeding 20 MW,8982,2005-2007,8982,NA,0,5741,NA,5741,B,8982,2005-2007,8982,11249,11249,11249,11249,5508,A*,8982,2005-2007,8982,5368,16617,16617,5368,5368,A,6018,2008-2012,6018,4409,4409,4409,4409,4409,A,6018,2008-2012,6018,6647,11056,11056,6647,6647,A,6018,2008-2012,6018,6276,14323,17332,6276,6276,B*,6018,2008-2012,6018,6826,24158,24158,6826,6826,A,6018,2008-2012,6018,6232,30390,30390,3223,6232,A,2473,2013-2020,3441,6255,6255,6255,6255,6255,A,2066,2013-2020,2895,4884,11139,11139,4884,4884,A,1823,2013-2020,2514,5510,16649,16649,5510,5510,A,1595,2013-2020,2148,6240,22889,22889,6240,6240,A,1375,2013-2020,1790,6207,29096,29096,6207,6207,A,1162,2013-2020,1438,5347,34443,34443,5347,5347,A,956,2013-2020,1094,5738,40181,40181,5738,5738,A,757,2013-2020,757,5305,45486,45486,5305,5305,A
CZ-226,226,"ESAB CZ, s.r.o., člen koncernu",Czech Republic,CZ,100,Holding Account,closed,02400626,"ESAB CZ, s.r.o., člen koncernu",Smetanovo nábřeží 334,NA,Vamberk,517 54,CZ,Czech Republic,1,Account holder,NA,NA,NA,Výtopna ESAB Vamberk,NA,NA,NA,2005,2013,2005-06-21,CZ-0291-05,0,0,Smetanovo nábřeží 334,NA,Vamberk,51754,CZ,1,Combustion installations with a rated thermal input exceeding 20 MW,14845,2005-2007,14845,NA,0,13553,NA,13553,B,14845,2005-2007,14845,26904,26904,26904,26904,13351,A*,14845,2005-2007,14845,12523,39427,39427,12523,12523,A,14394,2008-2012,14394,12716,12716,12716,12716,12716,A,14394,2008-2012,14394,12671,25387,25387,12671,12671,A*,14394,2008-2012,14394,11747,37134,37134,11747,11747,A*,14394,2008-2012,14394,10260,47394,47394,10260,10260,A,14394,2008-2012,14394,9589,56983,56983,9589,9589,A,5987,2013-2020,5987,7225,7225,7225,7225,7225,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA
CZ-227,227,Zásobování teplem Vsetín a.s.,Czech Republic,CZ,100,Holding Account,closed,45192588,Zásobování teplem Vsetín a.s.,Jiráskova 1326,NA,Vsetín,75501,CZ,Czech Republic,1,Account holder,NA,NA,NA,Zás.tep.Vsetín-Plynová kotelna Jasenice,NA,NA,NA,2005,2018,2005-08-10,CZ-0376-05,0,0,Jasenice,NA,Vsetín,75501,CZ,20,Combustion of fuels,1809,2005-2007,1809,NA,0,0,NA,0,A,1809,2005-2007,1809,NA,0,0,NA,0,A*,1809,2005-2007,1809,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A*,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
CZ-228,228,Zásobování teplem Vsetín a.s.,Czech Republic,CZ,100,Holding Account,closed,45192588,Zásobování teplem Vsetín a.s.,Jiráskova 1326,NA,Vsetín,75501,CZ,Czech Republic,1,Account holder,NA,NA,NA,Zás.tep.Vsetín-Uhelná kotelna Jasenice,NA,NA,NA,2005,2018,2005-08-10,CZ-0377-05,0,0,Jasenice,NA,Vsetín,75501,CZ,20,Combustion of fuels,15923,2005-2007,15923,NA,0,14177,NA,14177,B,15923,2005-2007,15923,28275,28275,28275,28275,14098,A*,15923,2005-2007,15923,14692,42967,42967,14692,14692,A,15127,2008-2012,15127,14090,14090,14090,6527,14090,A,15127,2008-2012,15127,9455,23545,23545,9455,9455,A,15127,2008-2012,15127,10712,34257,34257,10712,10712,A*,15127,2008-2012,15127,8217,42474,42474,8217,8217,A,15127,2008-2012,15127,8708,51182,51182,8708,8708,A,4852,2013-2020,4852,9046,9046,9046,9046,9046,A,4343,2013-2020,4343,8910,17956,17956,8910,8910,A,3847,2013-2020,3847,9843,27799,27799,9843,9843,A,3365,2013-2020,3365,9001,36800,36800,9001,9001,A,2899,2013-2020,2899,8315,45115,45115,8315,8315,A,2448,2013-2020,2448,4609,49724,49724,4609,4609,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA
CZ-229,229,Zásobování teplem Vsetín a.s.,Czech Republic,CZ,100,Holding Account,closed,45192588,Zásobování teplem Vsetín a.s.,Jiráskova 1326,NA,Vsetín,75501,CZ,Czech Republic,1,Account holder,NA,NA,NA,Zás.tep.Vsetín-Teplárna Jiráskova,NA,NA,NA,2005,2020,2005-08-10,CZ-0104-05,0,0,Jiráskova 1326,NA,Vsetín,755 01,CZ,20,Combustion of fuels,44570,2005-2007,44570,NA,0,29381,NA,29381,B,44570,2005-2007,44570,51775,51775,51775,51775,22394,A*,44570,2005-2007,44570,26455,78230,78230,26455,26455,A,29381,2008-2012,29381,20205,20205,20205,5514,20205,A,29381,2008-2012,29381,19888,40093,40093,19888,19888,A,29381,2008-2012,29381,19176,59269,59269,19176,19176,A*,29381,2008-2012,29381,18528,77797,77797,18528,18528,A,29381,2008-2012,29381,19204,97001,97001,19204,19204,A,14575,2013-2020,19260,17327,17327,17327,17327,17327,A,13043,2013-2020,17059,12329,29656,29656,12329,12329,A,11555,2013-2020,14902,13283,42939,42939,13283,13283,A,10114,2013-2020,12791,15087,58026,58026,15087,15087,A,8718,2013-2020,10726,14902,72928,72928,14902,14902,A,7367,2013-2020,8706,14879,87807,87807,14879,14879,A,6061,2013-2020,6730,12504,100311,100311,12504,12504,A,4800,2013-2020,4800,9040,109351,109351,9040,9040,A
