id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020,FreeAllocations_2021,ETSPhase_2021,AllowanceInAllocation_2021,UnitsSurrendered_2021,CumulativeSurrenderedUnits_2021,CumulativeVerifiedEmissions_2021,SurrenderedAllowances_2021,VerifiedEmissions_2021,ComplianceCode_2021,FreeAllocations_2022,ETSPhase_2022,AllowanceInAllocation_2022,UnitsSurrendered_2022,CumulativeSurrenderedUnits_2022,CumulativeVerifiedEmissions_2022,SurrenderedAllowances_2022,VerifiedEmissions_2022,ComplianceCode_2022
HU-82,82,Hajdú Ingatlan Kft.,Hungary,HU,100,Holding Account,closed,09-09-013729,Hajdú Ingatlan Kft.,Bellegelõ utca,32,Hajdúnánás,4080,HU,Hungary,1,Account holder,NA,NA,NA,Hajdúnánási Téglagyár,NA,NA,3.(g),2005,2013,2005-01-01,HU-UHG5213-8A-04,47.835277761,21.405428063,Bellegelõ utca,32,Hajdúnánás,4080,HU,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",6174,2005-2007,6174,3821,3821,4049,3821,4049,B*,6174,2005-2007,6174,11554,15375,9712,11554,5663,A,6174,2005-2007,6174,746,16121,16121,746,6409,A,6397,2008-2012,6397,7256,7256,7256,7256,7256,A,6397,2008-2012,6397,2527,9783,9783,1249,2527,A,6397,2008-2012,6397,1831,11614,11614,1192,1831,A,6397,2008-2012,6397,79,11693,11693,18,79,A*,6397,2008-2012,6397,6397,18090,11693,5197,0,A*,0,2013-2020,0,NA,0,0,NA,0,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
HU-83,83,Hartmann Hungary Kft.,Hungary,HU,100,Holding Account,open,11-09-001593,Hartmann Hungary Kft.,Hartmann utca,1,Ács,2941,HU,Hungary,1,Account holder,NA,NA,NA,Hartmann Hungary Kft.,NA,NA,6.(b),2005,0,2005-01-01,HU-UHG5286-10-04,47.717261658,17.995181115,Hartmann utca,1,Ács,2941,HU,36,Production of paper or cardboard,15920,2005-2007,15920,15158,15158,15158,15158,15158,A*,15920,2005-2007,15920,14409,29567,29567,14409,14409,A*,15920,2005-2007,15920,14083,43650,43650,14083,14083,A*,17075,2008-2012,17075,16766,16766,16766,16766,16766,A,15310,2008-2012,15310,17492,34258,34258,17492,17492,A*,18694,2008-2012,18694,15867,50125,50125,15867,15867,A,17620,2008-2012,17620,17468,67593,67593,17468,17468,A*,16140,2008-2012,16140,15990,83583,83583,7590,15990,A,15974,2013-2020,15974,15928,15928,15928,15928,15928,A*,15697,2013-2020,15697,15064,30992,30992,15064,15064,A*,15416,2013-2020,15416,15319,46311,46311,15319,15319,A,15133,2013-2020,15133,16224,62535,62535,16224,16224,A,14846,2013-2020,14846,17537,80072,80072,17537,17537,A,14556,2013-2020,14556,17423,97495,97495,17423,17423,A,14263,2013-2020,14263,18335,115830,115830,18335,18335,A*,13969,2013-2020,13969,20048,135878,135878,20048,20048,A,4432,2021-2030,4432,18611,18611,18611,18611,18611,A,4432,2021-2030,4432,21288,39899,39899,21288,21288,A
HU-84,84,Hódmezõvásárhelyi Távfûtõ Tüzeléstechnikai Szolgáltató és Fejleszto Kft.,Hungary,HU,100,Holding Account,closed,06-09-001870,Hódmezõvásárhelyi Távfûtõ Tüzeléstechnikai Szolgáltató és Fejleszto Kft.,Bajcsy Zsilinszky utca,70,Hódmezõvásárhely,6800,HU,Hungary,1,Account holder,NA,NA,NA,Hód-tói Kazánház,NA,NA,NA,2005,2006,2005-01-01,HU-UHG5316-1-04,46.412014801,20.327770234,Ormos E. utca,11,Hódmezõvásárhely,6800,HU,1,Combustion installations with a rated thermal input exceeding 20 MW,3390,2005-2007,3390,3601,3601,3601,3601,3601,A*,3390,2005-2007,3390,3179,6780,6884,3179,3283,B*,3390,2005-2007,3390,104,6884,6884,104,NA,B,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
HU-85,85,Holcim Hungária Cementipari ZRt.,Hungary,HU,100,Holding Account,closed,11-10-001582,Holcim Hungária Cementipari ZRt.,Rákóczi utca,60,Lábatlan,2541,HU,Hungary,1,Account holder,NA,NA,NA,Holcim Hun. Cementipari Rt. Lábatlani Cementgyár,NA,NA,3.(c).I,2005,2013,2005-01-01,HU-UHG5293-6A-04,47.729396238,18.498313075,Rákóczi utca,60,Lábatlan,2541,HU,29,Production of cement clinker,380651,2005-2007,380651,311306,311306,311306,311306,311306,A*,380651,2005-2007,380651,327586,638892,638892,327586,327586,A,380651,2005-2007,380651,336006,974898,974898,336006,336006,A,320587,2008-2012,320587,336641,336641,336641,304583,336641,A,320587,2008-2012,320587,164448,501089,501089,148842,164448,A,320587,2008-2012,320587,114163,615252,615252,82163,114163,A,320587,2008-2012,320587,149073,764325,764325,100505,149073,A,320587,2008-2012,320587,167842,932167,932167,135784,167842,A,216759,2013-2020,216759,24141,24141,24141,24141,24141,A*,0,2013-2020,0,NA,24141,Not Calculated,NA,Not Reported,C,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
HU-86,86,Holcim Hungária Cementipari ZRt.,Hungary,HU,100,Holding Account,closed,11-10-001582,Holcim Hungária Cementipari ZRt.,Rákóczi utca,60,Lábatlan,2541,HU,Hungary,1,Account holder,NA,NA,NA,Holcim Hun. Cementipari Rt.,NA,NA,3.(c).I,2005,2013,2005-01-01,HU-UHG5384-6A-04,48.065250055,20.797620232,Fogarasi utca,6,Miskolc,3508,HU,6,Installations for the production of cement clinker in rotary kilns or lime in rotary kilns or in other furnaces,619880,2005-2007,619880,572904,572904,572904,572904,572904,A*,619880,2005-2007,619880,540342,1113246,1113246,540342,540342,A,619880,2005-2007,619880,552311,1665557,1665557,552311,552311,A,575377,2008-2012,575377,541911,541911,541911,487720,541911,A,575377,2008-2012,575377,460126,1002037,1002037,414126,460126,A,575377,2008-2012,575377,403262,1405299,1405299,346262,403262,A,575377,2008-2012,575377,1345,1406644,1406644,NA,1345,A,575377,2008-2012,575377,575377,1982021,1406644,575377,0,A,0,2013-2020,0,NA,0,Not Calculated,NA,0,C*,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
HU-87,87,Veszprémi Közüzemi Szolgáltató ZRt.,Hungary,HU,100,Holding Account,open,19-10-500243,Veszprémi Közüzemi Szolgáltató ZRt.,Házgyári út,1,Veszprém,8200,HU,Hungary,1,Account holder,NA,NA,NA,Fűtőmű,NA,NA,NA,2005,0,2005-01-01,HU-UHG5115-1-04,47.104302396,17.920144431,Haszkovó utca,11/a,Veszprém,8200,HU,20,Combustion of fuels,19572,2005-2007,19572,NA,0,11646,NA,11646,B*,19572,2005-2007,19572,22460,22460,22460,22460,10814,A,19572,2005-2007,19572,8256,30716,30716,8256,8256,A,10726,2008-2012,10726,8798,8798,8798,8798,8798,A,10726,2008-2012,10726,9081,17879,17879,9081,9081,A,10726,2008-2012,10726,10370,28249,28249,10370,10370,A,10726,2008-2012,10726,11310,39559,39559,11310,11310,A,10726,2008-2012,10726,11274,50833,50833,11274,11274,A,6680,2013-2020,6680,9896,9896,9896,9896,9896,A,5979,2013-2020,5979,6419,16315,16315,6419,6419,A,5296,2013-2020,5296,6223,22538,22538,6223,6223,A,4633,2013-2020,4633,9013,31551,31551,9013,9013,A,3992,2013-2020,3992,6888,38439,38439,6888,6888,A,3370,2013-2020,3370,6632,45071,45071,6632,6632,A,2769,2013-2020,2769,6101,51172,51172,6101,6101,A,2190,2013-2020,2190,6466,57638,57638,6466,6466,A,1543,2021-2030,1543,6872,6872,6872,6872,6872,A,1543,2021-2030,1543,6368,13240,13240,6368,6368,A
HU-88,88,HEBÜ Hõszolgáltató és Energetikai Berendezéseket Üzemeltetõ Kft.,Hungary,HU,100,Holding Account,closed,06-09-007547,HEBÜ Hõszolgáltató és Energetikai Berendezéseket Üzemeltetõ Kft.,Damjanich utca,21,Szeged,6724,HU,Hungary,1,Account holder,NA,NA,NA,HEBÜ Kft. Szegedi Telephely,NA,NA,NA,2005,2009,2005-01-01,HU-UHG5394-1-04,46.264249906,20.135552553,Damjanich utca,21,Szeged,6724,HU,1,Combustion installations with a rated thermal input exceeding 20 MW,8816,2005-2007,8816,7865,7865,7865,7865,7865,A*,8816,2005-2007,8816,6750,14615,14615,6750,6750,A*,8816,2005-2007,8816,5286,19901,19901,5286,5286,A*,7244,2008-2012,7244,4748,4748,4748,4748,4748,A,7244,2008-2012,7244,2818,NA,NA,2344,2818,NA,NA,2008-2012,0,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
HU-89,89,Veolia Energia ZRt.,Hungary,HU,100,Holding Account,closed,13-10-041573,Veolia Energia ZRt.,Szabadság út,301.,Budaörs,2040,HU,Hungary,1,Account holder,NA,NA,NA,Békéscsabai Fióktelep,NA,NA,NA,2005,2013,2005-01-01,HU-UHG5396-1-04,46.690509321,21.094448663,Bocskai utca,31,Békéscsaba,5600,HU,20,Combustion of fuels,11162,2005-2007,11162,9003,9003,9003,9003,9003,A*,11162,2005-2007,11162,3838,12841,12841,3838,3838,A,11162,2005-2007,11162,3141,15982,15982,3141,3141,A*,8934,2008-2012,8934,4751,3058,3058,4751,3058,A,8934,2008-2012,8934,2830,5888,5888,2830,2830,A,8934,2008-2012,8934,NA,7581,7581,NA,1693,A,8934,2008-2012,8934,2762,10343,10343,NA,2762,A,8934,2008-2012,8934,2972,13315,13315,1267,2972,A,2556,2013-2020,2556,25,25,25,25,25,A*,0,2013-2020,0,NA,25,25,NA,0,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
HU-90,90,"HMN Energia Termelõ, Szolgáltató és Kereskedelmi Kft.",Hungary,HU,100,Holding Account,closed,01-09-732377,"HMN Energia Termelõ, Szolgáltató és Kereskedelmi Kft.",Bocskai út,134-146,Budapest,1113,HU,Hungary,1,Account holder,NA,NA,NA,HMN Gödölloi Fióktelep,NA,NA,NA,2005,2013,2005-01-01,HU-UHG5223-1-04,47.604921008,19.32726809,Táncsics Mihály út,82,Gödöllõ,2100,HU,20,Combustion of fuels,11206,2005-2007,11206,10460,10460,10460,10460,10460,A*,11206,2005-2007,11206,39444,49904,49904,39444,39444,A,11206,2005-2007,11206,31584,81488,80928,31584,31024,A*,35654,2008-2012,35654,65949,35589,35589,63449,35589,A,10379,2008-2012,10379,3411,69360,69360,NA,33771,A,63294,2008-2012,63294,38151,107511,107510,34220,38150,A,20975,2008-2012,20975,21129,128640,128639,17941,21129,A*,11828,2008-2012,11828,13762,142402,142401,12579,13762,A,14272,2013-2020,14272,NA,0,13882,NA,13882,B*,0,2013-2020,0,NA,0,Not Calculated,NA,Not Reported,C,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
HU-91,91,Hungrana Keményítõ és Izocukorgyártó Kft.,Hungary,HU,100,Holding Account,open,07-09-001129,Hungrana Keményítõ és Izocukorgyártó Kft.,Ipartelep,-,Szabadegyháza,2432,HU,Hungary,1,Account holder,NA,NA,NA,Hungrana Kft.,NA,NA,8.(b).II,2005,0,2005-01-01,HU-UHG5328-1-04,47.085902534,18.71978042,Ipartelep,-,Szabadegyháza,2432,HU,20,Combustion of fuels,132888,2005-2007,132888,135625,135625,135625,135625,135625,A*,132888,2005-2007,132888,139029,274654,274654,139029,139029,A*,132888,2005-2007,132888,142001,416655,416655,142001,142001,A*,198760,2008-2012,198760,216574,216574,216574,196698,216574,A,167690,2008-2012,167690,220239,436813,436813,198245,220239,A,286705,2008-2012,286705,231306,668119,668119,208176,231306,A,230197,2008-2012,230197,228917,897036,897036,206026,228917,A,222512,2008-2012,222512,222524,1119560,1119560,200273,222524,A,154755,2013-2020,154755,177954,177954,177954,177954,177954,A,152068,2013-2020,152068,169874,347828,347828,169874,169874,A,149348,2013-2020,149348,159408,507236,507236,159408,159408,A*,146599,2013-2020,146599,158456,665692,665692,158456,158456,A*,143822,2013-2020,143822,148783,814475,814475,148783,148783,A,141018,2013-2020,141018,145525,960000,960000,145525,145525,A,138179,2013-2020,152627,143005,1103005,1103005,143005,143005,A,135329,2013-2020,149937,142595,1245600,1245600,142595,142595,A,135096,2021-2030,135096,138909,138909,138909,138909,138909,A,137025,2021-2030,137025,134715,273624,273624,134715,134715,A
HU-92,92,ALKALOIDA Vegyészeti Gyár ZRt.,Hungary,HU,100,Holding Account,closed,15-10-040330,ALKALOIDA Vegyészeti Gyár ZRt.,Csatárka utca,82-84,Budapest,1025,HU,Hungary,1,Account holder,NA,NA,NA,Tiszavasvári Fióktelep,NA,NA,4.(e),2005,2009,2005-01-01,HU-UHG5144-1-04,47.94149082,21.372099764,Kabay János utca,29,Tiszavasvári,4440,HU,1,Combustion installations with a rated thermal input exceeding 20 MW,39837,2005-2007,39837,34304,34304,34304,34304,34304,A*,39837,2005-2007,39837,29661,63965,63965,29661,29661,A,39837,2005-2007,39837,18037,82002,82002,18037,18037,A,34040,2008-2012,34040,14113,14113,14113,14113,14113,A,0,2008-2012,0,NA,0,14113,NA,0,E*,NA,2008-2012,0,NA,0,0,NA,NA,A,NA,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
HU-93,93,IMERYS Magyarország Tûzállóanyaggyártó Kft.,Hungary,HU,100,Holding Account,open,06-09-009993,IMERYS Magyarország Tûzállóanyaggyártó Kft.,Erzsébeti út,7,Hódmezõvásárhely,6800,HU,Hungary,1,Account holder,NA,NA,NA,IMERYS Magyarország Tűzállóanyaggyártó Kft.,NA,NA,3.(g),2005,0,2005-01-01,HU-UHG5160-8A-04,46.410852778,20.370095233,Erzsébeti út,7,Hódmezõvásárhely,6800,HU,32,Manufacture of ceramics,8304,2005-2007,8304,NA,NA,8037,NA,8037,B*,8304,2005-2007,8304,NA,NA,15436,NA,7399,A,8304,2005-2007,8304,NA,NA,22413,NA,6977,A,9599,2008-2012,9599,NA,NA,7418,NA,7418,A,9599,2008-2012,9599,NA,NA,11812,NA,4394,A,9599,2008-2012,9599,NA,NA,17429,NA,5617,A,9599,2008-2012,9599,NA,NA,23995,NA,6566,A*,9599,2008-2012,9599,NA,NA,30406,NA,6411,A,7065,2013-2020,7065,NA,NA,6377,NA,6377,A,6943,2013-2020,6943,NA,NA,13371,NA,6994,A,6819,2013-2020,6819,NA,NA,19858,NA,6487,A,6693,2013-2020,6693,NA,NA,26376,NA,6518,A,6567,2013-2020,6567,NA,NA,32985,NA,6609,A,6439,2013-2020,6439,NA,NA,39658,NA,6673,A,6309,2013-2020,6309,NA,NA,45206,NA,5548,A,6179,2013-2020,6179,NA,NA,50114,NA,4908,A,4021,2021-2030,4021,NA,NA,5356,NA,5356,A,4021,2021-2030,4021,NA,NA,11069,NA,5713,A
HU-94,94,INTERSPAN Faipari Kft.,Hungary,HU,100,Holding Account,closed,15-09-060317,INTERSPAN Faipari Kft.,Ipar utca,1,Vásárosnamény,4800,HU,Hungary,1,Account holder,NA,NA,NA,INTERSPAN Faipari Kft.,NA,NA,NA,2005,2011,2005-01-01,HU-UHG5336-1-04,48.130894787,22.299344518,Ipar utca,1,Vásárosnamény,4800,HU,1,Combustion installations with a rated thermal input exceeding 20 MW,10980,2005-2007,10980,5884,5884,5884,5884,5884,A*,10980,2005-2007,10980,3052,8936,8936,3052,3052,A,10980,2005-2007,10980,1322,10258,10258,1322,1322,A*,5839,2008-2012,5839,757,757,757,757,757,A,5839,2008-2012,5839,558,1315,1315,558,558,A,5839,2008-2012,5839,1411,2726,2726,1411,1411,A,5839,2008-2012,5839,NA,0,0,NA,NA,A,NA,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
HU-95,95,Kalcinátor Kft.,Hungary,HU,100,Holding Account,closed,02-09-070026,Kalcinátor Kft.,Hrsz,064/1,Beremend,7827,HU,Hungary,1,Account holder,NA,NA,NA,Hejocsabai Mészüzem,NA,NA,3.(c).II,2005,2013,2005-01-01,HU-UHG5294-6B-04,48.065452354,20.794325737,Fogarasi út,6,Miskolc,3508,HU,30,"Production of lime, or calcination of dolomite/magnesite",165064,2005-2007,165064,132677,132677,132677,132677,132677,A*,165064,2005-2007,165064,113143,245820,245820,113143,113143,A,165064,2005-2007,165064,141493,387313,387313,141493,141493,A*,146376,2008-2012,146376,160331,145731,145731,145731,145731,A,146376,2008-2012,146376,69060,229391,229391,69060,83660,A,146376,2008-2012,146376,62582,291973,291973,47982,62582,A,146376,2008-2012,146376,2164,294137,294137,NA,2164,A,146376,2008-2012,146376,2637,296774,296774,NA,2637,A,0,2013-2020,0,NA,0,0,NA,0,A,0,2013-2020,0,NA,0,Not Calculated,NA,Not Reported,C,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
