id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020,FreeAllocations_2021,ETSPhase_2021,AllowanceInAllocation_2021,UnitsSurrendered_2021,CumulativeSurrenderedUnits_2021,CumulativeVerifiedEmissions_2021,SurrenderedAllowances_2021,VerifiedEmissions_2021,ComplianceCode_2021,FreeAllocations_2022,ETSPhase_2022,AllowanceInAllocation_2022,UnitsSurrendered_2022,CumulativeSurrenderedUnits_2022,CumulativeVerifiedEmissions_2022,SurrenderedAllowances_2022,VerifiedEmissions_2022,ComplianceCode_2022
CY-210000000000006,210000000000006,Christos Poyiadjis,Cyprus,CY,100,Holding Account,closed,E7473,Christos Poyiadjis,"16th km old Nicosia-Limassol road, 1306, Nisou Industrial Area, Nicosia",NA,Nicosia,1306,CY,Cyprus,1,Account holder,NA,NA,NA,United Brickworks Ltd,NA,NA,NA,2005,2019,2006-08-09,6,NA,NA,"16th Km Old Nicosia-Limassol road, 1306, Nisou Industrial Area",NA,Nicosia,1306,CY,32,Manufacture of ceramics,NA,2005-2007,NA,NA,NA,NA,NA,15908,NA,NA,2005-2007,NA,33099,NA,NA,33099,17191,NA,NA,2005-2007,NA,18701,NA,NA,18701,18701,NA,32151,2008-2012,32151,17347,NA,NA,NA,17347,NA,32151,2008-2012,32151,10554,17347,27901,NA,10554,B*,32151,2008-2012,32151,7607,0,Not Calculated,NA,7607,C*,32151,2008-2012,32151,5529,0,Not Calculated,NA,5529,C*,32155,2008-2012,32155,4807,45844,45844,NA,4807,A*,6993,2013-2020,6993,2526,2526,2526,2526,2526,A,3436,2013-2020,3436,2084,4610,4610,2084,2084,A,3375,2013-2020,3375,2780,7390,7390,2780,2780,A,3312,2013-2020,3312,2843,10233,10233,2843,2843,A,3249,2013-2020,3249,3369,13602,13602,3369,3369,A,4498,2013-2020,4498,NA,13602,13602,NA,0,A,0,2013-2020,0,NA,13602,13602,NA,0,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
CY-210000000000007,210000000000007,Marios Hadjigavriel,Cyprus,CY,100,Holding Account,open,E65628,Marios Hadjigavriel,"Socratous 7, Viomichaniki Zoni Geriou, 2250, Nicosia",NA,Nicosia,2250,CY,Cyprus,1,Account holder,NA,NA,NA,Keramopiia Palekithrou (K.A.P.A.) Ltd,NA,NA,NA,2005,0,2006-08-09,7,NA,NA,"Sokratous 7, Viomichaniki Zoni Geriou, 2250, Nicosia",NA,Nicosia,2250,CY,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",NA,2005-2007,NA,NA,NA,NA,NA,16604,NA,NA,2005-2007,NA,36478,NA,NA,36478,19874,NA,NA,2005-2007,NA,18575,NA,NA,18575,18575,NA,32855,2008-2012,32855,19849,NA,NA,NA,19849,NA,32855,2008-2012,32855,14178,19849,34027,NA,14178,B*,32855,2008-2012,32855,9099,0,Not Calculated,NA,9099,C*,32855,2008-2012,32855,6137,0,Not Calculated,NA,6137,C*,32859,2008-2012,32859,5183,54446,54446,NA,5183,A*,7637,2013-2020,7637,3017,3017,3017,3017,3017,A,3752,2013-2020,3752,2974,5991,5991,2974,2974,A,3685,2013-2020,3685,3130,9121,9121,3130,3130,A,3617,2013-2020,3617,3984,13105,13105,3984,3984,A,5072,2013-2020,5072,2875,15980,15980,2875,2875,A,3479,2013-2020,3479,5232,21212,21212,5232,5232,A,6819,2013-2020,6819,7037,28249,28249,7037,7037,A,6678,2013-2020,6678,6374,34623,34623,6374,6374,A,4981,2021-2030,4981,6977,6977,6977,6977,6977,A,4528,2021-2030,4528,6802,13779,13779,6802,6802,A
CY-210000000000008,210000000000008,Kyriakos Chrysafis,Cyprus,CY,100,Holding Account,open,E11051,Kyriakos Chrysafis,"Larnaca-Limassol Road, Kalo Chorion, 6305, Larnaca",NA,Larnaca,6305,CY,Cyprus,1,Account holder,NA,NA,NA,Chrysafis Ceramics Ltd,NA,NA,NA,2005,0,2006-08-09,8,NA,NA,"Larnaca-Limassol Road, Kalon Chorion, 6305 Larnaca",NA,Larnaca,6305,CY,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",NA,2005-2007,NA,NA,NA,NA,NA,17133,NA,NA,2005-2007,NA,35807,NA,NA,35807,18674,NA,NA,2005-2007,NA,18119,NA,NA,18119,18119,NA,33926,2008-2012,33926,18415,NA,NA,NA,18415,NA,33926,2008-2012,33926,11393,18415,29808,NA,11393,B*,33926,2008-2012,33926,7654,0,Not Calculated,NA,7654,C*,33926,2008-2012,33926,5618,0,Not Calculated,NA,5618,C*,33930,2008-2012,33930,5365,48445,48445,NA,5365,A*,7348,2013-2020,7348,2964,2964,2964,2964,2964,A,3610,2013-2020,3610,2839,5803,5803,2839,2839,A,3545,2013-2020,3545,3351,9154,9154,3351,3351,A,3480,2013-2020,3480,4590,13744,13744,4590,4590,A,4913,2013-2020,4913,6575,20319,20319,6575,6575,A,6696,2013-2020,6696,5674,25993,25993,5674,5674,A,6560,2013-2020,6560,5009,31002,31002,5009,5009,A,4623,2013-2020,4623,5900,36902,36902,5900,5900,A,3926,2021-2030,3926,6341,6341,6341,6341,6341,A,4247,2021-2030,4247,6593,12934,12934,6593,6593,A
CY-210000000000009,210000000000009,George Ntoas,Cyprus,CY,100,Holding Account,open,E27769,George Ntoas,P.O. Box 27365,NA,Nicosia,1644,CY,Cyprus,1,Account holder,NA,NA,NA,Kakoyiannis Brick Factory Ltd,NA,NA,NA,2005,0,2006-08-09,9,NA,NA,P.O. Box 27365,NA,Nicosia,1644,CY,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",NA,2005-2007,NA,NA,NA,NA,NA,17103,NA,NA,2005-2007,NA,34400,NA,NA,34400,17297,NA,NA,2005-2007,NA,18087,NA,NA,18087,18087,NA,34723,2008-2012,34723,17131,NA,NA,NA,17131,NA,34723,2008-2012,34723,9500,17131,26631,NA,9500,B*,34723,2008-2012,34723,NA,0,Not Calculated,NA,8035,C*,34723,2008-2012,34723,13965,0,Not Calculated,NA,5930,C*,34723,2008-2012,34723,4977,45573,45573,NA,4977,A*,6868,2013-2020,6868,2857,2857,2857,2857,2857,A,3374,2013-2020,3374,3014,5871,5871,3014,3014,A,3314,2013-2020,3314,2666,8537,8537,2666,2666,A,3253,2013-2020,3253,3620,12157,12157,3620,3620,A,4555,2013-2020,4555,5557,17714,17714,5557,5557,A,6258,2013-2020,6258,6739,24453,24453,6739,6739,A,6132,2013-2020,6132,7027,31480,31480,7027,7027,A,8572,2013-2020,8572,6523,38003,38003,6523,6523,A,4755,2021-2030,4755,5425,5425,5425,5425,5425,A,4007,2021-2030,4007,6824,12249,12249,6824,6824,A
CY-210000000000010,210000000000010,Yiannakis Melios,Cyprus,CY,100,Holding Account,open,E3403,Yiannakis Melios,"Parodos Dimitri Stavrou, Geri, 2224, Nicosia",NA,Nicosia,2224,CY,Cyprus,1,Account holder,NA,NA,NA,Melios & Paphitis Enterprises Ltd,NA,NA,NA,2005,0,2006-08-09,10,NA,NA,"Parodos Dimitri Stavrou, Geri, 2224, Nicosia",NA,Nicosia,2224,CY,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",NA,2005-2007,NA,NA,NA,NA,NA,18943,NA,NA,2005-2007,NA,37191,NA,NA,37191,18248,NA,NA,2005-2007,NA,17535,NA,NA,17535,17535,NA,33997,2008-2012,33997,17652,NA,NA,NA,17652,NA,33998,2008-2012,33998,10849,17652,28501,NA,10849,B*,33998,2008-2012,33998,7378,0,Not Calculated,NA,7378,C*,33998,2008-2012,33998,5870,0,Not Calculated,NA,5870,C*,33998,2008-2012,33998,5146,46895,46895,NA,5146,A*,7412,2013-2020,7412,3112,3112,3112,3112,3112,A,3642,2013-2020,3642,3183,6295,6295,3183,3183,A,3576,2013-2020,3576,2763,9058,9058,2763,2763,A,3510,2013-2020,3510,3824,12882,12882,3824,3824,A,4692,2013-2020,4692,6715,19597,19597,6715,6715,A,9199,2013-2020,9199,8043,27640,27640,8043,8043,A,9015,2013-2020,9015,9932,37572,37572,9932,9932,A,8829,2013-2020,8829,5490,43062,43062,5490,5490,A,5748,2021-2030,5748,7183,7183,7183,7183,7183,A,4627,2021-2030,4627,6770,13953,13953,6770,6770,A
CY-210000000000011,210000000000011,"TOUVLOPOIEIA PALAIKYTHROU ""O GIGAS"" LTD",Cyprus,CY,100,Holding Account,closed,HE8189,"TOUVLOPOIEIA PALAIKYTHROU ""O GIGAS"" LTD",INOMENON ETHNON 61,NA,NICOSIA,2548,CY,Cyprus,1,Account holder,NA,NA,NA,Touvlopoieia Palaikythrou O GIGAS Ltd,NA,NA,NA,2005,2016,2006-08-09,11,NA,NA,"65 Enomenon Ethnon street, 2548, Dhali, Nicosia",NA,Nicosia,2548,CY,32,Manufacture of ceramics,NA,2005-2007,NA,NA,NA,NA,NA,13257,NA,NA,2005-2007,NA,30481,NA,NA,30481,17224,NA,NA,2005-2007,NA,17450,NA,NA,17450,17450,NA,29647,2008-2012,29647,17206,NA,NA,NA,17206,NA,29647,2008-2012,29647,11919,17206,29125,NA,11919,B*,29647,2008-2012,29647,9441,0,Not Calculated,NA,9441,C*,29647,2008-2012,29647,6527,0,Not Calculated,NA,6527,C*,29649,2008-2012,29649,6252,51345,51345,NA,6252,A*,9566,2013-2020,9566,1844,1844,1844,1844,1844,A,3404,2013-2020,3404,1837,3681,3681,1837,1837,A,3343,2013-2020,3343,NA,3681,3681,NA,0,A,0,2013-2020,0,NA,3681,3681,NA,0,A,0,2013-2020,0,NA,3681,Not Calculated,NA,Not Reported,C,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
CY-210000000000012,210000000000012,Leontios Kasapis,Cyprus,CY,100,Holding Account,closed,E8189,Leontios Kasapis,"8 Ermou street, Dhali, 2540, Nicosia",NA,Nicosia,2540,CY,Cyprus,1,Account holder,NA,NA,NA,Keramopoeia Palaikythrou O GIGAS Ltd,NA,NA,NA,2005,2019,2006-08-09,12,NA,NA,"8 Ermou street, Dhali, 2540, Nicosia",NA,Nicosia,2540,CY,32,Manufacture of ceramics,NA,2005-2007,NA,NA,NA,NA,NA,7812,NA,NA,2005-2007,NA,15533,NA,NA,15533,7721,NA,NA,2005-2007,NA,8295,NA,NA,8295,8295,NA,14121,2008-2012,14121,7211,NA,NA,NA,7211,NA,14121,2008-2012,14121,6228,7211,13439,NA,6228,B*,14121,2008-2012,14121,4722,0,Not Calculated,NA,4722,C*,14121,2008-2012,14121,3536,0,Not Calculated,NA,3536,C*,14124,2008-2012,14124,2364,24061,24061,NA,2364,A*,3528,2013-2020,3528,2073,2073,2073,2073,2073,A,1733,2013-2020,1733,1505,3578,3578,1505,1505,A,1702,2013-2020,1702,1718,5296,5296,1718,1718,A,1671,2013-2020,1671,1831,7127,7127,1831,1831,A,1639,2013-2020,1639,NA,7127,Not Calculated,NA,1,C*,0,2013-2020,0,NA,7127,Not Calculated,NA,0,C*,0,2013-2020,0,1,7128,7128,1,0,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
CY-210000000000013,210000000000013,Varnavas Nicolaou,Cyprus,CY,100,Holding Account,open,E9554,Varnavas Nicolaou,"Papastavrou Papagathaggelou 83, 2560, Nicosia",NA,Nicosia,2560,CY,Cyprus,1,Account holder,NA,NA,NA,LEDRA Brick Factory Ltd,NA,NA,NA,2005,0,2006-08-09,13,NA,NA,"Papastavrou Papagathangelou 83, 2560, Nicosia",NA,Nicosia,2560,CY,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",NA,2005-2007,NA,NA,NA,NA,NA,18953,NA,NA,2005-2007,NA,37118,NA,NA,37118,18165,NA,NA,2005-2007,NA,18129,NA,NA,18129,18129,NA,37920,2008-2012,37920,19364,NA,NA,NA,19364,NA,37920,2008-2012,37920,9665,19364,29029,NA,9665,B*,37920,2008-2012,37920,8854,0,Not Calculated,NA,8854,C*,37920,2008-2012,37920,6527,0,Not Calculated,NA,6527,C*,37922,2008-2012,37922,5611,50021,50021,NA,5611,A*,7382,2013-2020,7382,3547,3547,3547,3547,3547,A,5086,2013-2020,5086,4142,7689,7689,4142,4142,A,4995,2013-2020,4995,3839,11528,11528,3839,3839,A,4903,2013-2020,4903,4982,16510,16510,4982,4982,A,4811,2013-2020,4811,7114,23624,23624,7114,7114,A,9433,2013-2020,9433,6593,30217,30217,6593,6593,A,6591,2013-2020,6591,7765,37982,37982,7765,7765,A,9052,2013-2020,9052,7092,45074,45074,7092,7092,A,5199,2021-2030,5199,5782,5782,5782,5782,5782,A,4451,2021-2030,4451,6187,11969,11969,6187,6187,A
CY-203546,203546,Air Executive Ltd,Cyprus,CY,100,Holding Account,closed,HE 131699,Air Executive Ltd,Pigiale Pasa 39,"Castella court, Flat 242",Larnaca,6028,CY,Cyprus,1,Account holder,NA,NA,NA,Air Executive Ltd,NA,NA,NA,2009,2012,2013-04-22,CY286621207658,NA,NA,Pigale Pasa 39,"Castella Court, Flat 242",Larnaca,6028,CY,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,0,NA,NA,2008-2012,NA,NA,NA,NA,NA,0,NA,NA,2008-2012,NA,NA,NA,NA,NA,0,NA,NA,2008-2012,NA,NA,0,Not Calculated,NA,0,C*,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
CY-203584,203584,Joannou & Paraskevaides (Aviation) Limited,Cyprus,CY,100,Holding Account,open,48927,Joannou & Paraskevaides (Aviation) Limited,"42, Winsham Grove",NA,London,SW116NE,GB,United Kingdom,1,Account holder,NA,NA,NA,7132,NA,NA,NA,2012,0,2012-01-01,CY-ETS-AV-005,NA,NA,-,NA,-,-,CY,10,Aircraft operator activities,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,0,3099,NA,3099,B*,60,2013-2020,60,3099,3099,0,3099,3355,A,28,2013-2020,28,6237,9336,6121,6237,2766,A,28,2013-2020,28,2701,12037,8794,2701,2673,A*,28,2013-2020,28,NA,12037,10724,NA,1930,B,28,2013-2020,28,1930,13967,10724,1930,Excluded,A,28,2013-2020,28,NA,13967,10724,NA,Excluded,A,28,2013-2020,28,NA,13967,10724,NA,Excluded,A,30,2013-2020,30,NA,13967,10724,NA,Excluded,A,NA,2021-2030,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,0,NA,Excluded,A
CY-206129,206129,Shotgun Ranch Aviation,Cyprus,CY,100,Holding Account,open,158185-94,Shotgun Ranch Aviation,PO BOX 1906,NA,Belleve,98009,US,United States,1,Account holder,NA,NA,NA,f10401,NA,NA,NA,2012,0,2013-01-01,CY-ETS-AV-009,NA,NA,-,NA,-,-,CY,10,Aircraft operator activities,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,0,NA,NA,2013-2020,NA,NA,0,Not Calculated,NA,Excluded,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Excluded,C,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,Not Calculated,NA,Not Reported,C
CY-206304,206304,NAL Asset Management,Cyprus,CY,100,Holding Account,open,06904746‎,NAL Asset Management,1 Apex Business Village,Annitsford,Newcaslte,NE237BF,GB,United Kingdom,1,Account holder,NA,NA,NA,35759,NA,NA,NA,2013,0,2014-01-01,1,NA,NA,-,NA,-,-,CY,10,Aircraft operator activities,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,571,NA,NA,2013-2020,NA,NA,0,1118,NA,547,B,NA,2013-2020,NA,1119,1119,Not Calculated,1119,Excluded,C,NA,2013-2020,NA,NA,1119,1118,NA,Excluded,A,NA,2013-2020,NA,NA,1119,1118,NA,Excluded,A,NA,2013-2020,NA,NA,1119,1118,NA,Excluded,A,NA,2013-2020,NA,NA,1119,1118,NA,Excluded,A,NA,2013-2020,NA,NA,1119,1118,NA,Excluded,A,NA,2021-2030,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,0,NA,Excluded,A
CY-207028,207028,FunAir Corporation,Cyprus,CY,100,Holding Account,open,G82498,FunAir Corporation,20900 NE 30th Avenue,#1015,Aventura,33180,US,United States,1,Account holder,NA,NA,NA,8214,NA,NA,NA,2013,0,2012-01-01,Funair Corporation AEMP 8214,NA,NA,-,NA,-,-,CY,10,Aircraft operator activities,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,0,Not Calculated,NA,106,C*,NA,2013-2020,NA,223,223,Not Calculated,223,117,C*,NA,2013-2020,NA,88,311,311,88,88,A,NA,2013-2020,NA,295,606,606,295,295,A,NA,2013-2020,NA,187,793,793,187,187,A,NA,2013-2020,NA,241,1034,1034,241,241,A,NA,2013-2020,NA,273,1307,1307,273,273,A,NA,2013-2020,NA,41,1348,1348,41,41,A,NA,2021-2030,NA,72,72,72,72,72,A,NA,2021-2030,NA,NA,72,72,NA,Excluded,A
CY-208042,208042,AZUR AVIATION,Cyprus,CY,100,Holding Account,open,483593190,AZUR AVIATION,21 B Impasse de l'Olivette,NA,Le Cannet,06110,FR,France ,1,Account holder,NA,NA,NA,37570,NA,NA,NA,2013,0,2013-01-01,CY-ETS3-MPAV-011,NA,NA,-,NA,-,-,CY,10,Aircraft operator activities,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,86,86,Not Calculated,86,86,C,NA,2013-2020,NA,NA,86,Not Calculated,NA,Excluded,C,NA,2013-2020,NA,NA,86,Not Calculated,NA,Excluded,C,NA,2013-2020,NA,NA,86,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,86,Not Calculated,NA,Not Reported,C,NA,2021-2030,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2021-2030,NA,65,65,Not Calculated,65,398,C*
CY-209075,209075,Cobalt Air,Cyprus,CY,100,Holding Account,open,HE 342467,Cobalt Air,3-5 Artemidos Avenue,Artemidos Tower,Larnaca,6020,CY,Cyprus,1,Account holder,NA,NA,NA,43511,NA,NA,NA,2016,0,2016-01-01,CY/ETS3/MPAV/013/1,NA,NA,-,NA,-,-,CY,10,Aircraft operator activities,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,33713,33713,33713,33713,33713,A,NA,2013-2020,NA,100001,133714,133714,100001,100001,A,NA,2013-2020,NA,NA,133714,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,133714,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,133714,Not Calculated,NA,Not Reported,C,NA,2021-2030,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2021-2030,NA,NA,0,Not Calculated,NA,Excluded,C
