id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020
SE-395,395,Vattenfall AB,Sweden,SE,100,Holding Account,open,556036-2138,Vattenfall AB,Vattenfall AB,NA,STOCKHOLM,16287,SE,Sweden,1,Account holder,NA,NA,NA,PC Electrolux - Motala,NA,NA,NA,2005,0,2005-03-04,05-563-016906-2004,NA,NA,Vickerkullavägen 2,NA,MOTALA,59145,SE,20,Combustion of fuels,87,2005-2007,87,NA,0,0,NA,0,A,87,2005-2007,87,151,151,151,151,151,A,87,2005-2007,87,1,152,152,1,1,A,78,2008-2012,78,NA,0,0,NA,0,A,78,2008-2012,78,NA,0,0,NA,0,A,78,2008-2012,78,27,27,27,27,27,A,78,2008-2012,78,NA,27,27,NA,0,A,78,2008-2012,78,1,28,28,1,1,A,8,2013-2020,8,2,2,2,2,2,A,0,2013-2020,0,9,11,11,9,9,A,0,2013-2020,0,3,14,14,3,3,A,0,2013-2020,0,54,68,68,54,54,A,4,2013-2020,4,NA,68,68,NA,0,A,3,2013-2020,3,NA,68,68,NA,0,A,3,2013-2020,3,19,87,87,19,19,A,2,2013-2020,2,44,131,131,44,44,A
SE-475,475,Stora Enso AB,Sweden,SE,100,Holding Account,open,556173-3360,Stora Enso AB,Box 501,NA,Skoghall,66329,SE,Sweden,1,Account holder,NA,NA,NA,Skoghalls Bruk,NA,NA,NA,2005,0,2005-03-04,17-563-010645-2004,NA,NA,Box 501,NA,SKOGHALL,66329,SE,35,Production of pulp,221883,2005-2007,221883,233669,233669,233669,233669,233669,A,222902,2005-2007,222902,136425,370094,370094,136425,136425,A,222902,2005-2007,222902,66367,436461,436461,66367,66367,A,189234,2008-2012,189234,63208,63208,63208,59908,63208,A,189234,2008-2012,189234,71775,134983,134983,58475,71775,A,189234,2008-2012,189234,93442,228425,228425,80142,93442,A,189234,2008-2012,189234,69918,298343,298343,56618,69918,A,189234,2008-2012,189234,63989,362332,362332,44049,63989,A,194834,2013-2020,194834,55124,55124,55124,55124,55124,A,190078,2013-2020,190078,49855,104979,104979,49855,49855,A,185333,2013-2020,185333,53498,158477,158477,53498,53498,A,180601,2013-2020,180601,53428,211905,211905,53428,53428,A,175883,2013-2020,175883,55451,267356,267356,55451,55451,A,171183,2013-2020,171183,49764,317120,317120,49764,49764,A,166491,2013-2020,166491,55786,372906,372906,55786,55786,A,161839,2013-2020,161839,45282,418188,418188,45282,45282,A
SE-518,518,Orrefors Kosta Boda AB,Sweden,SE,100,Holding Account,closed,556037-0461,Orrefors Kosta Boda AB,Glasbruksområdet,NA,KOSTA,36052,SE,Sweden,1,Account holder,NA,NA,NA,Orrefors Glasbruk,NA,NA,NA,2005,2013,2005-03-04,08-563-009616-2004,NA,NA,Flygsforsvägen,NA,ORREFORS,38040,SE,31,Manufacture of glass,10109,2005-2007,10109,7433,7433,7433,7433,7433,A,10109,2005-2007,10109,7165,14598,14598,7165,7165,A,10109,2005-2007,10109,6481,21079,21079,6481,6481,A,9894,2008-2012,9894,5873,5873,5873,5873,5873,A,9894,2008-2012,9894,2446,8319,8319,2446,2446,A,9894,2008-2012,9894,2687,11006,11006,2687,2687,A,9894,2008-2012,9894,1893,12899,12899,1893,1893,A,9894,2008-2012,9894,1611,14510,14510,1611,1611,A,5333,2013-2020,5333,1076,1076,1076,1076,1076,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA
SE-359,359,Borås Wäfveri Beredning AB,Sweden,SE,100,Holding Account,closed,556481-1692,Borås Wäfveri Beredning AB,Almenäsvägen 10,NA,BORÅS,50306,SE,Sweden,1,Account holder,NA,NA,NA,Ryda Beredningsverk,NA,NA,NA,2005,2009,2005-03-04,14-563-058635-2004,NA,NA,Box 52,NA,BORÅS,50306,SE,1,Combustion installations with a rated thermal input exceeding 20 MW,15264,2005-2007,15264,8394,8394,8394,8394,8394,A*,15264,2005-2007,15264,NA,8394,8394,NA,0,A*,15264,2005-2007,15264,NA,8394,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
SE-438,438,Domsjö Fabriker AB,Sweden,SE,100,Holding Account,open,556579-1299,Domsjö Fabriker AB,Hörneborgsvägen 17,NA,ÖRNSKÖLDSVIK,SE-89186,SE,Sweden,1,Account holder,NA,NA,NA,Domsjö fabriker,NA,NA,NA,2005,0,2005-01-01,22-563-013247-2004,NA,NA,Hörneborgsvägen 6,NA,ÖRNSKÖLDSVIK,89186,SE,35,Production of pulp,28855,2005-2007,28855,20588,20588,20588,20588,20588,A,29432,2005-2007,29432,23745,44333,44333,23745,23745,A,29432,2005-2007,29432,15992,60325,60325,15992,15992,A,25932,2008-2012,25932,17506,17506,17506,17506,17506,A,25932,2008-2012,25932,1833,19339,19339,1833,1833,A,25932,2008-2012,25932,1283,20622,20622,1283,1283,A,25932,2008-2012,25932,1912,22534,22534,1912,1912,A,25932,2008-2012,25932,2409,24943,24943,2409,2409,A,222217,2013-2020,222217,2272,2272,2272,2272,2272,A,218357,2013-2020,218357,2541,4813,4813,2541,2541,A,214452,2013-2020,214452,4699,9512,9512,4699,4699,A,210506,2013-2020,210506,4270,13782,Not Calculated,4270,4267,C*,206518,2013-2020,206518,4686,18468,18468,4686,4689,A,202490,2013-2020,202490,2344,20812,20812,2344,2344,A,198413,2013-2020,198413,3385,24197,24197,3385,3385,A,194322,2013-2020,194322,2786,26983,26983,2786,2786,A
SE-519,519,Vattenfall AB,Sweden,SE,100,Holding Account,open,556036-2138,Vattenfall AB,Vattenfall AB,NA,STOCKHOLM,16287,SE,Sweden,1,Account holder,NA,NA,NA,PC Nyköpings Lasarett,NA,NA,NA,2005,0,2005-03-04,04-563-010522-2004,NA,NA,Box 1045,NA,NYKÖPING,61129,SE,20,Combustion of fuels,122,2005-2007,122,137,137,137,137,137,A,122,2005-2007,122,1,138,138,1,1,A,122,2005-2007,122,80,218,218,80,80,A,0,2008-2012,0,218,218,218,218,218,A,0,2008-2012,0,435,653,653,435,435,A,0,2008-2012,0,468,1121,1121,468,468,A,0,2008-2012,0,764,1885,1885,764,764,A,0,2008-2012,0,2444,4329,4329,2444,2444,A,231,2013-2020,231,452,452,452,452,452,A,207,2013-2020,207,202,654,654,202,202,A,92,2013-2020,92,234,888,888,234,234,A,80,2013-2020,80,399,1287,1287,399,399,A,69,2013-2020,69,142,1429,1429,142,142,A,59,2013-2020,59,194,1623,1623,194,194,A,48,2013-2020,48,172,1795,1795,172,172,A,19,2013-2020,19,185,1980,1980,185,185,A
SE-476,476,Svanskog Bruk AB,Sweden,SE,100,Holding Account,open,556516-5221,Svanskog Bruk AB,Svanskog Bruk AB,NA,SVANSKOG,66250,SE,Sweden,1,Account holder,NA,NA,NA,Svanskog Bruk AB,NA,NA,NA,2005,0,2005-03-04,17-563-009592-2004,NA,NA,Svanskog Bruk AB,NA,SVANSKOG,66250,SE,36,Production of paper or cardboard,531,2005-2007,531,265,265,265,265,265,A,531,2005-2007,531,NA,265,1934,NA,1669,B,531,2005-2007,531,1739,2004,2004,1739,70,A,1390,2008-2012,1390,54,54,54,54,54,A,1390,2008-2012,1390,72,126,126,72,72,A,1390,2008-2012,1390,1010,1136,1136,1010,1010,A,1390,2008-2012,1390,40,1176,1176,40,40,A,1390,2008-2012,1390,40,1216,1216,40,40,A,3295,2013-2020,3295,36,36,36,36,36,A,3238,2013-2020,3238,59,95,95,59,59,A,3180,2013-2020,3180,96,191,191,96,96,A,3121,2013-2020,3121,121,312,312,121,121,A,3062,2013-2020,3062,41,353,353,41,41,A,3002,2013-2020,3002,24,377,377,24,24,A,2942,2013-2020,2942,21,398,398,21,21,A,2881,2013-2020,2881,294,692,692,294,294,A
SE-396,396,Adven Energilösningar AB,Sweden,SE,100,Holding Account,open,559087-5745,Adven Energilösningar AB,Gamla Rådstugugatan 30,NA,Norrköping,602 24,SE,Sweden,1,Account holder,NA,NA,NA,Ångcentralen Boxholms såg,NA,NA,NA,2005,0,2005-03-04,05-563-016909-2004,NA,NA,Box 133,NA,BOXHOLM,59010,SE,20,Combustion of fuels,642,2005-2007,642,767,767,767,767,767,A,642,2005-2007,642,1081,1848,1848,1081,1081,A,642,2005-2007,642,1135,2983,2983,1135,1135,A,580,2008-2012,580,1083,1083,1083,1083,1083,A,580,2008-2012,580,225,1308,1308,103,225,A,580,2008-2012,580,218,1526,1526,218,218,A,580,2008-2012,580,177,1703,1703,177,177,A,580,2008-2012,580,57,1760,1760,57,57,A,8343,2013-2020,8343,59,59,59,59,59,A,7961,2013-2020,7961,77,136,136,77,77,A,5721,2013-2020,5721,81,217,217,81,81,A,5005,2013-2020,5005,256,473,473,256,256,A,4311,2013-2020,4311,19,492,492,19,19,A,3641,2013-2020,3641,10,502,502,10,10,A,1496,2013-2020,1496,5,507,507,5,5,A,1184,2013-2020,1184,40,547,547,40,40,A
SE-520,520,Karlit AB i konkurs,Sweden,SE,100,Holding Account,closed,556266-6510,Karlit AB i konkurs,Lancashirevägen 30,NA,KARLHOLMSBRUK,81964,SE,Sweden,1,Account holder,NA,NA,NA,Karlit AB,NA,NA,NA,2005,2012,2005-03-04,03-563-012239-2004,NA,NA,Lancashirevägen,NA,KARLHOLMSBRUK,81064,SE,20,Combustion of fuels,4,2005-2007,4,5,5,5,5,5,A,4,2005-2007,4,5,10,10,5,5,A,4,2005-2007,4,8,18,18,8,8,A,4,2008-2012,4,9,9,9,8,9,A,4,2008-2012,4,9,18,18,9,9,A,4,2008-2012,4,12,30,30,12,12,A,4,2008-2012,4,7,37,37,7,7,A,4,2008-2012,4,7,44,44,7,7,A*,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
SE-439,439,RexCell Tissue & Airlaid AB,Sweden,SE,100,Holding Account,open,556193-9769,RexCell Tissue & Airlaid AB,Skåpaforsverken,NA,BENGTSFORS,66625,SE,Sweden,1,Account holder,NA,NA,NA,Långedsverken,NA,NA,NA,2005,0,2005-03-04,14-563-068865-2004,NA,NA,Skåpaforsverken,NA,BENGTSFORS,66625,SE,36,Production of paper or cardboard,3075,2005-2007,3075,3844,3844,3844,3844,3844,A,3075,2005-2007,3075,4047,7891,7891,4047,4047,A,3075,2005-2007,3075,3847,11738,11738,3847,3847,A,2779,2008-2012,2779,3849,3849,3849,3849,3849,A,2779,2008-2012,2779,3576,7425,7425,3576,3576,A,2779,2008-2012,2779,3620,11045,11045,3620,3620,A,2779,2008-2012,2779,3372,14417,14417,3372,3372,A,2779,2008-2012,2779,3424,17841,17841,3424,3424,A,2318,2013-2020,2318,3475,3475,3475,3475,3475,A,2278,2013-2020,2278,3446,6921,6921,3446,3446,A,2237,2013-2020,2237,2081,9002,9002,2081,2081,A,2196,2013-2020,2196,NA,9002,9002,NA,0,A,0,2013-2020,0,NA,9002,9002,NA,0,A,0,2013-2020,0,NA,9002,9002,NA,0,A,0,2013-2020,0,NA,9002,9002,NA,0,A,0,2013-2020,0,NA,9002,9002,NA,0,A
SE-440,440,RexCell Tissue & Airlaid AB,Sweden,SE,100,Holding Account,open,556193-9769,RexCell Tissue & Airlaid AB,Skåpaforsverken,NA,BENGTSFORS,66625,SE,Sweden,1,Account holder,NA,NA,NA,Skåpaforsverken,NA,NA,NA,2005,0,2005-03-04,14-563-068866-2004,NA,NA,Skåpaforsverken,NA,BENGTSFORS,66625,SE,36,Production of paper or cardboard,15657,2005-2007,15657,15898,15898,15898,15898,15898,A,15657,2005-2007,15657,17310,33208,33208,17310,17310,A,15657,2005-2007,15657,12066,45274,45274,12066,12066,A,14154,2008-2012,14154,15025,15025,15025,15025,15025,A,14154,2008-2012,14154,11772,26797,26797,11772,11772,A,14154,2008-2012,14154,14877,41674,41674,14877,14877,A,14154,2008-2012,14154,12190,53864,53864,12190,12190,A,14154,2008-2012,14154,11272,65136,65136,11272,11272,A,19840,2013-2020,19840,10629,10629,10629,10629,10629,A,19495,2013-2020,19495,9611,20240,20240,9611,9611,A,19146,2013-2020,19146,9618,29858,29858,9618,9618,A,18794,2013-2020,18794,11367,41225,41225,11367,11367,A,18438,2013-2020,18438,13308,54533,54533,13308,13308,A,18078,2013-2020,18078,13406,67939,67939,13406,13406,A,17714,2013-2020,17714,13059,80998,80998,13059,13059,A,17349,2013-2020,17349,10820,91818,91818,10820,10820,A
SE-360,360,Fastighets AB G-mästaren,Sweden,SE,100,Holding Account,closed,556605-2170,Fastighets AB G-mästaren,c/o Stockholms Stadshus AB,NA,STOCKHOLM,10535,SE,Sweden,1,Account holder,NA,NA,NA,Gjutmästaren 6,NA,NA,NA,2005,2007,2005-03-04,01-563-054474-2004,NA,NA,Bryggerivägen 10-12,NA,STOCKHOLM,16186,SE,1,Combustion installations with a rated thermal input exceeding 20 MW,22552,2005-2007,22552,14190,14190,14190,14190,14190,A,22552,2005-2007,22552,9843,24033,24033,9843,9843,A,22552,2005-2007,22552,1623,25656,25656,1623,1623,A,20381,2008-2012,20381,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
SE-477,477,SOFIDEL SWEDEN AB,Sweden,SE,100,Holding Account,open,556630-5909,SOFIDEL SWEDEN AB,Industrivägen 15 A,NA,KISA,59038,SE,Sweden,1,Account holder,NA,NA,NA,Sofidel Sweden AB,NA,NA,NA,2005,0,2005-03-04,05-563-18517-2004,NA,NA,Industrivägen 15A,NA,Kisa,59038,SE,36,Production of paper or cardboard,4973,2005-2007,4973,7174,7174,7174,7174,7174,A*,11352,2005-2007,11352,7537,14711,14711,7537,7537,A,13631,2005-2007,13631,8485,23196,23196,8485,8485,A,9541,2008-2012,9541,8013,8013,8013,8013,8013,A,11750,2008-2012,11750,9374,17387,17387,9374,9374,A,12400,2008-2012,12400,9155,26542,26542,9155,9155,A,12833,2008-2012,12833,9464,36006,36006,9464,9464,A,14343,2008-2012,14343,9560,45566,45566,6072,9560,A,16343,2013-2020,16343,9550,9550,9550,9550,9550,A,16059,2013-2020,16059,9169,18719,18719,9169,9169,A,15772,2013-2020,15772,8649,27368,27368,8649,8649,A,15482,2013-2020,15482,8632,36000,36000,8632,8632,A,15188,2013-2020,15188,9979,45979,45979,9979,9979,A,14892,2013-2020,14892,9292,55271,55271,9292,9292,A,14592,2013-2020,14592,9691,64962,64962,9691,9691,A,14291,2013-2020,14291,10101,75063,75063,10101,10101,A
SE-521,521,Befesa ScanDust AB,Sweden,SE,100,Holding Account,open,556348-1943,Befesa ScanDust AB,Fartygsgatan 20,NA,LANDSKRONA,26135,SE,Sweden,1,Account holder,NA,NA,NA,ScanDust AB,NA,NA,NA,2005,0,2005-03-04,12-563-37090-2004,NA,NA,Box204,NA,LANDSKRONA,26123,SE,24,Production of pig iron or steel,45554,2005-2007,45554,33765,33765,33765,33765,33765,A*,46219,2005-2007,46219,NA,33765,66992,NA,33227,B*,47547,2005-2007,47547,70295,104060,104060,70295,37068,A,29965,2008-2012,29965,30775,30775,30775,30775,30775,A,29965,2008-2012,29965,NA,0,Not Calculated,NA,11262,C*,29965,2008-2012,29965,14423,0,Not Calculated,14423,14423,C,29965,2008-2012,29965,25262,0,Not Calculated,25262,12842,C*,29965,2008-2012,29965,12289,82749,82749,12289,13447,A,42668,2013-2020,42668,37674,37674,37674,37674,37674,A,41195,2013-2020,41195,37572,75246,75246,37572,37572,A,39741,2013-2020,39741,35648,110894,110894,35648,35648,A,38305,2013-2020,38305,33434,144328,144328,33434,33434,A,36888,2013-2020,36888,11442,155770,155770,11442,11442,A,19847,2013-2020,19847,21879,177649,177649,21879,21879,A,34113,2013-2020,34113,29178,206827,206827,29178,29178,A,32759,2013-2020,32759,29450,236277,236277,29450,29450,A
SE-441,441,Fiskeby Board AB,Sweden,SE,100,Holding Account,open,556032-6158,Fiskeby Board AB,BOX 1,NA,NORRKÖPING,60102,SE,Sweden,1,Account holder,NA,NA,NA,Fiskeby Bruk,NA,NA,NA,2005,0,2005-03-04,05-563-015373-2004,NA,NA,"Box 1, Fiskeby",NA,NORRKÖPING,60102,SE,36,Production of paper or cardboard,17600,2005-2007,17600,640,640,640,640,640,A,19591,2005-2007,19591,NA,640,27540,NA,26900,B,21582,2005-2007,21582,27045,27685,27685,27045,145,A,5629,2008-2012,5629,18909,18909,18909,6909,18909,A,5629,2008-2012,5629,15613,34522,34522,15613,15613,A,19855,2008-2012,19855,NA,34522,34522,NA,0,A*,10861,2008-2012,10861,NA,34522,34522,NA,0,A,11039,2008-2012,11039,26345,60867,60867,25895,26345,A,40043,2013-2020,40043,26548,26548,26548,26548,26548,A,39348,2013-2020,39348,42103,68651,68651,42103,42103,A,38644,2013-2020,38644,41716,110367,110367,41716,41716,A,37933,2013-2020,37933,53602,163969,163969,53602,53602,A,37214,2013-2020,37214,45850,209819,209819,45850,45850,A,36488,2013-2020,36488,37621,247440,247440,37621,37621,A,35754,2013-2020,35754,33198,280638,280638,33198,33198,A,35016,2013-2020,35016,34344,314982,314982,34344,34344,A
SE-361,361,Akzo Nobel Adhesives AB,Sweden,SE,100,Holding Account,open,556004-5311,Akzo Nobel Adhesives AB,BOX 422,NA,KRISTINEHAMN,68129,SE,Sweden,1,Account holder,NA,NA,NA,Casco Adhesives Ångcentral,NA,NA,NA,2005,0,2005-03-04,17-563-011597-2004,NA,NA,Box 422,NA,KRISTINEHAMN,68129,SE,20,Combustion of fuels,7661,2005-2007,7661,5740,5740,5740,5740,5740,A,7661,2005-2007,7661,4619,10359,10359,4619,4619,A,7661,2005-2007,7661,3785,14144,14144,3785,3785,A,6924,2008-2012,6924,3416,3416,3416,3416,3416,A,6924,2008-2012,6924,3534,6950,6950,3534,3534,A,6924,2008-2012,6924,4594,11544,11544,4594,4594,A,6924,2008-2012,6924,7440,18984,15264,7440,3720,A,6924,2008-2012,6924,3068,22052,18332,3068,3068,A,2570,2013-2020,2570,2704,2704,2704,2704,2704,A,2300,2013-2020,2300,3120,5824,5824,3120,3120,A,2037,2013-2020,2037,2666,8490,8490,2666,2666,A,1783,2013-2020,1783,2818,11308,11308,2818,2818,A,1536,2013-2020,1536,2410,13718,13718,2410,2410,A,1296,2013-2020,1296,2276,15994,15994,2276,2276,A,1066,2013-2020,1066,2576,18570,18570,2576,2576,A,843,2013-2020,843,2230,20800,20800,2230,2230,A
SE-522,522,Värnamo Energi AB,Sweden,SE,100,Holding Account,open,556052-6872,Värnamo Energi AB,Box 2268,NA,Värnamo,33102,SE,Sweden,1,Account holder,NA,NA,NA,Pc Långa Raden,NA,NA,NA,2005,0,2005-03-04,06-563-011831-2004,NA,NA,Sandgatan,NA,VÄRNAMO,33134,SE,20,Combustion of fuels,0,2005-2007,0,1810,1810,1810,1810,1810,A,0,2005-2007,0,1685,3495,3495,1685,1685,A,0,2005-2007,0,573,4068,4068,573,573,A,0,2008-2012,0,125,125,125,125,125,A,0,2008-2012,0,504,629,629,504,504,A,0,2008-2012,0,2086,2715,2715,2086,2086,A,0,2008-2012,0,868,3583,3583,868,868,A,0,2008-2012,0,701,4284,4284,NA,701,A,869,2013-2020,869,609,609,609,609,609,A,777,2013-2020,777,185,794,794,185,185,A,172,2013-2020,172,44,838,838,44,44,A,0,2013-2020,0,407,1245,1245,407,407,A,260,2013-2020,260,71,1316,1316,71,71,A,0,2013-2020,0,518,1834,1834,518,518,A,180,2013-2020,180,49,1883,1883,49,49,A,0,2013-2020,0,19,1902,1902,19,19,A
SE-394,394,Setra Trävaror AB Lövholmens Sågverk,Sweden,SE,100,Holding Account,closed,556035-2196,Setra Trävaror AB Lövholmens Sågverk,Box 740,NA,PITEÅ,94128,SE,Sweden,1,Account holder,NA,NA,NA,Skinnskatteberg Sågverk,NA,NA,NA,2005,2005,2005-03-04,19-563-013139-2004,NA,NA,Box 100,NA,SKINNSKATTEBERG,73922,SE,1,Combustion installations with a rated thermal input exceeding 20 MW,693,2005-2007,693,NA,0,Not Calculated,NA,0,C*,693,2005-2007,693,NA,0,Not Calculated,NA,Not Reported,C,693,2005-2007,693,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
