id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020
SK-50,50,Univerzitná nemocnica Bratislava,Slovakia,SK,100,Holding Account,closed,31813861,Univerzitná nemocnica Bratislava,Pažitková 4,NA,Bratislava,82101,SK,Slovakia,1,Account holder,NA,NA,NA,pracovisko Kramáre,Univerzitná nemocnica Bratislava,NA,NA,2005,2008,2005-12-21,103-003-2005,NA,NA,Limbová 5,NA,Bratislava,83305,SK,1,Combustion installations with a rated thermal input exceeding 20 MW,9353,2005-2007,9353,NA,0,7962,NA,7962,B,9353,2005-2007,9353,15462,15462,15462,15462,7500,A,9353,2005-2007,9353,4982,20444,20444,4982,4982,A,5731,2008-2012,5731,4438,4438,4438,4438,4438,A*,NA,2008-2012,0,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,0,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
SK-51,51,Univerzitná nemocnica Bratislava,Slovakia,SK,100,Holding Account,closed,31813861,Univerzitná nemocnica Bratislava,Pažitková 4,NA,Bratislava,82101,SK,Slovakia,1,Account holder,NA,NA,NA,pracovisko Petržalka,Univerzitná nemocnica Bratislava,NA,NA,2005,2007,2005-12-21,105-014-2005,NA,NA,Antolská 11,NA,Bratislava,85107,SK,1,Combustion installations with a rated thermal input exceeding 20 MW,3904,2005-2007,3904,4158,4158,4158,4158,4158,A,3904,2005-2007,3904,4223,8381,8381,4223,4223,A,3904,2005-2007,3904,4057,12438,12438,4057,4057,A,NA,2008-2012,NA,NA,0,0,NA,NA,A,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
SK-52,52,Fakultná nemocnica s poliklinikou F.D.Roosevelta Banská Bystrica,Slovakia,SK,100,Holding Account,closed,00165549,Fakultná nemocnica s poliklinikou F.D.Roosevelta Banská Bystrica,Námestie  L. Svobodu 1,NA,Banská Bystrica,97517,SK,Slovakia,1,Account holder,NA,NA,NA,Plynová kotolňa v NNa,Fakultná nemocnica s poliklinikou F.D.Roosevelta,NA,NA,2005,2015,2008-01-01,601-002-2015,48.74,19.12,Námestie. L. Svobodu 1,odd. prevádzky a energetiky,Banská Bystrica,97517,SK,20,Combustion of fuels,10317,2005-2007,10317,10727,10727,10727,10727,10727,A,10317,2005-2007,10317,9766,20493,20493,9766,9766,A*,10317,2005-2007,10317,8726,29219,29219,8726,8726,A*,10247,2008-2012,10247,8886,8886,8886,8886,8886,A*,10247,2008-2012,10247,8636,17522,17522,8636,8636,A,10247,2008-2012,10247,7487,25009,25009,7487,7487,A,10247,2008-2012,10247,6855,31864,31864,6855,6855,A,10247,2008-2012,10247,6257,38121,38121,6257,6257,A,7178,2013-2020,7178,5627,5627,5627,5627,5627,A,6423,2013-2020,6423,4738,10365,10365,4738,4738,A,2845,2013-2020,2845,2528,12893,12893,2528,2528,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA
SK-53,53,Evonik Fermas s.r.o.,Slovakia,SK,100,Holding Account,open,31578896,Evonik Fermas s.r.o.,Slovenská Ľupča 938,NA,Slovenská Ľupča,97613,SK,Slovakia,1,Account holder,NA,NA,NA,Energoblok,Evonik Fermas s.r.o.,NA,241763,2005,0,2008-01-01,601-004-2016,NA,NA,Slovenská Ľupča 938,NA,Slovenská Ľupča,97613,SK,20,Combustion of fuels,23103,2005-2007,23103,NA,0,18480,NA,18480,B,23103,2005-2007,23103,35433,35433,35433,35433,16953,A*,23103,2005-2007,23103,18415,53848,53848,18415,18415,A,17717,2008-2012,17717,20771,20771,20771,14571,20771,A,17717,2008-2012,17717,20284,41055,41055,20284,20284,A,17717,2008-2012,17717,22512,63567,63567,22512,22512,A,17717,2008-2012,17717,21287,84854,84854,21287,21287,A,17717,2008-2012,17717,23133,107987,107987,23133,23133,A,21601,2013-2020,21601,24580,24580,24580,24580,24580,A,21225,2013-2020,21225,25171,49751,49751,25171,25171,A,20846,2013-2020,20846,25239,74990,74990,25239,25239,A,20462,2013-2020,20462,18335,93325,93325,18335,18335,A,20075,2013-2020,20075,16955,110280,110280,16955,16955,A,19683,2013-2020,19683,17192,127472,127472,17192,17192,A,19287,2013-2020,19287,11817,139289,139289,11817,11817,A,18889,2013-2020,18889,11300,150589,150589,11300,11300,A
SK-54,54,"Veolia Energia Levice, a.s.",Slovakia,SK,100,Holding Account,closed,35968486,"Veolia Energia Levice, a.s.",Einsteinova 25,NA,Bratislava - mestská časť Petržalka,85101,SK,Slovakia,1,Account holder,NA,NA,NA,Centrálny tepelný zdroj Levice,"SLOVINTEGRA ENERGY, s.r.o.",NA,NA,2005,2012,2008-01-01,402-003-2009,48.12,18.36,Mochovská 5,NA,Levice,93401,SK,1,Combustion installations with a rated thermal input exceeding 20 MW,19943,2005-2007,19943,1590,1590,21533,1590,21533,B,19943,2005-2007,19943,40035,41625,41625,40035,20092,A,19943,2005-2007,19943,19693,61318,61318,19693,19693,A,15313,2008-2012,15313,19193,19193,19193,19193,19193,A,15313,2008-2012,15313,18990,38183,38183,18990,18990,A,15313,2008-2012,15313,16339,54522,54522,16339,16339,A,15313,2008-2012,15313,652,55174,55174,652,652,A,15313,2008-2012,15313,381,55555,55555,381,381,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
SK-55,55,"HANDLOVSKÁ ENERGETIKA, s.r.o.",Slovakia,SK,100,Holding Account,closed,36314439,"HANDLOVSKÁ ENERGETIKA, s.r.o.",Štrajková 1,NA,Handlová,97251,SK,Slovakia,1,Account holder,NA,NA,NA,"Kotolňa Handlovskej energetiky, s.r.o.","HANDLOVSKÁ ENERGETIKA, s.r.o.",NA,NA,2005,2018,2008-01-01,307-001-2008,NA,NA,Štrajková 1,NA,Handlová,97251,SK,20,Combustion of fuels,50233,2005-2007,50233,NA,0,12107,NA,12107,B,50233,2005-2007,50233,12396,12396,12396,12396,289,A*,50233,2005-2007,50233,5,12401,12401,5,5,A*,28640,2008-2012,28640,10,10,10,10,10,A*,28640,2008-2012,28640,6,16,16,6,6,A*,28640,2008-2012,28640,23,39,39,23,23,A,28640,2008-2012,28640,31,70,70,31,31,A,28640,2008-2012,28640,11,81,81,NA,11,A,2745,2013-2020,2745,3,3,3,3,3,A,2696,2013-2020,2696,21,24,24,21,21,A,2645,2013-2020,2645,45,69,69,45,45,A,2595,2013-2020,2595,57,126,126,57,57,A,2544,2013-2020,2544,61,187,187,61,61,A,2493,2013-2020,2493,441,628,628,441,441,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA
SK-56,56,"Heineken Slovensko, a.s.",Slovakia,SK,100,Holding Account,closed,36528391,"Heineken Slovensko, a.s.",Novozámocká 2,NA,Hurbanovo,94701,SK,Slovakia,1,Account holder,NA,NA,NA,"Plynová kotolňa prevádzky, Nová kotolňa","Heineken Slovensko, a.s.",NA,NA,2005,2014,2008-01-01,401-002-2012,47.88,18.2,Novozámocká 2,NA,Hurbanovo,94701,SK,20,Combustion of fuels,14286,2005-2007,14286,NA,0,8316,NA,8316,B,14286,2005-2007,14286,28572,28572,15787,28572,7471,A*,14286,2005-2007,14286,14286,42858,28451,14286,12664,A*,12664,2008-2012,12664,9230,9230,9230,9230,9230,A*,12664,2008-2012,12664,8930,18160,18160,8930,8930,A,12664,2008-2012,12664,1088,19248,19248,1088,1088,A,12664,2008-2012,12664,7658,26906,26906,7658,7658,A*,12664,2008-2012,12664,6621,33527,33527,2693,6621,A,7075,2013-2020,7075,5731,5731,5731,5731,5731,A,6332,2013-2020,6332,5860,11591,11591,5860,5860,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA
SK-57,57,CRH (Slovensko) a.s.,Slovakia,SK,100,Holding Account,open,00214973,CRH (Slovensko) a.s.,Rohožník,NA,Rohožník,90638,SK,Slovakia,1,Account holder,NA,NA,NA,"CRH (Slovensko) a.s., cementáreň Rohožník",CRH (Slovensko) a.s.,NA,9139,2005,0,2008-01-01,106-004-2017,NA,NA,Rohožník,NA,Rohožník,90638,SK,29,Production of cement clinker,998948,2005-2007,998948,NA,0,837025,NA,837025,B*,998948,2005-2007,998948,1767490,1767490,1767490,1767490,930465,A,998948,2005-2007,998948,969975,2737465,2737465,969975,969975,A,976988,2008-2012,976988,962314,962314,962314,792314,962314,A,976988,2008-2012,976988,829313,1791627,1791627,829313,829313,A,976988,2008-2012,976988,718160,2509787,2509787,718160,718160,A,976988,2008-2012,976988,825129,3834916,3334916,740129,825129,A,976988,2008-2012,976988,748385,4083301,4083301,661440,748385,A,826385,2013-2020,826385,661678,661678,661678,661678,661678,A*,812032,2013-2020,812032,820485,1482163,1482163,820485,820485,A,797509,2013-2020,797509,801642,2283805,2283805,801642,801642,A,782836,2013-2020,782836,949271,3233076,3233076,949271,949271,A,768004,2013-2020,768004,927494,4160570,4160570,927494,927494,A,753028,2013-2020,753028,875541,5036111,5036111,875541,875541,A,737865,2013-2020,737865,935434,5971545,5971545,935434,935434,A,722649,2013-2020,722649,963328,6934873,6934873,963328,963328,A
SK-58,58,"HANDLOVSKÁ ENERGETIKA, s.r.o.",Slovakia,SK,100,Holding Account,closed,36314439,"HANDLOVSKÁ ENERGETIKA, s.r.o.",Štrajková 1,NA,Handlová,97251,SK,Slovakia,1,Account holder,NA,NA,NA,Kotolňa na tuhé palivo Baňa Cigeľ,"HANDLOVSKÁ ENERGETIKA, s.r.o.",NA,NA,2005,2017,2008-01-01,307-003-2017,NA,NA,Lehotská cesta 641,NA,Nováky,97271,SK,20,Combustion of fuels,14182,2005-2007,14182,NA,0,13052,NA,13052,B*,14182,2005-2007,14182,25551,25551,25551,25551,12499,A*,14182,2005-2007,14182,5777,31328,31328,5777,5777,A*,24574,2008-2012,24574,NA,0,0,NA,0,A*,24574,2008-2012,24574,602,602,602,602,602,A*,24574,2008-2012,24574,150,752,752,150,150,A,24574,2008-2012,24574,151,903,903,151,151,A,24574,2008-2012,24574,129,1032,1032,NA,129,A,2827,2013-2020,2827,NA,0,0,NA,0,A,2733,2013-2020,2733,NA,0,0,NA,0,A,2645,2013-2020,2645,NA,0,0,NA,0,A,2561,2013-2020,2561,NA,0,0,NA,0,A,1292,2013-2020,1292,NA,0,0,NA,0,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA
SK-59,59,"Hriňovská energetická, s.r.o.",Slovakia,SK,100,Holding Account,closed,36038822,"Hriňovská energetická, s.r.o.",Partizánska cesta 1465,NA,Hriňová,96205,SK,Slovakia,1,Account holder,NA,NA,NA,Kotolňa Hriňová,"Hriňovská energetická, s.r.o.",NA,NA,2005,2015,2008-01-01,604-002-2015,NA,NA,Partizánska cesta 1465,NA,Hriňová,96205,SK,20,Combustion of fuels,10491,2005-2007,10491,NA,0,6554,NA,6554,B,10491,2005-2007,10491,10691,10691,10691,10691,4137,A*,10490,2005-2007,10490,1995,12686,12686,1995,1995,A,5346,2008-2012,5346,2113,2113,2113,2113,2113,A,5346,2008-2012,5346,2123,4236,4236,2123,2123,A,5346,2008-2012,5346,2282,6518,6518,2282,2282,A,5346,2008-2012,5346,344,6862,6862,344,344,A,5346,2008-2012,5346,5,6867,6867,5,5,A,3148,2013-2020,3148,4,4,4,4,4,A,2899,2013-2020,2899,NA,4,4,NA,0,A,2202,2013-2020,2202,1,5,5,1,1,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA
SK-61,61,"CHEMES, a.s. Humenné",Slovakia,SK,100,Holding Account,open,31695426,"CHEMES, a.s. Humenné",Chemlonská 1,NA,Humenné,06633,SK,Slovakia,1,Account holder,NA,NA,NA,"CHEMES, a.s. Humenné","CHEMES, a.s. Humenné",NA,10253,2005,0,2008-01-01,702-01-2018,NA,NA,Chemlonská 1,NA,Humenné,06633,SK,20,Combustion of fuels,271621,2005-2007,271621,15613,15613,222234,15613,222234,B,271621,2005-2007,271621,444248,459861,459861,444248,237627,A,271621,2005-2007,271621,271621,731482,706795,271621,246934,A*,244500,2008-2012,244500,173261,173261,173261,88261,173261,A,244500,2008-2012,244500,149762,323023,323023,149762,149762,A*,244500,2008-2012,244500,100289,423312,423312,100289,100289,A*,244500,2008-2012,244500,94360,517672,517672,94360,94360,A*,244500,2008-2012,244500,87327,604999,604999,87327,87327,A,77958,2013-2020,77958,72795,72795,72795,72795,72795,A,68523,2013-2020,68523,56432,129227,129227,56432,56432,A,49136,2013-2020,49136,64809,194036,194036,64809,64809,A,41674,2013-2020,41674,62845,256881,256881,62845,62845,A,35047,2013-2020,35047,63661,320542,320542,63661,63661,A,30212,2013-2020,30212,55029,375571,375571,55029,55029,A,26477,2013-2020,26477,49807,425378,425378,49807,49807,A,22869,2013-2020,22869,51372,476750,476750,51372,51372,A
SK-62,62,"CHEMOSVIT ENERGOCHEM, a.s.",Slovakia,SK,100,Holding Account,open,31737862,"CHEMOSVIT ENERGOCHEM, a.s.",Štúrova 101,NA,Svit,05921,SK,Slovakia,1,Account holder,NA,NA,NA,"CHEMOSVIT ENERGOCHEM, a.s.","CHEMOSVIT ENERGOCHEM, a.s.",NA,NA,2005,0,2008-01-01,706-001-2014,49.03,20.11,Štúrova 101,NA,Svit,05921,SK,20,Combustion of fuels,89459,2005-2007,89459,23879,23879,27337,23879,27337,B,89458,2005-2007,89458,26382,50261,50261,26382,22924,A,89458,2005-2007,89458,19994,70255,70255,19994,19994,A,62813,2008-2012,62813,17230,17230,17230,12835,17230,A,62813,2008-2012,62813,14811,32041,32041,10416,14811,A,62813,2008-2012,62813,18565,50606,50606,14170,18565,A,62813,2008-2012,62813,25494,76100,76100,21099,25494,A,62813,2008-2012,62813,29057,105157,105157,24662,29057,A,9022,2013-2020,9022,30184,30184,30184,30184,30184,A,8073,2013-2020,8073,27808,57992,57992,27808,27808,A,7152,2013-2020,7152,31183,89175,89175,31183,31183,A,6260,2013-2020,6260,31411,120586,120586,31411,31411,A,5396,2013-2020,5396,31795,152381,152381,31795,31795,A,4560,2013-2020,4560,31648,184029,184029,31648,31648,A,3751,2013-2020,3751,32615,216644,216644,32615,32615,A,2971,2013-2020,2971,30901,247545,247545,30901,30901,A
SK-63,63,IPEĽSKÉ TEHELNE a.s.,Slovakia,SK,100,Holding Account,open,36008745,IPEĽSKÉ TEHELNE a.s.,M. Rázusa 29,NA,Lučenec,98401,SK,Slovakia,1,Account holder,NA,NA,NA,"IPEĽSKÉ TEHELNE, a.s., závod Breznička",IPEĽSKÉ TEHELNE a.s.,NA,NA,2005,0,2008-01-01,607-001-2017,NA,NA,závod Breznička,NA,Breznička,98502,SK,32,Manufacture of ceramics,10100,2005-2007,10100,NA,0,6036,NA,6036,B,10100,2005-2007,10100,15252,15252,15252,15252,9216,A*,10100,2005-2007,10100,10956,26208,26208,10956,10956,A*,9216,2008-2012,9216,11364,11364,11364,10569,11364,A,9216,2008-2012,9216,3122,14486,14486,767,3122,A,9216,2008-2012,9216,2159,16645,16645,2159,2159,A,9216,2008-2012,9216,1684,18329,18329,1684,1684,A,9216,2008-2012,9216,2255,20584,20584,2180,2255,A,2096,2013-2020,2096,2197,2197,2197,2197,2197,A,2060,2013-2020,2060,2805,5002,5002,2805,2805,A,4045,2013-2020,4045,3516,8518,8518,3516,3516,A,4197,2013-2020,4197,4250,12768,12768,4250,4250,A,6065,2013-2020,6065,6369,19137,19137,6369,6369,A,8075,2013-2020,8075,7959,27096,27096,7959,7959,A,7912,2013-2020,7912,8091,35187,35187,8091,8091,A,7749,2013-2020,7749,5320,40507,40507,5320,5320,A
SK-64,64,IPEĽSKÉ TEHELNE a.s.,Slovakia,SK,100,Holding Account,open,36008745,IPEĽSKÉ TEHELNE a.s.,M. Rázusa 29,NA,Lučenec,98401,SK,Slovakia,1,Account holder,NA,NA,NA,"IPEĽSKÉ TEHELNE a.s., závod Lučenec",IPEĽSKÉ TEHELNE a.s.,NA,NA,2005,0,2008-01-01,606-002-2017,NA,NA,závod Lučenec - časť Fabianka,NA,Lučenec,98401,SK,32,Manufacture of ceramics,11700,2005-2007,11700,NA,0,7487,NA,7487,B,11700,2005-2007,11700,17375,17375,17375,17375,9888,A*,11700,2005-2007,11700,10258,27633,27633,10258,10258,A*,9888,2008-2012,9888,9736,9736,9736,9055,9736,A,9888,2008-2012,9888,2169,11905,11905,NA,2169,A,9888,2008-2012,9888,1343,13248,13248,1327,1343,A,9888,2008-2012,9888,709,13957,13957,709,709,A,9888,2008-2012,9888,660,14617,14617,66,660,A,1043,2013-2020,1043,811,811,811,811,811,A,1024,2013-2020,1024,NA,811,811,NA,0,A,0,2013-2020,0,NA,811,811,NA,0,A,0,2013-2020,0,NA,811,811,NA,0,A,0,2013-2020,0,NA,811,811,NA,0,A,0,2013-2020,0,NA,811,811,NA,0,A*,0,2013-2020,0,NA,811,811,NA,0,A,0,2013-2020,0,NA,811,811,NA,0,A
SK-65,65,"Johns Manville Slovakia, a.s.",Slovakia,SK,100,Holding Account,open,34126520,"Johns Manville Slovakia, a.s.",Strojárenská 1,NA,Trnava,91799,SK,Slovakia,1,Account holder,NA,NA,NA,Johns Manville Slovakia a.s. - Výroba skla,"Johns Manville Slovakia, a.s.",NA,9140,2005,0,2008-01-01,207-003-2018,NA,NA,Strojárenská 1,NA,Trnava,91799,SK,31,Manufacture of glass,120907,2005-2007,120907,NA,0,81409,NA,81409,B,120907,2005-2007,120907,161612,161612,161612,161612,80203,A*,120906,2005-2007,120906,62349,223961,223961,62349,62349,A*,71409,2008-2012,71409,63736,63736,63736,63736,63736,A*,71409,2008-2012,71409,36739,100475,100475,36739,36739,A,71409,2008-2012,71409,42337,142812,142812,42337,42337,A,71409,2008-2012,71409,43962,186774,186774,43962,43962,A,71409,2008-2012,71409,39221,225995,225995,14228,39221,A,58520,2013-2020,58520,47395,47395,47395,47395,47395,A,57504,2013-2020,57504,44019,91414,91414,44019,44019,A,56475,2013-2020,56475,48960,140374,140374,48960,48960,A,55437,2013-2020,55437,49821,190195,190195,49821,49821,A,54386,2013-2020,54386,49785,239980,239980,49785,49785,A,53325,2013-2020,53325,49833,289813,289813,49833,49833,A,52252,2013-2020,52252,48364,338177,338177,48364,48364,A,51174,2013-2020,51174,45729,383906,383906,45729,45729,A
SK-66,66,"Priemyselný park Štúrovo, a. s.",Slovakia,SK,100,Holding Account,closed,31410146,"Priemyselný park Štúrovo, a. s.",Továrenská 1,NA,Štúrovo,94303,SK,Slovakia,1,Account holder,NA,NA,NA,"Priemyselný park Štúrovo, a.s.","Priemyselný park Štúrovo, a. s.",NA,NA,2005,2018,2008-01-01,404-001-2017,NA,NA,Továrenská 1,NA,Štúrovo,94303,SK,20,Combustion of fuels,358253,2005-2007,358253,NA,0,223363,NA,223363,B,358253,2005-2007,358253,464317,464317,464317,464317,240954,A*,358253,2005-2007,358253,241479,705796,705796,241479,241479,A,263502,2008-2012,263502,208266,208266,208266,208266,208266,A,263502,2008-2012,263502,224334,432600,432600,224334,224334,A,263502,2008-2012,263502,48551,481151,481151,48551,48551,A,263502,2008-2012,263502,282,481433,481433,282,282,A,263502,2008-2012,263502,260,481693,481693,260,260,A,547,2013-2020,547,200,200,200,200,200,A,84,2013-2020,84,138,338,338,138,138,A,0,2013-2020,0,140,478,478,140,140,A,0,2013-2020,0,158,636,636,158,158,A,0,2013-2020,0,182,818,818,182,182,A,0,2013-2020,0,6,824,824,6,6,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA
SK-67,67,"KERKO, a.s.",Slovakia,SK,100,Holding Account,closed,31685714,"KERKO, a.s.",Tomášikova 35,NA,Košice,04322,SK,Slovakia,1,Account holder,NA,NA,NA,"KERKO, a.s. Závod Dlaždice","KERKO, a.s.",NA,NA,2005,2011,2008-01-01,806-001-2005,48.75,21.93,Vajanského 17,NA,Michalovce,07180,SK,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",23000,2005-2007,23000,2111,2111,25110,2111,25110,B,22999,2005-2007,22999,47665,49776,49776,47665,24666,A,22999,2005-2007,22999,22845,72621,72621,22845,22845,A,44990,2008-2012,44990,22604,22604,22604,22604,22604,A,44990,2008-2012,44990,16450,39054,39054,16450,16450,A,44990,2008-2012,44990,2585,41639,41639,2585,2585,A,44990,2008-2012,44990,NA,41763,41763,NA,124,A,NA,2008-2012,0,124,0,Not Calculated,124,Not Reported,C,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
