id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020,FreeAllocations_2021,ETSPhase_2021,AllowanceInAllocation_2021,UnitsSurrendered_2021,CumulativeSurrenderedUnits_2021,CumulativeVerifiedEmissions_2021,SurrenderedAllowances_2021,VerifiedEmissions_2021,ComplianceCode_2021,FreeAllocations_2022,ETSPhase_2022,AllowanceInAllocation_2022,UnitsSurrendered_2022,CumulativeSurrenderedUnits_2022,CumulativeVerifiedEmissions_2022,SurrenderedAllowances_2022,VerifiedEmissions_2022,ComplianceCode_2022
BG-35,35,Sofia Med SA,Bulgaria,BG,100,Holding Account,open,130144438,Sofia Med SA,str.Dimitar Pechev 4,NA,Sofia,1528,BG,Bulgaria,1,Account holder,NA,NA,NA,Sofia Med,NA,NA,NA,2007,0,2008-11-30,BG-P102,NA,NA,str.Dimitar Pechev 4,NA,Sofia,1528,BG,28,Production or processing of non-ferrous metals,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,13617,NA,13617,B*,12910,2008-2012,12910,NA,0,12910,NA,12910,E*,13880,2008-2012,13880,21690,21690,21660,21690,8780,E*,11962,2008-2012,11962,11975,33665,33635,11975,11975,A*,11962,2008-2012,11962,13255,46920,46890,13255,13255,A,12472,2008-2012,12472,14055,60975,60975,6157,14055,A,12943,2013-2020,12943,14679,14679,14679,14679,14679,A*,12718,2013-2020,12718,14124,28803,28803,14124,14124,A,12490,2013-2020,12490,17539,46342,46342,17539,17539,A,12261,2013-2020,12261,15491,61833,61833,15491,15491,A,12028,2013-2020,12028,17078,78911,78911,17078,17078,A,11794,2013-2020,18606,22276,101187,101187,22276,22276,A,11556,2013-2020,18238,21451,122638,122638,21451,21451,A,11318,2013-2020,17870,20942,143580,143580,20942,20942,A,16267,2021-2030,16267,24273,24273,24273,24273,24273,A*,17336,2021-2030,17336,23304,47577,47577,23304,23304,A
BG-36,36,AMYLUM BULGARIA EAD,Bulgaria,BG,100,Holding Account,open,826034900,AMYLUM BULGARIA EAD,Severna industrialna zona,NA,Razgrad,7200,BG,Bulgaria,1,Account holder,NA,NA,NA,AMYLUM BULGARIA,NA,NA,NA,2007,0,2008-11-30,BG-P17,NA,NA,Severna industrialna zona,NA,Razgrad,7200,BG,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,39170,NA,39170,B*,38465,2008-2012,38465,NA,0,38465,NA,38465,E*,41131,2008-2012,41131,77722,77722,77722,77722,39257,E*,44150,2008-2012,44150,48244,125966,125966,48244,48244,A*,47450,2008-2012,47450,49908,175874,175874,49908,49908,A*,52257,2008-2012,52257,49013,224887,224887,19581,49013,A*,41995,2013-2020,41995,52923,52923,52923,52923,52923,A,41265,2013-2020,41265,52723,105646,105646,52723,52723,A*,40527,2013-2020,40527,54953,160599,160599,54953,54953,A,39781,2013-2020,39781,48523,209122,209122,48523,48523,A,39027,2013-2020,39027,47533,256655,256655,47533,47533,A*,38267,2013-2020,38267,47511,304166,304166,47511,47511,A*,37496,2013-2020,37496,47327,351493,351493,47327,47327,A*,36723,2013-2020,36723,54628,406121,406121,54628,54628,A*,39163,2021-2030,39163,127868,127868,127868,127868,127868,A*,52390,2021-2030,52390,133898,261766,261766,133898,133898,A*
BG-37,37,Keramika Burgas LTD,Bulgaria,BG,100,Holding Account,open,812116668,Keramika Burgas LTD,"q.Sarafovo,B.P.165",NA,Burgas,8000,BG,Bulgaria,1,Account holder,NA,NA,NA,Keramika Burgas,NA,NA,NA,2007,0,2008-11-30,BG-P67,NA,NA,"q.Sarafovo,B.P.165",NA,Burgas,8000,BG,32,Manufacture of ceramics,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,11568,NA,11568,B*,9053,2008-2012,9053,NA,0,9053,NA,9053,E*,11792,2008-2012,11792,14320,14320,14320,14320,5267,E*,10162,2008-2012,10162,4023,18343,18343,NA,4023,A*,10162,2008-2012,10162,8578,26921,26921,8578,8578,A*,10595,2008-2012,10595,7065,33986,33986,4614,7065,A*,8616,2013-2020,8616,8532,8532,8532,8532,8532,A*,8466,2013-2020,8466,11090,19622,19622,11090,11090,A*,8315,2013-2020,8315,7183,26805,26805,7183,7183,A*,8162,2013-2020,8162,6001,32806,32806,6001,6001,A,6684,2013-2020,6684,3446,36252,36252,3446,3446,A,3925,2013-2020,3925,1378,37630,37630,1378,1378,A*,1924,2013-2020,1924,3992,41622,41622,3992,3992,A*,7534,2013-2020,7534,91,41713,41713,91,91,A*,2078,2021-2030,2078,NA,0,4124,NA,4124,B*,2328,2021-2030,2328,7535,7535,7535,7535,3411,A*
BG-38,38,KERAMINGENERING AD,Bulgaria,BG,100,Holding Account,open,121038813,KERAMINGENERING AD,Bagrenci,NA,Bagrenci,2530,BG,Bulgaria,1,Account holder,NA,NA,NA,KERAMINGENERING-klon KZ  BAGRENCI,NA,NA,NA,2007,0,2008-11-30,BG-P48,NA,NA,Bagrenci,NA,Bagrenci,2530,BG,32,Manufacture of ceramics,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,3702,NA,3702,B*,3544,2008-2012,3544,NA,NA,3544,NA,3544,E*,3774,2008-2012,3774,NA,NA,4587,NA,1043,E*,3252,2008-2012,3252,NA,NA,5245,NA,658,A*,3252,2008-2012,3252,NA,NA,6070,NA,825,A,3391,2008-2012,3391,NA,NA,6450,NA,380,A*,418,2013-2020,418,NA,NA,590,NA,590,A*,410,2013-2020,410,NA,NA,990,NA,400,A,403,2013-2020,403,NA,NA,1337,NA,347,A,396,2013-2020,396,NA,NA,1673,NA,336,A,388,2013-2020,388,NA,NA,2025,NA,352,A,380,2013-2020,380,NA,NA,2309,NA,284,A,373,2013-2020,373,NA,NA,2612,NA,303,A*,365,2013-2020,365,NA,NA,2890,NA,278,A,253,2021-2030,253,NA,NA,252,NA,252,A*,253,2021-2030,253,NA,NA,493,NA,241,A*
BG-39,39,Svilosa  AD,Bulgaria,BG,100,Holding Account,open,814191178,Svilosa  AD,Zapadna industrialna zona,NA,Svichtov,5253,BG,Bulgaria,1,Account holder,NA,NA,NA,Svilosa – SVILOCELL EAD,NA,NA,NA,2007,0,2008-11-30,BG-P98,NA,NA,Zapadna industrialna zona,NA,Svichtov,5253,BG,35,Production of pulp,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,17179,NA,17179,B*,23641,2008-2012,23641,NA,0,23641,NA,23641,E*,66186,2008-2012,66186,24801,24801,24801,24801,1160,E*,57040,2008-2012,57040,14439,39240,39240,14439,14439,A*,57040,2008-2012,57040,NA,39240,56105,NA,16865,B*,59471,2008-2012,59471,7157,46397,63262,NA,7157,B*,17391,2013-2020,17391,2440,2440,2440,2440,2440,B*,17089,2013-2020,17089,2791,5231,5231,2791,2791,B*,16782,2013-2020,16782,15042,20273,20273,15042,15042,B,16473,2013-2020,22464,13666,33939,33939,13666,13666,B*,16162,2013-2020,22589,14930,48869,48869,14930,14930,B,15847,2013-2020,22154,15235,64104,64104,15235,15235,B,15527,2013-2020,21714,15619,79723,79723,15619,15619,B*,15207,2013-2020,21273,10030,89753,89753,10030,10030,B*,17598,2021-2030,17598,27614,27614,13807,27614,13807,B,16013,2021-2030,16013,11327,38941,25134,11327,11327,B
BG-40,40,Toplofikacia Pleven EAD,Bulgaria,BG,100,Holding Account,open,114005624,Toplofikacia Pleven EAD,Iztochna industrialna zona 128,NA,Pleven,5800,BG,Bulgaria,1,Account holder,NA,NA,NA,Toplofikacia Pleven,NA,NA,NA,2007,0,2008-11-30,BG-P73,NA,NA,Iztochna industrialna zona 128,NA,Pleven,5800,BG,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,118591,NA,118591,B*,162051,2008-2012,162051,NA,0,162051,NA,162051,E*,203357,2008-2012,203357,323575,323575,323575,323575,161524,E*,175255,2008-2012,175255,176374,499949,499949,176374,176374,A*,175256,2008-2012,175256,175636,675585,675585,175636,175636,A*,182726,2008-2012,182726,186514,862099,862099,74183,186514,A*,85154,2013-2020,103192,166571,166571,166571,166571,166571,A*,71639,2013-2020,87100,177491,344062,344062,177491,177491,A*,62013,2013-2020,74897,156509,500571,500571,156509,156509,A*,54279,2013-2020,64586,173223,673794,673794,173223,173223,A,46787,2013-2020,54518,179281,853075,853075,179281,179281,A*,39537,2013-2020,44691,185595,1038670,1038670,185595,185595,A*,32523,2013-2020,35100,172151,1210821,1210821,172151,172151,A,25760,2013-2020,25760,177632,1388453,1388453,177632,177632,A,18303,2021-2030,18303,179303,179303,179303,179303,179303,A,18024,2021-2030,18024,173042,352345,352345,173042,173042,A*
BG-41,41,Biovet JSCRazgrad Branch,Bulgaria,BG,100,Holding Account,closed,112029879,Biovet JSCRazgrad Branch,bul.Aprilsko vastanie 68a,NA,Razgrad,7200,BG,Bulgaria,1,Account holder,NA,NA,NA,Biovet JSC Razgrad Branch,NA,NA,NA,2007,2012,2008-11-30,BG-P52,NA,NA,bul.Aprilsko vastanie 68a,NA,Razgrad,7200,BG,99,Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,19373,NA,19373,B*,18258,2008-2012,18258,NA,0,18258,NA,18258,E*,19747,2008-2012,19747,34455,34455,34455,34455,16197,E*,17018,2008-2012,17018,15196,49651,49651,15196,15196,A*,17019,2008-2012,17019,16997,66648,66648,16997,16997,A*,17744,2008-2012,17744,11962,78610,78610,4756,11962,A*,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
BG-42,42,Biovet JSCo,Bulgaria,BG,100,Holding Account,open,112029879,Biovet JSCo,str.Petar Rakov 39,NA,Pechtera,4550,BG,Bulgaria,1,Account holder,NA,NA,NA,Biovet JSCo,NA,NA,NA,2007,0,2008-11-30,BG-P99,NA,NA,str.Petar Rakov 39,NA,Pechtera,4550,BG,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,6615,NA,6615,B*,5155,2008-2012,5155,NA,0,5155,NA,5155,E*,6743,2008-2012,6743,8744,8744,8744,8744,3589,E*,5811,2008-2012,5811,951,9695,9695,951,951,A*,5811,2008-2012,5811,21270,30965,30965,21270,21270,A*,6059,2008-2012,6059,2082,33047,33047,2082,2082,A*,41175,2013-2020,41175,12133,12133,12133,12133,12133,A,40460,2013-2020,40460,24360,36493,36493,24360,24360,A,39736,2013-2020,39736,24714,61207,61207,24714,24714,A*,39005,2013-2020,39005,24893,86100,86100,24893,24893,A,38267,2013-2020,38267,23579,109679,109679,23579,23579,A*,37521,2013-2020,37521,24167,133846,133846,24167,24167,A*,36764,2013-2020,36764,21073,154919,154919,21073,21073,A*,36006,2013-2020,36006,22484,177403,177403,22484,22484,A*,18968,2021-2030,18968,10137,10137,10137,10137,10137,A*,25976,2021-2030,25976,22408,32545,32545,22408,22408,A*
BG-43,43,Biovet JSCo,Bulgaria,BG,100,Holding Account,open,112029879,Biovet JSCo,str.Petar Rakov 39,NA,Pechtera,4550,BG,Bulgaria,1,Account holder,NA,NA,NA,Cogeneration plant -Biovet,NA,NA,NA,2007,0,2008-11-30,BG-P123,NA,NA,str.Petar Rakov 39,NA,Pechtera,4550,BG,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,88239,NA,88239,B*,76843,2008-2012,76843,NA,0,76843,NA,76843,E*,37818,2008-2012,37818,151190,151190,151190,151190,74347,E*,32591,2008-2012,32591,82853,234043,234043,41181,82853,A*,41758,2008-2012,41758,19507,253550,253550,19507,19507,A*,82430,2008-2012,82430,87097,340647,340647,87097,87097,A*,0,2013-2020,0,40720,40720,40720,40720,40720,A,0,2013-2020,0,18,40738,40738,18,18,A,0,2013-2020,0,885,41623,41623,885,885,A*,0,2013-2020,0,3897,45520,45520,3897,3897,A,0,2013-2020,0,6669,52189,52189,6669,6669,A*,0,2013-2020,0,370,52559,52559,370,370,A*,0,2013-2020,0,754,53313,53313,754,754,A*,0,2013-2020,0,39612,92925,92925,39612,39612,A*,0,2021-2030,0,77143,77143,77143,77143,77143,A*,0,2021-2030,0,10,77153,77153,10,10,A*
BG-44,44,Rubin Trading EAD,Bulgaria,BG,100,Holding Account,open,203365700,Rubin Trading EAD,"Zapadna industrialna zona, Styklarski zavod Rubin",NA,Pleven,5800,BG,Bulgaria,1,Account holder,NA,NA,NA,Rubin JSC,NA,NA,NA,2007,0,2008-11-30,BG-P31,NA,NA,Zapadna industrialna zona,NA,Pleven,5800,BG,31,Manufacture of glass,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,62766,NA,62766,B*,63527,2008-2012,63527,NA,0,63527,NA,63527,E*,64755,2008-2012,64755,114654,114654,114654,114654,51127,E*,55806,2008-2012,55806,38161,152815,152815,38161,38161,A*,55807,2008-2012,55807,64663,217478,217478,64663,64663,A*,58185,2008-2012,58185,NA,217478,257902,NA,40424,B*,18352,2013-2020,18352,43347,43347,43347,43347,43347,B*,20806,2013-2020,20806,48735,92082,92082,48735,48735,B*,25880,2013-2020,25880,46933,139015,139015,46933,46933,B,25403,2013-2020,25403,49093,188108,188108,49093,49093,B,24922,2013-2020,24922,50074,238182,238182,50074,50074,B*,24436,2013-2020,24436,51028,289210,289210,51028,51028,B*,23944,2013-2020,23944,51579,340789,340789,51579,51579,B*,23451,2013-2020,23451,42942,383731,383731,42942,42942,B*,18572,2021-2030,18572,52156,52156,52156,52156,52156,B*,19568,2021-2030,19568,NA,52156,Not Calculated,NA,Not Reported,C
BG-45,45,Zaharni zavodi AD,Bulgaria,BG,100,Holding Account,open,104051737,Zaharni zavodi AD,"str.St.Kniaz Boris I ,29",NA,Gorna Oriahovica,5100,BG,Bulgaria,1,Account holder,NA,NA,NA,Zaharni zavodi AD,NA,NA,NA,2007,0,2008-11-30,BG-P54,NA,NA,"str.St.Kniaz Boris I ,29",NA,Gorna Oriahovica,5100,BG,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,82805,NA,82805,B*,81382,2008-2012,81382,NA,0,81382,NA,81382,E*,118132,2008-2012,118132,134599,134599,134599,134599,53217,E*,101807,2008-2012,101807,45763,180362,180362,NA,45763,A*,101808,2008-2012,101808,36167,216529,216529,18235,36167,A*,106147,2008-2012,106147,85612,302141,302141,85612,85612,A*,26157,2013-2020,26157,60723,60723,60723,60723,60723,A*,25551,2013-2020,25551,51824,112547,112547,51824,51824,A*,24962,2013-2020,24962,71293,183840,183840,71293,71293,A*,24373,2013-2020,24373,50043,233883,233883,50043,50043,A*,23787,2013-2020,23787,49404,283287,283287,49404,49404,A,23199,2013-2020,23199,35160,318447,318447,35160,35160,A*,22611,2013-2020,22611,74138,392585,392585,74138,74138,A,22027,2013-2020,22027,34882,427467,427467,34882,34882,A*,22572,2021-2030,22572,32341,32341,32341,32341,32341,A*,17307,2021-2030,17307,56429,88770,88770,56429,56429,A*
BG-46,46,TEC Svishtov AD,Bulgaria,BG,100,Holding Account,open,130564043,TEC Svishtov AD,"ul. ""Krastio Sarafov"" 34, et. 2",NA,Sofia,1421,BG,Bulgaria,1,Account holder,NA,NA,NA,TEC Sviloza AD,NA,NA,NA,2007,0,2008-11-30,BG-P100,NA,NA,Zapadna industrialna zona,NA,Svichtov,5253,BG,20,Combustion of fuels,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,600944,NA,600944,B*,773753,2008-2012,773753,NA,0,773753,NA,773753,E*,788708,2008-2012,788708,1620848,1620848,1620848,1620848,847095,E*,679714,2008-2012,679714,654271,2275119,2275119,654271,654271,A*,679720,2008-2012,679720,517536,2792655,2792655,186036,517536,A*,708690,2008-2012,708690,339754,3132409,3132409,217177,339754,A*,3971,2013-2020,104040,485255,485255,485255,485255,485255,A*,3902,2013-2020,89676,272224,757479,757479,272224,272224,A*,3833,2013-2020,75311,56270,813749,813749,56270,56270,A*,0,2013-2020,57182,19025,832774,832774,19025,19025,A*,0,2013-2020,42887,NA,832774,832774,NA,0,A*,0,2013-2020,28591,NA,832774,832774,NA,0,A*,0,2013-2020,14296,NA,832774,832774,NA,0,A*,0,2013-2020,0,NA,832774,832774,NA,0,A*,0,2021-2030,0,NA,0,Not Calculated,NA,0,C*,0,2021-2030,0,NA,0,Not Calculated,NA,Not Reported,C
BG-47,47,Zavod za hartia Belovo AD,Bulgaria,BG,100,Holding Account,open,822104867,Zavod za hartia Belovo AD,"str.Dabravsko chosse ,1A",NA,Belovo,4470,BG,Bulgaria,1,Account holder,NA,NA,NA,Zavod za hartia Belovo AD,NA,NA,NA,2007,0,2008-11-30,BG-P5,NA,NA,"str.Dabravsko chosse ,1A",NA,Belovo,4470,BG,36,Production of paper or cardboard,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,12921,NA,12921,B*,12034,2008-2012,12034,NA,0,12034,NA,12034,E*,13171,2008-2012,13171,21060,21060,21060,21060,9026,E*,11351,2008-2012,11351,9604,30664,30664,9604,9604,A*,11351,2008-2012,11351,9327,39991,39991,1856,9327,A,11835,2008-2012,11835,9413,49404,49404,9413,9413,A*,7977,2013-2020,7977,9145,9145,9145,9145,9145,A*,7838,2013-2020,7838,8851,17996,17996,8851,8851,A,7698,2013-2020,7698,9901,27897,27897,9901,9901,A,7557,2013-2020,7557,9142,37039,37039,9142,9142,A,7414,2013-2020,7414,9565,46604,46604,9565,9565,A,7269,2013-2020,7269,9691,56295,56295,9691,9691,A,7123,2013-2020,7123,11065,67360,67360,11065,11065,A,6976,2013-2020,6976,1047,68407,77087,1047,9727,B,4353,2021-2030,4353,NA,0,8192,NA,8192,B*,3470,2021-2030,3470,7823,7823,10641,7823,2449,B*
BG-48,48,Stroyceramica OOD,Bulgaria,BG,100,Holding Account,closed,821152089,Stroyceramica OOD,str.Industrialna 30,NA,Montana,3400,BG,Bulgaria,1,Account holder,NA,NA,NA,Stroyceramica OOD,NA,NA,NA,2007,2017,2008-11-30,BG-P118,NA,NA,str.Industrialna 30,NA,Montana,3400,BG,32,Manufacture of ceramics,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,5743,NA,5743,B*,5583,2008-2012,5583,NA,0,5583,NA,5583,E*,5854,2008-2012,5854,6743,6743,6743,6743,1160,E*,5045,2008-2012,5045,763,7506,7506,NA,763,A*,5045,2008-2012,5045,494,8000,8000,257,494,A*,5260,2008-2012,5260,759,8759,8759,NA,759,A*,1275,2013-2020,1275,979,979,979,979,979,A*,1253,2013-2020,1253,590,1569,1569,590,590,A*,1230,2013-2020,1230,700,2269,2269,700,700,A*,1207,2013-2020,1207,560,2829,2829,560,560,A*,1185,2013-2020,1185,NA,2829,2829,NA,0,A*,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
BG-49,49,Tera Co Ltd,Bulgaria,BG,100,Holding Account,open,114640196,Tera Co Ltd,q.Industrialen,NA,Cherven briag,5980,BG,Bulgaria,1,Account holder,NA,NA,NA,Tera Co Ltd,NA,NA,NA,2007,0,2008-11-30,BG-P78,NA,NA,q.Industrialen,NA,Cherven briag,5980,BG,32,Manufacture of ceramics,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,NA,NA,NA,NA,NA,NA,2005-2007,NA,NA,0,16955,NA,16955,B*,7941,2008-2012,7941,NA,0,7941,NA,7941,E*,12959,2008-2012,12959,21168,21168,10584,21168,2643,E*,11168,2008-2012,11168,1648,22816,12232,NA,1648,A*,11168,2008-2012,11168,2025,24841,14257,NA,2025,A*,11644,2008-2012,11644,NA,24841,16989,NA,2732,A*,2367,2013-2020,2367,3859,3859,3859,3859,3859,A*,4651,2013-2020,4651,2582,6441,6441,2582,2582,A*,2284,2013-2020,2284,235,6676,6676,235,235,A*,0,2013-2020,0,655,7331,7331,655,655,A,0,2013-2020,0,NA,7331,9328,NA,1997,B*,0,2013-2020,0,NA,7331,9943,NA,615,B*,0,2013-2020,0,NA,7331,Not Calculated,NA,330,C*,0,2013-2020,0,NA,7331,Not Calculated,NA,0,C*,NA,2021-2030,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2021-2030,NA,NA,0,Not Calculated,NA,Not Reported,C
