id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020,FreeAllocations_2021,ETSPhase_2021,AllowanceInAllocation_2021,UnitsSurrendered_2021,CumulativeSurrenderedUnits_2021,CumulativeVerifiedEmissions_2021,SurrenderedAllowances_2021,VerifiedEmissions_2021,ComplianceCode_2021,FreeAllocations_2022,ETSPhase_2022,AllowanceInAllocation_2022,UnitsSurrendered_2022,CumulativeSurrenderedUnits_2022,CumulativeVerifiedEmissions_2022,SurrenderedAllowances_2022,VerifiedEmissions_2022,ComplianceCode_2022
RO-72,72,SC CET ENERGOTERM RESITA SA,Romania,RO,100,Holding Account,closed,RO14217817,SC CET ENERGOTERM RESITA SA,"Bd Revolutia din Decembrie, nr1","Bd Revolutia din Decembrie, nr1",Resita,320086,RO,Romania,1,Account holder,NA,NA,NA,SC CET ENERGOTERM RESITA SA,SC CET ENERGOTERM RESITA SA,"SC CET ENERGOTERM RESITA SA,SC CET ENERGOTERM RESITA SA",NA,2007,2012,2008-04-18,RO-05-21-2007,NA,NA,"Bd Revolutia din Decembrie, nr1",NA,Resita,320086,RO,20,Combustion of fuels,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,76456,2005-2007,76456,35620,35620,35620,35620,35620,A*,77739,2008-2012,77739,37615,37615,37615,37615,37615,A,77739,2008-2012,77739,25879,63494,63494,25879,25879,A,77739,2008-2012,77739,25020,88514,88514,NA,25020,A,77739,2008-2012,77739,10759,99273,99273,10759,10759,A,77738,2008-2012,77738,NA,99273,99273,NA,0,A,NA,2013-2020,NA,NA,0,Not Calculated,NA,Excluded,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Excluded,C,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,Not Calculated,NA,Excluded,C,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
RO-73,73,SC CET Govora SA,Romania,RO,100,Holding Account,open,J38/683/1997,SC CET Govora SA,"str. Industriilor, nr.1, jud. Valcea","Str. Industriilor, nr.1",Ramnicu Valcea,240050,RO,Romania,1,Account holder,NA,NA,NA,SC CET Govora SA,SC CET Govora SA,"SC CET Govora SA,SC CET Govora SA",NA,2007,0,2021-07-30,149,NA,NA,"str. Industriilor, nr.1",NA,Ramnicu Valcea,240050,RO,20,Combustion of fuels,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,1636678,2005-2007,1636678,1585185,1585185,1585185,1585185,1585185,A*,1730238,2008-2012,1730238,1370284,1370284,1370284,1370284,1370284,A*,1877476,2008-2012,1877476,1080914,2451198,2451198,935775,1080914,A,1877476,2008-2012,1877476,1137513,3588711,3588711,1137513,1137513,A,1877476,2008-2012,1877476,1130641,4719352,4719352,1130641,1130641,A,1877476,2008-2012,1877476,1109237,5828589,5828589,330362,1109237,A,265425,2013-2020,709178,1081365,1081365,1081365,1081365,1081365,A,231342,2013-2020,421522,1178473,2259838,2259838,1178473,1178473,A,199465,2013-2020,357949,1126695,3386533,3386533,1126695,1126695,A,169787,2013-2020,296573,1386466,4772999,4772999,1386466,1386466,A,146149,2013-2020,336329,1513139,6286138,6286138,1513139,1513139,A,123505,2013-2020,250292,1244630,7530768,7530768,1244630,1244630,A,101593,2013-2020,101593,168758,7699526,8559469,168758,1028701,B,80468,2013-2020,80468,NA,7699526,9436415,NA,876946,B,19646,2021-2030,19646,30685,30685,184870,30685,184870,B,11039,2021-2030,11039,2092,32777,279227,2092,94357,B
RO-74,74,S.C. CET GRIVITA S.A.,Romania,RO,100,Holding Account,open,J40/13669/2003,S.C. CET GRIVITA S.A.,"Calea Grivitei nr. 357, sector 1 Bucuresti",sector 6,Bucuresti,010717,RO,Romania,1,Account holder,NA,NA,NA,SC CET GRIVITA SRL,SC CET GRIVITA SRL,"SC CET GRIVITA SRL,SC CET GRIVITA SRL,SC CET GRIVITA SRL",NA,2007,0,2021-01-08,23,NA,NA,"Calea Grivitei, nr 357",NA,Bucuresti,10717,RO,20,Combustion of fuels,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,51063,2005-2007,51063,58598,58598,58598,58598,58598,A*,101303,2008-2012,101303,33386,33386,33386,33386,33386,A,101305,2008-2012,101305,41385,74771,74771,41385,41385,A,101305,2008-2012,101305,32071,106842,106842,NA,32071,A,101305,2008-2012,101305,33114,139956,139956,14533,33114,A,101305,2008-2012,101305,41823,181779,181779,41823,41823,A,39174,2013-2020,45098,42458,42458,42458,42458,42458,A,35057,2013-2020,35057,40365,82823,82823,40365,40365,A,31057,2013-2020,31057,40880,123703,123703,40880,40880,A,27184,2013-2020,27184,45563,169266,169266,45563,45563,A,23431,2013-2020,25970,41457,210723,210723,41457,41457,A,19801,2013-2020,21494,40520,251243,251243,40520,40520,A,16288,2013-2020,17134,21656,272899,272899,21656,21656,A,6451,2013-2020,6451,40593,313492,313492,40593,40593,A,5125,2021-2030,5125,27242,27242,27242,27242,27242,A,5517,2021-2030,5517,4912,32154,62533,4912,35291,B
RO-75,75,Municipiul Iasi,Romania,RO,100,Holding Account,open,CIF 9623207,Municipiul Iasi,B dul Stefan cel Mare si Sfant nr.11,NA,Iasi,700054,RO,Romania,1,Account holder,NA,NA,NA,C.E.T. Iasi I,NA,SC Dalkia Termo IASI SA CET Iasi I,RO1IS11,2007,0,2021-04-22,127,NA,NA,"Calea Chisinaului, nr. 25",NA,Iasi,700265,RO,20,Combustion of fuels,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,296383,2005-2007,296383,263070,263070,263070,263070,263070,A*,258270,2008-2012,258270,263584,263584,263584,263584,263584,A,258270,2008-2012,258270,180300,443884,443884,51166,180300,A*,258270,2008-2012,258270,178203,622087,622087,178203,178203,A,258269,2008-2012,258269,117415,NA,NA,117415,117415,NA,258269,2008-2012,258269,44975,784477,784477,44974,44975,A,57219,2013-2020,77439,33282,33282,33282,33282,33282,A,45045,2013-2020,45045,24825,58107,58107,24825,24825,A,34450,2013-2020,48893,17271,75378,75378,17271,17271,A,13971,2013-2020,13971,15987,91365,91365,15987,15987,A,9831,2013-2020,18497,16021,107386,107386,16021,16021,A,8308,2013-2020,14085,18838,126224,126224,18838,18838,A,6834,2013-2020,6834,27839,154063,154063,27839,27839,A,10826,2013-2020,10826,29640,183703,183703,29640,29640,A,4322,2021-2030,4322,43187,43187,43187,43187,43187,A,5818,2021-2030,5818,41689,84876,84876,41689,41689,A
RO-76,76,Municipiul Iasi,Romania,RO,100,Holding Account,open,CIF 9623207,Municipiul Iasi,B dul Stefan cel Mare si Sfant nr.11,NA,Iasi,700054,RO,Romania,1,Account holder,NA,NA,NA,CET Iasi II,NA,SC Dalkia Termo IASI SA CET Iasi II,RO1IS12,2007,0,2021-05-17,136,NA,NA,"Sos. Iasi-Ungheni, km 13",NA,Comuna Holboca,707250,RO,20,Combustion of fuels,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,496359,2005-2007,496359,347472,347472,347472,347472,347472,A*,441177,2008-2012,441177,267032,267032,267032,267032,267032,A,441177,2008-2012,441177,281112,548144,548144,65246,281112,A*,441177,2008-2012,441177,252258,800402,800402,252258,252258,A,441176,2008-2012,441176,245196,NA,NA,245196,245196,NA,468181,2008-2012,468181,286798,1332396,1332396,282076,286798,A,86613,2013-2020,191981,316092,316092,316092,316092,316092,A,71567,2013-2020,71567,332646,648738,648738,332646,332646,A,58136,2013-2020,133399,334883,983621,983621,334883,334883,A,46277,2013-2020,46277,333849,1317470,1317470,333849,333849,A,36943,2013-2020,82101,335412,1652882,1652882,335412,335412,A,31219,2013-2020,61324,317154,1970036,1970036,317154,317154,A,25680,2013-2020,25680,292532,2262568,2262568,292532,292532,A,20341,2013-2020,20341,253971,2516539,2516539,253971,253971,A,16027,2021-2030,16027,219523,219523,219523,219523,219523,A,13926,2021-2030,13926,232787,452310,452310,232787,232787,A
RO-77,77,THERMOENERGY GROUP SA Bacau,Romania,RO,100,Holding Account,open,J4/882/2014,THERMOENERGY GROUP SA Bacau,Str. Chimiei nr.6,Strada Chimiei nr.6,Bacau,600286,RO,Romania,1,Account holder,NA,NA,NA,EU-ETS nr.1,THERMOENERGY GROUP SA Bacau,"THERMOENERGY GROUP SA Bacau-Inst.EU-ETS 1,THERMOENERGY GROUP SA Bacau-Inst.EU-ETS 1,THERMOENERGY GROUP SA Bacau-Inst.EU-ETS 1",RO 1 BC_13,2007,0,2021-02-15,57,NA,NA,Strada Chimiei nr.6,NA,Bacau,600286,RO,20,Combustion of fuels,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,338064,2005-2007,338064,193560,193560,193560,193560,193560,A*,336379,2008-2012,336379,185930,185930,185930,185930,185930,A,353827,2008-2012,353827,206566,392496,392496,68266,206566,A*,353827,2008-2012,353827,212537,605033,605033,175668,212537,A,353827,2008-2012,353827,231591,NA,NA,231591,231591,NA,353826,2008-2012,353826,204562,1041186,1041186,204562,204562,A,88826,2013-2020,88826,140323,140323,140323,140323,140323,A,73187,2013-2020,73187,55550,195873,195873,55550,55550,A,59251,2013-2020,59251,70567,266440,266440,70567,70567,A,46972,2013-2020,46972,69426,335866,335866,69426,69426,A,39230,2013-2020,39230,55100,390966,390966,55100,55100,A,16577,2013-2020,22277,76387,467353,467353,76387,76387,A,27271,2013-2020,28696,69452,536805,536805,69452,69452,A,21600,2013-2020,21600,68550,605355,605355,68550,68550,A,7955,2021-2030,7955,64583,64583,64583,64583,64583,A,7749,2021-2030,7749,80386,144969,144969,80386,80386,A
RO-78,78,THERMOENERGY GROUP SA Bacau,Romania,RO,100,Holding Account,open,J4/882/2014,THERMOENERGY GROUP SA Bacau,Str. Chimiei nr.6,Strada Chimiei nr.6,Bacau,600286,RO,Romania,1,Account holder,NA,NA,NA,EU-ETS nr.2,THERMOENERGY GROUP SA BACAU,"Inst EU-ETS nr 2,Inst EU-ETS nr 2,Inst EU-ETS nr 2",RO 1BC_13,2007,0,2021-02-08,47,NA,NA,Strada Letea nr. 28,NA,Bacau,600343,RO,20,Combustion of fuels,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,12193,2005-2007,12193,24056,24056,24056,24056,24056,A*,7419,2008-2012,7419,16316,16316,16316,16316,16316,A,7419,2008-2012,7419,15912,32228,32228,12212,15912,A*,7419,2008-2012,7419,6382,38610,38610,6373,6382,A,7418,2008-2012,7418,3552,NA,NA,3552,3552,NA,7418,2008-2012,7418,2174,44336,44336,2174,2174,A,3071,2013-2020,3071,6644,6644,6644,6644,6644,A,5134,2013-2020,5134,17622,24266,24266,17622,17622,A,9094,2013-2020,9094,12566,36832,36832,12566,12566,A,7957,2013-2020,7957,14699,51531,51531,14699,14699,A,6855,2013-2020,6855,23256,74787,74787,23256,23256,A,5787,2013-2020,5787,7888,82675,82675,7888,7888,A,4756,2013-2020,4756,10338,93013,93013,10338,10338,A,3762,2013-2020,3762,8683,101696,101696,8683,8683,A,2470,2021-2030,2470,10185,10185,10185,10185,10185,A,2470,2021-2030,2470,1274,11459,11459,1274,1274,A
RO-79,79,SC CET SA Braila,Romania,RO,100,Holding Account,closed,RO3106589,SC CET SA Braila,"B-dul Alexandru Ioan Cuza, Nr. 3","Soseaua Vizirului, km 10",Braila,810019,RO,Romania,1,Account holder,NA,NA,NA,SC CET SA Braila,SC CET SA Braila,"SC CET SA Braila,SC CET SA Braila",NA,2007,2014,2013-02-25,RO-119-2013,NA,NA,"Soseaua Vizirului, Km.10",NA,Braila,810550,RO,20,Combustion of fuels,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,158548,2005-2007,158548,151787,151787,151787,151787,151787,A*,139292,2008-2012,139292,92256,92256,92256,92256,92256,A,139291,2008-2012,139291,69910,162166,162166,13910,69910,A,139291,2008-2012,139291,58454,220620,220620,58454,58454,A,139291,2008-2012,139291,44518,265138,265138,44518,44518,A,139291,2008-2012,139291,25006,290144,290144,11361,25006,A,38120,2013-2020,61190,11,11,11,11,11,A,5923,2013-2020,15810,NA,11,11,NA,0,A,0,2013-2020,0,NA,11,11,NA,Excluded,A,0,2013-2020,0,NA,11,11,NA,Excluded,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
RO-80,80,Chimcomplex SA Borzesti,Romania,RO,100,Holding Account,open,J04/493/1991,Chimcomplex SA Borzesti,"Str. Industriilor, nr. 3","Str. Industriilor, nr 3",Onesti,601124,RO,Romania,1,Account holder,NA,NA,NA,SC Chimcomplex SA Borzesti,SC Chimcomplex SA Borzesti,"SC Chimcomplex SA Borzesti - Instalatii ardere,SC Chimcomplex SA Borzesti - Instalatii ardere,SC Chimcomplex SA Borzesti - Instalatii ardere",NA,2007,0,2021-01-05,19,NA,NA,"Str. Industriilor, nr 3",NA,Onesti,601124,RO,20,Combustion of fuels,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,40438,2005-2007,40438,32407,32407,32407,32407,32407,A*,35856,2008-2012,35856,28847,28847,28847,26347,28847,A,89410,2008-2012,89410,40578,69425,69425,30578,40578,A,89409,2008-2012,89409,44249,113674,113674,35349,44249,A,89409,2008-2012,89409,43475,NA,NA,34475,43475,NA,89408,2008-2012,89408,39472,196621,196621,30572,39472,A,29792,2013-2020,29792,39736,39736,39736,39736,39736,A,29275,2013-2020,29275,41064,80800,80800,41064,41064,A,28751,2013-2020,28751,51234,132034,132034,51234,51234,A,28222,2013-2020,28222,58701,190735,190735,58701,58701,A,27687,2013-2020,27687,63893,254628,254628,63893,63893,A,27147,2013-2020,27147,64540,319168,319168,64540,64540,A,26601,2013-2020,26601,62816,381984,381984,62816,62816,A,26052,2013-2020,26052,62180,444164,444164,62180,62180,A,27302,2021-2030,27302,65479,65479,65479,65479,65479,A,27302,2021-2030,27302,37299,102778,102778,37299,37299,A
RO-81,81,SC CILDRO SERVICE SRL,Romania,RO,100,Holding Account,closed,RO 18241141,SC CILDRO SERVICE SRL,"Str. Traian, nr 295","Str. Traian, nr 295",Mehedinti,220183,RO,Romania,1,Account holder,NA,NA,NA,SC CILDRO SERVICE SRL,SC CILDRO SERVICE SRL,"SC CILDRO SERVICE SRL,SC CILDRO SERVICE SRL",NA,2007,2018,2013-01-09,RO-55-2013,NA,NA,"Str. Traian, nr 295",NA,Dr. Turnu Severin,220183,RO,20,Combustion of fuels,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,2833,2005-2007,2833,235,235,235,235,235,A*,2912,2008-2012,2912,471,471,471,471,471,A,2912,2008-2012,2912,17,488,488,17,17,A*,2912,2008-2012,2912,8,496,496,8,8,A,2912,2008-2012,2912,146,642,642,146,146,A,2912,2008-2012,2912,103,745,745,103,103,A*,23021,2013-2020,23021,NA,0,0,NA,0,A,22443,2013-2020,22443,3,3,3,3,3,A,21866,2013-2020,21866,1,4,4,1,1,A,21291,2013-2020,21291,2,6,6,2,2,A,20719,2013-2020,20719,30,36,36,30,30,A,20148,2013-2020,20148,2,38,38,2,2,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
RO-82,82,MIRON EMIL,Romania,RO,100,Holding Account,open,J12/125/1998,MIRON EMIL,"Str. TRAMBITASULUI, nr. 20","Loc. CLUJ-NAPOCA, Jud. CLUJ",Cluj-Napoca,400213,RO,Romania,1,Account holder,NA,NA,NA,CCNE CT ZONA SOMES NORD,SC COLONIA CLUJ NAPOCA ENERGIE SRL,"CCNE CT ZONA SOMES NORD,CCNE CT ZONA SOMES NORD,CCNE CT ZONA SOMES NORD",NA,2007,0,2021-04-22,128,NA,NA,"Str. Plevnei, nr. 68",NA,Cluj - Napoca,400394,RO,20,Combustion of fuels,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,35142,2005-2007,35142,37597,37597,37597,37597,37597,A*,31160,2008-2012,31160,38635,38635,38635,38635,38635,A,31159,2008-2012,31159,37925,76560,76560,37925,37925,A,31159,2008-2012,31159,36321,112881,112881,36321,36321,A*,31159,2008-2012,31159,36003,148884,148884,36003,36003,A*,31159,2008-2012,31159,35990,184874,184874,20490,35990,A*,23574,2013-2020,27624,35762,35762,35762,35762,35762,A,21096,2013-2020,21096,32609,68371,68371,32609,32609,A,18689,2013-2020,18689,33139,101510,101510,33139,33139,A,16358,2013-2020,16358,33106,134616,134616,33106,33106,A,14100,2013-2020,14100,30761,165377,165377,30761,30761,A,11916,2013-2020,11916,29396,194773,194773,29396,29396,A,9801,2013-2020,9801,24683,219456,219456,24683,24683,A,7763,2013-2020,7763,24819,244275,244275,24819,24819,A,3097,2021-2030,3097,25414,25414,25414,25414,25414,A,3017,2021-2030,3017,23085,48499,48499,23085,23085,A
RO-83,83,COMPANIA LOCALA DE TERMOFICARE COLTERM SA,Romania,RO,100,Holding Account,open,J/35/185/19.01.2004,COMPANIA LOCALA DE TERMOFICARE COLTERM SA,"Str. Episcop Joseph Lonovici, nr 4","Piata Romanilor, nr 11",Timis,300092,RO,Romania,1,Account holder,NA,NA,NA,CET TIMISOARA  Centru,SC COLTERM SA,"CT TIMISOARA  Centru,CT TIMISOARA  Centru",NA,2007,0,2021-06-10,143,NA,NA,"Piata Romanilor, nr 11",NA,Timisoara,300100,RO,20,Combustion of fuels,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,147729,2005-2007,147729,152684,152684,152684,152684,152684,A*,143585,2008-2012,143585,158328,158328,158328,158328,158328,A*,143584,2008-2012,143584,148591,306919,306919,148591,148591,A,143584,2008-2012,143584,124445,431364,431364,52653,124445,A,143584,2008-2012,143584,133615,564979,564979,133615,133615,A,336024,2008-2012,336024,89483,654462,654462,89483,89483,A,127703,2013-2020,127703,57984,57984,57984,57984,57984,A,56486,2013-2020,56486,35524,93508,93508,35524,35524,A,25021,2013-2020,25021,61950,155458,155458,61950,61950,A,43800,2013-2020,43800,93532,248990,248990,93532,93532,A,75508,2013-2020,75508,51633,300623,300623,51633,51633,A,31905,2013-2020,31905,82874,383497,383497,82874,82874,A,52488,2013-2020,52488,85158,468655,468655,85158,85158,A,41574,2013-2020,41574,61148,529803,529803,61148,61148,A,13056,2021-2030,13056,18657,18657,71139,18657,71139,B,12721,2021-2030,12721,44960,63617,116099,44960,44960,B
RO-84,84,COMPANIA LOCALA DE TERMOFICARE COLTERM SA,Romania,RO,100,Holding Account,open,J/35/185/19.01.2004,COMPANIA LOCALA DE TERMOFICARE COLTERM SA,"Str. Episcop Joseph Lonovici, nr 4","Piata Romanilor, nr 11",Timis,300092,RO,Romania,1,Account holder,NA,NA,NA,CT TIMISOARA Sud,SC COLTERM SA,"CT TIMISOARA Sud,CT TIMISOARA Sud",NA,2007,0,2021-06-10,142,NA,NA,"Calea Sagului, nr 201",NA,Timisoara,300517,RO,20,Combustion of fuels,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,208957,2005-2007,208957,182090,182090,182090,182090,182090,A*,189215,2008-2012,189215,186623,186623,186623,186623,186623,A*,189215,2008-2012,189215,197851,384474,384474,197851,197851,A,189215,2008-2012,189215,222201,606675,606675,127594,222201,A,189215,2008-2012,189215,181119,787794,787794,181119,181119,A,189215,2008-2012,189215,297874,1085668,1085668,297874,297874,A,133094,2013-2020,147685,261242,261242,261242,261242,261242,A,108201,2013-2020,120707,216266,477508,477508,216266,216266,A,86193,2013-2020,96615,238589,716097,716097,238589,238589,A,66988,2013-2020,66988,176885,892982,892982,176885,176885,A,52497,2013-2020,52497,274745,1167727,1167727,274745,274745,A,44364,2013-2020,48533,166320,1334047,1334047,166320,166320,A,36492,2013-2020,36492,159612,1493659,1493659,159612,159612,A,28904,2013-2020,28904,9317,1502976,1704439,9317,210780,B,18348,2021-2030,18348,83043,83043,161610,83043,161610,B,21394,2021-2030,21394,182622,265665,344232,182622,182622,B
RO-85,85,SOFIDEL ROMANIA SA,Romania,RO,100,Holding Account,open,J51/3/28.01.1991,SOFIDEL ROMANIA SA,"Str. Bucuresti, nr 358","Str. Bucuresti, nr 358",Calarasi,910058,RO,Romania,1,Account holder,NA,NA,NA,SOFIDEL ROMANIA SA,LU - 128332,"-,SOFIDEL ROMANIA SA,SOFIDEL ROMANIA SA",NA,2007,0,2021-04-20,122,NA,NA,"Str. Bucuresti, nr 358",NA,Calarasi,910058,RO,36,Production of paper or cardboard,0,2005-2007,0,NA,NA,NA,NA,NA,NA,0,2005-2007,0,NA,NA,NA,NA,NA,NA,21502,2005-2007,21502,22114,22114,22114,22114,22114,A*,22205,2008-2012,22205,19173,19173,19173,19173,19173,A,22204,2008-2012,22204,14517,33690,33690,14517,14517,A,22204,2008-2012,22204,14613,48303,48303,14613,14613,A,22204,2008-2012,22204,11639,59942,59942,11639,11639,A*,22204,2008-2012,22204,13057,72999,72999,13057,13057,A,10776,2013-2020,10776,14294,14294,14294,14294,14294,A,10588,2013-2020,10588,13526,27820,27820,13526,13526,A,10399,2013-2020,10399,13140,40960,40960,13140,13140,A,10208,2013-2020,10208,12970,53930,53930,12970,12970,A,10014,2013-2020,10014,13246,67176,67176,13246,13246,A,9819,2013-2020,9819,12518,79694,79694,12518,12518,A,9621,2013-2020,9621,13448,93142,93142,13448,13448,A,9422,2013-2020,9422,13263,106405,106405,13263,13263,A,9694,2021-2030,9694,13036,13036,13036,13036,13036,A,9582,2021-2030,9582,11255,24291,24291,11255,11255,A
