id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020,FreeAllocations_2021,ETSPhase_2021,AllowanceInAllocation_2021,UnitsSurrendered_2021,CumulativeSurrenderedUnits_2021,CumulativeVerifiedEmissions_2021,SurrenderedAllowances_2021,VerifiedEmissions_2021,ComplianceCode_2021,FreeAllocations_2022,ETSPhase_2022,AllowanceInAllocation_2022,UnitsSurrendered_2022,CumulativeSurrenderedUnits_2022,CumulativeVerifiedEmissions_2022,SurrenderedAllowances_2022,VerifiedEmissions_2022,ComplianceCode_2022
EE-10,10,Kreenholmi Valduse AS,Estonia,EE,100,Holding Account,closed,NA,Kreenholmi Valduse AS,Kreenholmi Valduse AS,Tehase 6,Narva,20103,EE,Estonia,1,Account holder,NA,NA,NA,Kreenholmi Valduse AS,Boras Wäfveri AB,NA,NA,2005,2010,2009-01-12,EE-KL-0008,NA,NA,Kreenholmi Valduse AS,Joala 20,Narva,20103,EE,1,Combustion installations with a rated thermal input exceeding 20 MW,15645,2005-2007,15645,NA,0,11669,NA,11669,B,16115,2005-2007,16115,22937,22937,22937,22937,11268,A,16598,2005-2007,16598,10228,33165,33165,10228,10228,A,11268,2008-2012,11268,5876,5876,5876,5876,5876,A,11268,2008-2012,11268,1027,5876,6903,1027,1027,B,11268,2008-2012,11268,NA,5876,6903,NA,0,E*,NA,2008-2012,0,NA,0,0,NA,NA,A,NA,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
EE-11,11,Repo Vabrikud AS,Estonia,EE,100,Holding Account,closed,10186193,Repo Vabrikud AS,Repo Vabrikud AS,Maidla tee 7,Püssi,43299,EE,Estonia,1,Account holder,NA,NA,NA,Repo Vabrikud AS,Sorbes AG,NA,NA,2005,2012,2009-01-12,EE-KL-0009,NA,NA,Repo Vabrikud AS,Maidla tee 7,Püssi,43299,EE,20,Combustion of fuels,20641,2005-2007,20641,15464,15464,15464,15464,15464,A,21260,2005-2007,21260,17682,33146,33146,17682,17682,A,21898,2005-2007,21898,361,33507,33507,361,361,A,17682,2008-2012,17682,NA,0,0,NA,0,A,17682,2008-2012,17682,NA,0,0,NA,0,A,17682,2008-2012,17682,NA,0,0,NA,0,A,17682,2008-2012,17682,10795,10795,10795,9027,10795,A,17682,2008-2012,17682,12312,23107,23107,10544,12312,A,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
EE-12,12,Kiviõli Keemiatööstuse OÜ,Estonia,EE,100,Holding Account,closed,10186158,Kiviõli Keemiatööstuse OÜ,Kiviõli Keemiatööstuse OÜ,Turu 3,Kiviõli,43125,EE,Estonia,1,Account holder,NA,NA,NA,Kiviõli Keemiatööstuse OÜ,NA,NA,NA,2005,2022,2009-01-12,LOV-323498,NA,NA,Kiviõli Keemiatööstuse OÜ,Turu 3,Kiviõli,43125,EE,20,Combustion of fuels,131010,2005-2007,131010,130843,130843,130843,130843,130843,A,158470,2005-2007,158470,108988,239831,239831,108988,108988,A,185930,2005-2007,185930,122400,362231,362231,122400,122400,A,108328,2008-2012,108328,104121,104121,104121,104121,104121,A,108328,2008-2012,108328,105393,209514,209514,105393,105393,A,108328,2008-2012,108328,114282,323796,323796,114282,114282,A,161992,2008-2012,161992,120554,444350,444350,104956,120554,A,155982,2008-2012,155982,113081,557431,557431,97483,113081,A,99888,2013-2020,128518,114974,114974,114974,114974,114974,A,97207,2013-2020,121747,122877,237851,237851,122877,122877,A,94558,2013-2020,115008,134775,372626,372626,134775,134775,A,91943,2013-2020,120453,147058,519684,519684,147058,147058,A,89363,2013-2020,116645,145677,665361,665361,145677,145677,A,86815,2013-2020,109726,147494,812855,812855,147494,147494,A,84300,2013-2020,102841,171703,984558,984558,171703,171703,A,81820,2013-2020,95990,167844,1152402,1152402,167844,167844,A,95667,2021-2030,95667,159357,159357,159357,159357,159357,A,88937,2021-2030,88937,168389,327746,327746,168389,168389,A
EE-13,13,Silpower AS,Estonia,EE,100,Holding Account,open,10266472,Silpower AS,Kesk 4,NA,Sillamäe,40231,EE,Estonia,1,Account holder,NA,NA,NA,Silpower AS,AS Silmet Grupp,NA,NA,2005,0,2009-01-12,L-KKL-IV-197728,NA,NA,Silpower AS,Kesk 4,Sillamäe,40231,EE,20,Combustion of fuels,214722,2005-2007,214722,148427,148427,148427,148427,148427,A,245715,2005-2007,245715,132533,280960,280960,132533,132533,A,249697,2005-2007,249697,132988,413948,413948,132988,132988,A,131173,2008-2012,131173,126723,126723,126723,126723,126723,A,131173,2008-2012,131173,116627,243350,243350,116627,116627,A,131173,2008-2012,131173,122588,365938,365938,122588,122588,A,128789,2008-2012,128789,131827,497765,497764,118829,131826,A,129981,2008-2012,129981,145746,643511,643510,132748,145746,A,52038,2013-2020,79746,137792,137792,137792,137792,137792,A,45580,2013-2020,69329,99752,237544,237544,99752,99752,A,39810,2013-2020,59601,100619,338163,338163,100619,100619,A,34712,2013-2020,50545,85910,424073,424073,85910,85910,A,30250,2013-2020,42125,67185,491258,491258,67185,67185,A,27725,2013-2020,35641,75224,566482,566482,75224,75224,A,25424,2013-2020,29382,56721,623203,623203,56721,56721,A,23194,2013-2020,23194,49065,672268,672268,49065,49065,A,22252,2021-2030,22252,33782,33782,33782,33782,33782,A,21681,2021-2030,21681,5293,39075,39075,5293,5293,A
EE-14,14,AS Utilitas Eesti,Estonia,EE,100,Holding Account,open,10419088,AS Utilitas Eesti,Punane 36,Punane 36,Tallinn,13619,EE,Estonia,1,Account holder,NA,NA,NA,Haapsalu katlamaja,Utilitas OÜ,NA,NA,2005,0,2009-01-12,L-OV-329761,NA,NA,Haapsalu katlamaja,Niine 34,Haapsalu,90506,EE,20,Combustion of fuels,31091,2005-2007,31091,8433,8433,8433,8433,8433,A,31410,2005-2007,31410,10346,18779,18779,10346,10346,A,31739,2005-2007,31739,8514,27293,27293,8514,8514,A,10346,2008-2012,10346,7941,7941,7941,7941,7941,A,10346,2008-2012,10346,7830,15771,15771,7830,7830,A,10346,2008-2012,10346,8455,24226,24226,8455,8455,A,6828,2008-2012,6828,6050,30276,30276,6050,6050,A,8587,2008-2012,8587,6872,37148,37148,5156,6872,A,11185,2013-2020,11185,5682,5682,5682,5682,5682,A,10010,2013-2020,10010,5566,11248,11248,5566,5566,A,8866,2013-2020,8866,4083,15331,15331,4083,4083,A,7758,2013-2020,7758,6439,21770,21770,6439,6439,A,6683,2013-2020,6683,5205,26975,26975,5205,5205,A,5643,2013-2020,5643,5125,32100,32100,5125,5125,A,4636,2013-2020,4636,4537,36637,36637,4537,4537,A,3668,2013-2020,3668,3068,39705,39705,3068,3068,A,2932,2021-2030,2932,5264,5264,5264,5264,5264,A,2932,2021-2030,2932,4391,9655,9655,4391,4391,A
EE-15,15,AS Utilitas Eesti,Estonia,EE,100,Holding Account,open,10419088,AS Utilitas Eesti,Punane 36,Punane 36,Tallinn,13619,EE,Estonia,1,Account holder,NA,NA,NA,Keila katlamaja,Utilitas OÜ,NA,NA,2005,0,2009-01-12,L-OV-319517,NA,NA,AS Utilitas Eesti,Põhja 27,Keila,76610,EE,20,Combustion of fuels,22981,2005-2007,22981,1552,1552,1552,1552,1552,A,23179,2005-2007,23179,2148,3700,3700,2148,2148,A,23382,2005-2007,23382,1930,5630,5630,1930,1930,A,2148,2008-2012,2148,1456,1456,1456,1456,1456,A,2148,2008-2012,2148,2216,3672,3672,2216,2216,A,2148,2008-2012,2148,3862,7534,7534,3862,3862,A,2240,2008-2012,2240,2151,9685,9685,2151,2151,A,2194,2008-2012,2194,1789,11474,11474,1351,1789,A,7338,2013-2020,7338,771,771,771,771,771,A,6567,2013-2020,6567,1094,1865,1865,1094,1094,A,5817,2013-2020,5817,1012,2877,2877,1012,1012,A,5089,2013-2020,5089,1069,3946,3946,1069,1069,A,4384,2013-2020,4384,1027,4973,4973,1027,1027,A,3702,2013-2020,3702,742,5715,5715,742,742,A,3042,2013-2020,3042,877,6592,6592,877,877,A,2406,2013-2020,2406,411,7003,7003,411,411,A,1876,2021-2030,1876,1333,1333,1333,1333,1333,A,1876,2021-2030,1876,614,1947,1947,614,614,A
EE-16,16,AS Utilitas Eesti,Estonia,EE,100,Holding Account,closed,10419088,AS Utilitas Eesti,Punane 36,Punane 36,Tallinn,13619,EE,Estonia,1,Account holder,NA,NA,NA,AS Eraküte Jõgeva Osakond,Dalkia International,NA,NA,2005,2012,2009-01-12,EE-KL-0014,NA,NA,AS Eraküte Jõgeva Osakond,Aia 50,Jõgeva,48304,EE,20,Combustion of fuels,7504,2005-2007,7504,7128,7128,7128,7128,7128,A,7730,2005-2007,7730,6545,13673,13673,6545,6545,A,7961,2005-2007,7961,6457,20130,20130,6457,6457,A,6545,2008-2012,6545,6074,6074,6074,6074,6074,A,6545,2008-2012,6545,6114,12188,12188,6114,6114,A,6545,2008-2012,6545,6992,19180,19180,6992,6992,A,6559,2008-2012,6559,5755,24935,24935,5755,5755,A,6552,2008-2012,6552,6162,31097,31097,4852,6162,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
EE-17,17,Gren Eesti AS,Estonia,EE,100,Holding Account,open,12114252,Gren Eesti AS,Niidu 24,Niidu 24,Pärnu,80047,EE,Estonia,1,Account holder,NA,NA,NA,Pärnu katlamaja,NA,Fortum Eesti AS,NA,2005,0,2009-01-12,L-OV-332754,NA,NA,Niidu,Suur-Jõe 52,Pärnu,80047,EE,20,Combustion of fuels,42771,2005-2007,42771,31841,31841,31841,31841,31841,A,44054,2005-2007,44054,35682,67523,67523,35682,35682,A,45376,2005-2007,45376,51298,118821,118821,51298,51298,A,35682,2008-2012,35682,37640,37640,37640,37640,37640,A,35682,2008-2012,35682,38394,76034,76034,38394,38394,A,35682,2008-2012,35682,30009,106043,106043,30009,30009,A,39272,2008-2012,39272,541,106584,106584,541,541,A,37477,2008-2012,37477,434,107018,107018,426,434,A,3630,2013-2020,3630,491,491,491,491,491,A,2019,2013-2020,2019,545,1036,1036,545,545,A,701,2013-2020,701,270,1306,1306,270,270,A,0,2013-2020,0,443,1749,1749,443,443,A,0,2013-2020,0,79,1828,1828,79,79,A,0,2013-2020,0,360,2188,2188,360,360,A,0,2013-2020,0,276,2464,2464,276,276,A,0,2013-2020,0,912,3376,3376,912,912,A,76,2021-2030,76,1694,1694,1694,1694,1694,A,300,2021-2030,300,1148,2842,2842,1148,1148,A
EE-18,18,Gren Eesti AS,Estonia,EE,100,Holding Account,open,12114252,Gren Eesti AS,Niidu 24,Niidu 24,Pärnu,80047,EE,Estonia,1,Account holder,NA,NA,NA,Tervise  katlamaja,Fortum Power and Heat Oy,Fortum Eesti AS,NA,2005,0,2009-01-12,L-OV-326771,NA,NA,Gren Eesti AS,Ringi 56,Pärnu,80012,EE,20,Combustion of fuels,17936,2005-2007,17936,9191,9191,9191,9191,9191,A,18474,2005-2007,18474,7316,16507,16507,7316,7316,A,19029,2005-2007,19029,4501,21008,21008,4501,4501,A,7316,2008-2012,7316,226,226,226,226,226,A,7316,2008-2012,7316,4271,4497,4497,4271,4271,A,7316,2008-2012,7316,3705,8202,8202,3705,3705,A,2420,2008-2012,2420,1251,9453,9453,1251,1251,A,4868,2008-2012,4868,1391,10844,10844,419,1391,A,2219,2013-2020,2219,1214,1214,1214,1214,1214,A,1789,2013-2020,1789,955,2169,2169,955,955,A,818,2013-2020,818,710,2879,2879,710,710,A,563,2013-2020,563,1751,4630,4630,1751,1751,A,893,2013-2020,893,841,5471,5471,841,841,A,377,2013-2020,377,2026,7497,7497,2026,2026,A,1238,2013-2020,1238,1337,8834,8834,1337,1337,A,490,2013-2020,490,398,9232,9232,398,398,A,297,2021-2030,297,3518,3518,3518,3518,3518,A,482,2021-2030,482,2101,5619,5619,2101,2101,A
EE-19,19,Saaremaa Piimatööstus AS,Estonia,EE,100,Holding Account,closed,10053871,Saaremaa Piimatööstus AS,Saaremaa Piimatööstus AS,Pikk 64,Kuressaare,93815,EE,Estonia,1,Account holder,NA,NA,NA,Saaremaa Piimatööstus AS,NA,NA,NA,2005,2012,2009-01-12,EE-KL-0017,NA,NA,Saaremaa  Piimatööstus AS,Pikk 64,Kuressaare,93815,EE,20,Combustion of fuels,13699,2005-2007,13699,9129,9129,9129,9129,9129,A,14110,2005-2007,14110,NA,9129,16199,NA,7070,B,14533,2005-2007,14533,13727,22856,22856,13727,6657,A,7070,2008-2012,7070,6383,6383,6383,6383,6383,A,7070,2008-2012,7070,3146,9529,9529,3146,3146,A,7070,2008-2012,7070,2771,12300,12300,2771,2771,A,4648,2008-2012,4648,2353,14653,14653,2353,2353,A,5859,2008-2012,5859,2574,17227,17227,2574,2574,A,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
EE-20,20,Kuressaare Soojus AS,Estonia,EE,100,Holding Account,open,10105549,Kuressaare Soojus AS,Kuressaare Soojus AS,Kalevi 1A,Kuressaare,93815,EE,Estonia,1,Account holder,NA,NA,NA,Kuressaare Soojus AS,NA,NA,NA,2005,0,2020-10-01,L-OV-321483,NA,NA,Kuressaare Soojus AS,Kalevi 1A,Kuressaare,93815,EE,20,Combustion of fuels,32854,2005-2007,32854,9029,9029,9029,9029,9029,A,33109,2005-2007,33109,6239,15268,15268,6239,6239,A,33373,2005-2007,33373,6181,21449,21449,6181,6181,A*,6239,2008-2012,6239,2589,2589,2589,2589,2589,A,6239,2008-2012,6239,4530,7119,7119,4530,4530,A,6239,2008-2012,6239,4536,11655,11655,4536,4536,A,4795,2008-2012,4795,3182,14837,14837,3182,3182,A,5517,2008-2012,5517,2260,17097,17097,2260,2260,A,12962,2013-2020,12962,395,395,395,395,395,A,11600,2013-2020,11600,250,645,645,250,250,A,10275,2013-2020,10275,562,1207,1207,562,562,A,8989,2013-2020,8989,300,1507,1507,300,300,A,7744,2013-2020,7744,453,1960,1960,453,453,A,6539,2013-2020,6539,310,2270,2270,310,310,A,5373,2013-2020,5373,267,2537,2537,267,267,A,4251,2013-2020,4251,54,2591,2591,54,54,A,3284,2021-2030,3284,352,352,352,352,352,A,3200,2021-2030,3200,72,424,424,72,72,A
EE-21,21,AS ESRO,Estonia,EE,100,Holding Account,open,10021049,AS ESRO,AS ESRO,Puidu 11,Viljandi,71020,EE,Estonia,1,Account holder,NA,NA,NA,AS ESRO Männimäe katlamaja,NA,NA,NA,2005,0,2020-10-01,L-OV-VI-46725,NA,NA,AS ESRO,Puidu 11,Viljandi,71020,EE,20,Combustion of fuels,10919,2005-2007,10919,2282,2282,2282,2282,2282,A,12677,2005-2007,12677,2535,4817,4817,2535,2535,A,14537,2005-2007,14537,2098,6915,6915,2098,2098,A,2535,2008-2012,2535,1866,1866,1866,1866,1866,A,2535,2008-2012,2535,1228,3094,3094,1228,1228,A,2535,2008-2012,2535,1532,4626,4626,1532,1532,A,1313,2008-2012,1313,836,5462,5462,644,836,A*,1924,2008-2012,1924,990,6452,6452,990,990,A,7804,2013-2020,7804,737,737,737,737,737,A,6984,2013-2020,6984,1259,1996,1996,1259,1259,A,6186,2013-2020,6186,173,2169,2169,173,173,A,5412,2013-2020,5412,843,3012,3012,843,843,A,4662,2013-2020,4662,247,3259,3259,247,247,A,3937,2013-2020,3937,960,4219,4219,960,960,A,3235,2013-2020,3235,281,4500,4500,281,281,A,2559,2013-2020,2559,392,4892,4892,392,392,A,1751,2021-2030,1751,1060,1060,1060,1060,1060,A,2172,2021-2030,2172,468,1528,1528,468,468,A
EE-22,22,AS ESRO,Estonia,EE,100,Holding Account,closed,10021049,AS ESRO,AS ESRO,Puidu 11,Viljandi,71020,EE,Estonia,1,Account holder,NA,NA,NA,AS ESRO Jämejala katlamaja,NA,NA,NA,2005,2010,2009-01-12,EE-KL-0020,NA,NA,AS ESRO,"Jämejala, Pärsti vald",Viljandimaa,71024,EE,1,Combustion installations with a rated thermal input exceeding 20 MW,15459,2005-2007,15459,51,51,51,51,51,A,15744,2005-2007,15744,2,53,51,2,0,A,16037,2005-2007,16037,369,422,420,369,369,A,NA,2008-2012,0,595,595,595,595,595,A,NA,2008-2012,0,413,1008,1008,413,413,A,NA,2008-2012,0,385,1393,1393,385,385,A,NA,2008-2012,0,NA,0,0,NA,NA,A,NA,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
EE-23,23,Gren Tartu AS,Estonia,EE,100,Holding Account,open,10641763,Gren Tartu AS,Sõbra 54/1,"Lohkva, Luunja vald",Tartu,50106,EE,Estonia,1,Account holder,NA,NA,NA,Anne katlamaja,AS Fortum Tartu,NA,NA,2005,0,2009-01-12,L-KKL-TM-38877,NA,NA,AS Anne Soojus,"Lohkva, Luunja vald",Tartumaa,62211,EE,20,Combustion of fuels,59090,2005-2007,59090,47805,47805,47805,47805,47805,A,59090,2005-2007,59090,73139,120944,120944,73139,73139,A,59090,2005-2007,59090,92249,213193,213193,92249,92249,A,73139,2008-2012,73139,89153,89153,89153,89153,89153,A,73139,2008-2012,73139,28131,117284,117284,28131,28131,A,73139,2008-2012,73139,33652,150936,150936,33652,33652,A,48237,2008-2012,48237,17489,168425,168425,17489,17489,A,60688,2008-2012,60688,22727,191152,191152,10591,22727,A,52464,2013-2020,52464,25536,25536,25536,25536,25536,A,26046,2013-2020,26046,25703,51239,51239,25703,25703,A,20019,2013-2020,20019,28416,79655,79655,28416,28416,A,14846,2013-2020,14846,45013,124668,124668,45013,45013,A,23314,2013-2020,23314,48163,172831,172831,48163,48163,A,19687,2013-2020,19687,51699,224530,224530,51699,51699,A*,16176,2013-2020,16176,44903,269433,269433,44903,44903,A,12797,2013-2020,12797,39644,309077,309077,39644,39644,A,5225,2021-2030,5225,11087,11087,11087,11087,11087,A,5225,2021-2030,5225,4106,15193,15193,4106,4106,A
EE-24,24,Gren Tartu AS,Estonia,EE,100,Holding Account,open,10641763,Gren Tartu AS,Sõbra 54/1,"Lohkva, Luunja vald",Tartu,50106,EE,Estonia,1,Account holder,NA,NA,NA,Ropka katlamaja,AS Fortum Tartu,NA,NA,2005,0,2009-01-12,KKL-322463,NA,NA,AS Anne Soojus,Ringtee 8,Tartu,51013,EE,20,Combustion of fuels,14800,2005-2007,14800,23848,23848,23848,23848,23848,A,14327,2005-2007,14327,16947,40795,40795,16947,16947,A,14278,2005-2007,14278,13004,53799,53799,13004,13004,A,16947,2008-2012,16947,12559,12559,12559,12559,12559,A,16947,2008-2012,16947,5056,17615,17615,5056,5056,A,16947,2008-2012,16947,3778,21393,21393,3778,3778,A,8117,2008-2012,8117,1525,22918,22918,1525,1525,A,12532,2008-2012,12532,500,23418,23418,NA,500,A,12442,2013-2020,12442,NA,0,0,NA,0,A,0,2013-2020,0,3190,3190,3190,3190,3190,A,0,2013-2020,0,583,3773,3773,583,583,A,0,2013-2020,0,3784,7557,7557,3784,3784,A,0,2013-2020,0,2292,9849,9849,2292,2292,A,0,2013-2020,0,4180,14029,14029,4180,4180,A,2579,2013-2020,2579,2331,16360,16360,2331,2331,A,1020,2013-2020,1020,363,16723,16723,363,363,A,325,2021-2030,325,7983,7983,7983,7983,7983,A,1009,2021-2030,1009,4052,12035,12035,4052,4052,A
