id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020
PT-166,166,"Cerâmica Condestável, Lda",Portugal ,PT,100,Holding Account,closed,500061696,"Cerâmica Condestável, Lda","Rua Principal, n.º 18, Cumeira de Cima",NA,Juncal,2470,PT,Portugal ,1,Account holder,NA,NA,NA,"Cerâmica Condestável, Lda",NA,NA,100007071,2005,2010,2005-11-25,199,39.58,-8.89,"Rua Principal, n.º 18, Cumeira de Cima",NA,Juncal,2480,PT,32,Manufacture of ceramics,7338,2005-2007,7338,5818,5818,5818,5818,5818,A*,7338,2005-2007,7338,1130,6948,6948,1130,1130,A*,7338,2005-2007,7338,2711,9659,9659,2711,2711,A*,7179,2008-2012,7179,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,0,Not Calculated,NA,Not Reported,C,0,2008-2012,0,NA,0,0,NA,NA,A,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
PT-167,167,"Dominó, Industrias Cerâmicas S.A",Portugal ,PT,100,Holding Account,closed,502079215,"Dominó, Industrias Cerâmicas S.A",Zona Industrial de Condeixa - Apartado 27,NA,Sebal,3150,PT,Portugal ,1,Account holder,NA,NA,NA,"Dominó, Industrias Cerâmicas S.A",NA,NA,100008889,2005,2007,2005-11-25,188,40.12,-8.52,Zona Industrial de Condeixa - Apartado 27,NA,Sebal,3150,PT,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",21181,2005-2007,21181,20197,20197,20197,20197,20197,A*,21181,2005-2007,21181,20074,40271,40271,20074,20074,A*,21181,2005-2007,21181,20725,60996,60996,20725,20725,A*,NA,2008-2012,NA,NA,0,0,NA,NA,A,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
PT-168,168,"Cerâmica das Alhadas, SA",Portugal ,PT,100,Holding Account,open,500061467,"Cerâmica das Alhadas, SA",Apartado 31 - Travasso Pombal,NA,Pombal,3101-901,PT,Portugal ,1,Account holder,NA,NA,NA,"Cerâmica das Alhadas, SA",NA,NA,100007070,2005,2013,2005-11-25,193,40.2,-8.78,"Rua Principal, n.º 8 - Casal do Grelo",NA,Alhadas,3090,PT,32,Manufacture of ceramics,9508,2005-2007,9508,3286,3286,3286,3286,3286,A*,9508,2005-2007,9508,1378,4664,4664,1378,1378,A*,9508,2005-2007,9508,NA,4664,4664,NA,0,A*,7775,2008-2012,7775,539,539,539,539,539,A,7775,2008-2012,7775,93,632,632,93,93,A*,7775,2008-2012,7775,NA,632,632,NA,0,A*,7775,2008-2012,7775,NA,632,632,NA,0,A,7775,2008-2012,7775,NA,0,Not Calculated,NA,0,C*,NA,2013-2020,NA,NA,0,Not Calculated,NA,0,C*,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
PT-169,169,"Empresa de Cerâmica da Carriça, S.A.",Portugal ,PT,100,Holding Account,closed,500095981,"Empresa de Cerâmica da Carriça, S.A.",R. Francisco de Almeida Filipe - Apartado 1,NA,Coja,3305-909,PT,Portugal ,1,Account holder,NA,NA,NA,"Empresa de Cerâmica da Carriça, S.A.",NA,NA,100005200,2005,2013,2005-11-25,215,40.26,-7.98,R. Francisco de Almeida Filipe - Apartado 1,NA,Coja,3305-909,PT,32,Manufacture of ceramics,5793,2005-2007,5793,4544,4544,4544,4544,4544,A*,5793,2005-2007,5793,4318,8862,8862,4318,4318,A*,5793,2005-2007,5793,4036,12898,12898,4036,4036,A*,5546,2008-2012,5546,3882,3882,3882,3882,3882,A,5546,2008-2012,5546,3426,7308,7308,3426,3426,A*,5546,2008-2012,5546,2726,10034,10034,726,2726,A,0,2008-2012,0,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,0,Not Calculated,NA,0,C*,0,2013-2020,0,NA,0,Not Calculated,NA,0,C*,0,2013-2020,0,NA,0,Not Calculated,NA,Not Reported,C,0,2013-2020,0,NA,0,Not Calculated,NA,Not Reported,C,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA
PT-170,170,"Crisal - Cristalaria Automática, S.A.",Portugal ,PT,100,Holding Account,open,505210150,"Crisal - Cristalaria Automática, S.A.","Rua de Portugal, Lote 1 - Apartado 233",NA,Marinha Grande,2431-903,PT,Portugal ,1,Account holder,NA,NA,NA,"Crisal - Cristalaria Automática, S.A.",NA,NA,100005509,2005,0,2005-11-25,15,39.72,-8.92,"Rua de Portugal, Lote 1 - Apartado 233",NA,Marinha Grande,2431-903,PT,31,Manufacture of glass,37017,2005-2007,37017,34566,34566,32553,34566,32553,A*,37017,2005-2007,37017,34284,68850,66837,34284,34284,A*,37017,2005-2007,37017,35855,104705,102692,35855,35855,A*,37746,2008-2012,37746,35768,35768,35768,35768,35768,A,37746,2008-2012,37746,35466,71234,71234,17466,35466,A*,37746,2008-2012,37746,37810,109044,109044,37810,37810,A,37746,2008-2012,37746,38199,147243,147243,38199,38199,A,62954,2008-2012,62954,38290,185533,185533,38290,38290,A,34514,2013-2020,34514,38604,38604,38604,38604,38604,A,33914,2013-2020,33914,39820,78424,78424,39820,39820,A,33307,2013-2020,33307,37857,116281,116281,37857,37857,A*,32696,2013-2020,32696,38004,154285,154285,38004,38004,A,32075,2013-2020,32075,38419,192704,192704,38419,38419,A,31450,2013-2020,31450,38816,231520,231520,38816,38816,A,30817,2013-2020,30817,38385,269905,269905,38385,38385,A,30181,2013-2020,30181,31698,301603,301603,31698,31698,A
PT-171,171,"SN Maia - Siderurgia Nacional, SA",Portugal ,PT,100,Holding Account,open,507150074,"SN Maia - Siderurgia Nacional, SA","S. Pedro de Fins, Ermesinde",NA,S. Pedro de Fins,4425-514,PT,Portugal ,1,Account holder,NA,NA,NA,"SN MAIA - Siderurgia Nacional, S.A",NA,NA,100004415,2005,0,2005-11-25,150,41.25,-8.55,"S. Pedro de Fins, Ermesinde",NA,S. Pedro de Fins,4425-514,PT,24,Production of pig iron or steel,132831,2005-2007,132831,107383,107383,107383,107383,107383,A*,132831,2005-2007,132831,113037,220420,220420,113037,113037,A*,132831,2005-2007,132831,112015,332435,332435,112015,112015,A*,138144,2008-2012,138144,94503,94503,94503,94503,94503,A,138144,2008-2012,138144,76714,171217,171217,76714,76714,A*,138144,2008-2012,138144,51682,222899,222899,51682,51682,A,138144,2008-2012,138144,56959,279858,279858,56959,56959,A,138144,2008-2012,138144,58638,338496,338496,NA,58638,A,91091,2013-2020,91091,57715,57715,57715,57715,57715,A*,89509,2013-2020,89509,59873,117588,117588,59873,59873,A,87908,2013-2020,87908,74153,191741,191741,74153,74153,A*,86291,2013-2020,86291,64292,256033,256033,64292,64292,A,84656,2013-2020,84656,52414,308447,308447,52414,52414,A,83005,2013-2020,83005,53091,361538,361538,53091,53091,A,81334,2013-2020,81334,52806,414344,414344,52806,52806,A,79656,2013-2020,79656,54874,469218,469218,54874,54874,A
PT-173,173,"SULCERAM - Cerâmica do Sul, S.A.",Portugal ,PT,100,Holding Account,closed,500337454,"SULCERAM - Cerâmica do Sul, S.A.",Sítio dos Vales - Apartado 41,NA,Algoz,8365-907,PT,Portugal ,1,Account holder,NA,NA,NA,"SULCERAM - Cerâmica do Sul, S.A.",NA,NA,100005198,2005,2014,2005-11-25,227,37.15,-8.31,Sítio dos Vales - Apartado 41,NA,Algoz,8365-907,PT,32,Manufacture of ceramics,7809,2005-2007,7809,4600,4600,4575,4600,4575,A*,7809,2005-2007,7809,1842,6442,6442,1842,1867,A*,7809,2005-2007,7809,NA,6442,6442,NA,0,A*,7065,2008-2012,7065,NA,0,0,NA,0,A,7065,2008-2012,7065,NA,0,0,NA,0,A*,7065,2008-2012,7065,NA,0,0,NA,0,A,7065,2008-2012,7065,NA,0,0,NA,0,A,7065,2008-2012,7065,NA,0,0,NA,0,A,0,2013-2020,0,NA,0,Not Calculated,NA,0,C*,0,2013-2020,0,NA,0,Not Calculated,NA,0,C*,0,2013-2020,0,NA,0,Not Calculated,NA,Not Reported,C,0,2013-2020,0,NA,0,Not Calculated,NA,Not Reported,C,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA,0,2013-2020,0,NA,NA,NA,NA,NA,NA
PT-174,174,SIAF - Energia S.A,Portugal ,PT,100,Holding Account,closed,503580759,SIAF - Energia S.A,"Lugar de Água Levada, Espinho, Apartado 76",NA,Mangualde,3530-954,PT,Portugal ,1,Account holder,NA,NA,NA,SIAF - Energia S.A,NA,NA,NA,2005,2012,2005-11-25,178,40.58,-7.79,"Lugar de Água Levada, Espinho, Apartado 76",NA,Mangualde,3530-954,PT,20,Combustion of fuels,23122,2005-2007,23122,18419,18419,18419,18419,18419,A*,23122,2005-2007,23122,20308,38727,38727,20308,20308,A*,23122,2005-2007,23122,30639,69366,57208,30639,18481,A*,19480,2008-2012,19480,12634,12634,12634,12634,12634,A,19480,2008-2012,19480,18159,30793,30793,18159,18159,A*,19480,2008-2012,19480,11974,42767,42767,11974,11974,A,19480,2008-2012,19480,3906,46673,46673,NA,3906,A,19480,2008-2012,19480,115,46788,46788,NA,115,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
PT-175,175,"Abilio Duarte da Mota & Filhos, Lda",Portugal ,PT,100,Holding Account,closed,501328408,"Abilio Duarte da Mota & Filhos, Lda",Est. Nac. Nº 109 - Vieirinhos,NA,Carriço,3105-069,PT,Portugal ,1,Account holder,NA,NA,NA,"Abílio Duarte da Mota & Filhos, Lda",NA,NA,100005143,2005,2011,2005-11-25,148,39.93,-8.72,Est. Nac. Nº 109 - Vieirinhos,NA,Carriço,3105-69,PT,32,Manufacture of ceramics,11346,2005-2007,11346,10895,10895,10895,10895,10895,A*,11346,2005-2007,11346,13198,24093,24093,13198,13198,A*,11346,2005-2007,11346,11009,35102,35439,11009,11346,B*,12799,2008-2012,12799,1326,1326,989,1326,989,A,0,2008-2012,0,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,0,Not Calculated,NA,0,C,0,2008-2012,0,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
PT-176,176,"Abilio Duarte da Mota, Lda",Portugal ,PT,100,Holding Account,closed,500006563,"Abilio Duarte da Mota, Lda","Rua da Bidoeira, 215 - Barracão",NA,Colmeias,2420,PT,Portugal ,1,Account holder,NA,NA,NA,"Abilio Duarte da Mota, Lda",NA,NA,100005146,2005,2007,2005-11-25,149,39.82,-8.72,"Rua da Bodoeira, n.º 215, Barracão",NA,Colmeias,2420,PT,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",6233,2005-2007,6233,1406,1406,1406,1406,1406,A*,6233,2005-2007,6233,NA,1406,1406,NA,0,A*,6233,2005-2007,6233,NA,1406,7639,NA,0,B*,0,2008-2012,0,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,0,Not Calculated,NA,0,C,0,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
PT-177,177,"Cerâmica do Planalto, Lda",Portugal ,PT,100,Holding Account,closed,500594090,"Cerâmica do Planalto, Lda",Variz,NA,Mogadouro,5200,PT,Portugal ,1,Account holder,NA,NA,NA,Cerâmica do Planalto - Variz,NA,NA,100009061,2005,2008,2005-11-25,228,41.34,-6.66,Variz,NA,Mogadouro,5200,PT,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",12155,2005-2007,12155,6762,6762,6762,6762,6762,A*,12155,2005-2007,12155,7386,14148,14148,7386,7386,A*,12155,2005-2007,12155,6086,20234,20234,6086,6086,A*,0,2008-2012,0,70,70,70,70,70,A,0,2008-2012,0,NA,0,Not Calculated,NA,Not Reported,C,0,2008-2012,0,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,0,Not Calculated,NA,0,C,0,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
PT-178,178,"Grés Panaria Portugal, S.A. (ex - Novagrés - Indústria Cerâmica, S.A.)",Portugal ,PT,100,Holding Account,closed,504073788,"Grés Panaria Portugal, S.A. (ex - Novagrés - Indústria Cerâmica, S.A.)","Zona Industrial de Aveiro, Apartado 3002",NA,Aveiro,3801-101,PT,Portugal ,1,Account holder,NA,NA,NA,Novagrés,NA,NA,100016100,2005,2007,2005-11-25,218,40.64,-8.6,"Zona Industrial de Aveiro, Apartado 3002",NA,Aveiro,3801-101,PT,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",27586,2005-2007,27586,26663,26663,26663,26663,26663,A*,27586,2005-2007,27586,26864,53527,53527,26864,26864,A*,27586,2005-2007,27586,27526,81053,81053,27526,27526,A*,NA,2008-2012,NA,NA,0,0,NA,NA,A,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
PT-180,180,"Cerâmica Vale da Gândara, S.A",Portugal ,PT,100,Holding Account,open,500062242,"Cerâmica Vale da Gândara, S.A",Gândara - Apartado 22,NA,Mortágua,3450-954,PT,Portugal ,1,Account holder,NA,NA,NA,Unidade Industrial de Mortágua,NA,NA,100001783,2005,0,2005-11-25,165,40.4,-8.24,Cerâmica Vale da Gândara,NA,Mortágua,3450-954,PT,32,Manufacture of ceramics,6241,2005-2007,6241,5909,5909,5909,5909,5909,A*,6241,2005-2007,6241,4917,10826,10826,4917,4917,A*,6241,2005-2007,6241,4054,14880,14880,4054,4054,A*,6210,2008-2012,6210,5243,5243,5243,5243,5243,A,6210,2008-2012,6210,2641,7884,7884,2641,2641,A*,6210,2008-2012,6210,2338,10222,10222,NA,2338,A,6210,2008-2012,6210,2586,12808,12808,1924,2586,A,6210,2008-2012,6210,956,13764,13764,956,956,A,844,2013-2020,844,1106,1106,1106,1106,1106,A,1748,2013-2020,1748,963,2069,2069,963,963,A,815,2013-2020,815,617,2686,2686,617,617,A,800,2013-2020,800,728,3414,3414,728,728,A,785,2013-2020,785,917,4331,4331,917,917,A,769,2013-2020,769,2585,6916,6916,2585,2585,A,3015,2013-2020,3015,1184,8100,8100,1184,1184,A,1477,2013-2020,1477,2299,10399,10399,2299,2299,A
PT-182,182,Lameirinho Recursos Energéticos S.A.,Portugal ,PT,100,Holding Account,closed,503232874,Lameirinho Recursos Energéticos S.A.,Rua do Lameirinho - Selho S. Jorge,NA,Guimarães,4836-852,PT,Portugal ,1,Account holder,NA,NA,NA,Lameirinho Recursos Energéticos S.A.,NA,NA,100008186,2005,2012,2005-11-25,71,41.42,-8.35,Rua do Lameirinho - Selho S. Jorge,NA,Guimarães,4836-852,PT,1,Combustion installations with a rated thermal input exceeding 20 MW,46851,2005-2007,46851,31191,31191,31191,31191,31191,A*,46851,2005-2007,46851,30735,61926,61926,30735,30735,A*,46851,2005-2007,46851,34231,96157,96157,34231,34231,A*,38617,2008-2012,38617,33640,33640,33640,33640,33640,A,38617,2008-2012,38617,34144,67784,67784,34144,34144,A*,38617,2008-2012,38617,29029,96813,96813,29029,29029,A,38617,2008-2012,38617,21994,118807,118807,21994,21994,A,40870,2008-2012,40870,5553,124360,124360,NA,5553,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA
PT-183,183,"CMP - Cimentos Maceira e Pataias, S.A",Portugal ,PT,100,Holding Account,open,502802995,"CMP - Cimentos Maceira e Pataias, S.A",Maceira-Liz,NA,Maceira,2405-019,PT,Portugal ,1,Account holder,NA,NA,NA,Fábrica Maceira-Liz,NA,NA,100001593,2005,0,2005-11-25,103,39.68,-8.89,Maceira-Liz,NA,Maceira-Liz,2405-19,PT,29,Production of cement clinker,778033,2005-2007,778033,728687,728687,728687,728687,728687,A*,778033,2005-2007,778033,749161,1477848,1477848,749161,749161,A*,778033,2005-2007,778033,769594,2247442,2247442,769594,769594,A*,762823,2008-2012,762823,739798,739798,739798,739798,739798,A,762823,2008-2012,762823,664735,1404533,1404533,664735,664735,A*,762823,2008-2012,762823,628419,2032952,2032952,628419,628419,A,762823,2008-2012,762823,565224,2598176,2598176,565224,565224,A,762823,2008-2012,762823,462340,3060516,3060516,80929,462340,A,634372,2013-2020,634372,358295,358295,358295,358295,358295,A,623354,2013-2020,623354,400530,758825,758825,400530,400530,A,612206,2013-2020,612206,365741,1124566,1124566,365741,365741,A*,600942,2013-2020,600942,375708,1500274,1500274,375708,375708,A,589556,2013-2020,589556,368717,1868991,1868991,368717,368717,A,578060,2013-2020,578060,354069,2223060,2223060,354069,354069,A,566420,2013-2020,566420,352653,2575713,2575713,352653,352653,A,554740,2013-2020,554740,321527,2897240,2897240,321527,321527,A
PT-231,231,"CMP - Cimentos Maceira e Pataias, S.A",Portugal ,PT,100,Holding Account,open,502802995,"CMP - Cimentos Maceira e Pataias, S.A",Maceira-Liz,NA,Maceira,2405-019,PT,Portugal ,1,Account holder,NA,NA,NA,Fábrica Cibra-Pataias,NA,NA,100001585,2005,0,2005-11-25,104,39.65,-8.98,Apartado 46,NA,Pataias,2449-909,PT,29,Production of cement clinker,479892,2005-2007,479892,421716,421716,421716,421716,421716,A*,479892,2005-2007,479892,428887,850603,850603,428887,428887,A*,479892,2005-2007,479892,460803,1311406,1311406,460803,460803,A*,421805,2008-2012,421805,436945,436945,436945,436945,436945,A,421805,2008-2012,421805,389008,825953,825953,389008,389008,A*,421805,2008-2012,421805,390795,1216748,1216748,390795,390795,A,421805,2008-2012,421805,321439,1538187,1538187,321439,321439,A,421805,2008-2012,421805,271162,1809349,1809349,60260,271162,A,367543,2013-2020,367543,234471,234471,234471,234471,234471,A,361159,2013-2020,361159,294362,528833,528833,294362,294362,A,354700,2013-2020,354700,251742,780575,780575,251742,251742,A*,348174,2013-2020,348174,240510,1021085,1021085,240510,240510,A,341577,2013-2020,341577,272582,1293667,1293667,272582,272582,A,334916,2013-2020,334916,266971,1560638,1560638,266971,266971,A,328172,2013-2020,328172,240207,1800845,1800845,240207,240207,A,321405,2013-2020,321405,235399,2036244,2036244,235399,235399,A
