id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020,FreeAllocations_2021,ETSPhase_2021,AllowanceInAllocation_2021,UnitsSurrendered_2021,CumulativeSurrenderedUnits_2021,CumulativeVerifiedEmissions_2021,SurrenderedAllowances_2021,VerifiedEmissions_2021,ComplianceCode_2021,FreeAllocations_2022,ETSPhase_2022,AllowanceInAllocation_2022,UnitsSurrendered_2022,CumulativeSurrenderedUnits_2022,CumulativeVerifiedEmissions_2022,SurrenderedAllowances_2022,VerifiedEmissions_2022,ComplianceCode_2022
FI-214,214,Oulun Energia Oy,Finland,FI,100,Holding Account,closed,0989376-5,Oulun Energia Oy,PL 116,Kasarmintie 6,Oulu,90101,FI,Finland,1,Account holder,NA,NA,NA,Oulun yliopistosairaalan lämpökeskus,NA,NA,NA,2005,2008,2005-02-28,FI-33131104,NA,NA,Kajaanintie 50,Kajaanintie 50,Oulu,90101,FI,1,Combustion installations with a rated thermal input exceeding 20 MW,2992,2005-2007,2992,1851,1851,1851,1851,1851,A,2993,2005-2007,2993,2603,4454,4454,2603,2603,A,2993,2005-2007,2993,3236,7690,7690,3236,3236,A,1853,2008-2012,1853,NA,0,Not Calculated,NA,0,C*,0,2008-2012,0,NA,0,Not Calculated,NA,Not Reported,C,0,2008-2012,0,NA,0,Not Calculated,NA,Not Reported,C,0,2008-2012,0,NA,NA,NA,NA,NA,NA,0,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
FI-215,215,Oulun Energia Oy,Finland,FI,100,Holding Account,open,0989376-5,Oulun Energia Oy,PL 116,Kasarmintie 6,Oulu,90101,FI,Finland,1,Account holder,NA,NA,NA,Toppilan voimalaitokset,NA,NA,NA,2005,0,2005-02-28,FI-32931104,NA,NA,Tervahovintie 10,Tervahovintie 10,Oulu,90101,FI,1,Combustion installations with a rated thermal input exceeding 20 MW,1256073,2005-2007,1256073,929868,929868,929868,929868,929868,A,1256073,2005-2007,1256073,1262302,2192170,2192170,1262302,1262302,A,1256073,2005-2007,1256073,1139228,3331398,3331398,1139228,1139228,A,859976,2008-2012,859976,840554,840554,840554,840554,840554,A,859974,2008-2012,859974,626050,1466604,1466604,557050,626050,A,859974,2008-2012,859974,861187,2327791,2327791,731187,861187,A,859974,2008-2012,859974,796953,3124744,3124744,700579,796953,A,859974,2008-2012,859974,667604,3792348,3792348,464550,667604,A,296527,2013-2020,296527,609910,609910,609910,609910,609910,A,250419,2013-2020,250419,519453,1129363,1129363,519453,519453,A,215028,2013-2020,215028,518232,1647595,1647595,518232,518232,A,188718,2013-2020,188718,523147,2170742,2170742,523147,523147,A,163231,2013-2020,163231,531894,2702636,2702636,531894,531894,A,138568,2013-2020,138568,483023,3185659,3185659,483023,483023,A,114699,2013-2020,114699,480720,3666379,3666379,480720,480720,A,91685,2013-2020,91685,348244,4014623,4014623,348244,348244,A,59164,2021-2030,59164,220318,220318,220318,220318,220318,A,36865,2021-2030,36865,233567,453885,453885,233567,233567,A
FI-216,216,Keskusosuuskunta Oulun Seudun Sähkö,Finland,FI,100,Holding Account,open,0187612-7,Keskusosuuskunta Oulun Seudun Sähkö,Voimatie 2,NA,Kempele,90440,FI,Finland,1,Account holder,NA,NA,NA,Haapamaa-Honkasen lämpökeskus,NA,NA,NA,2005,0,2005-02-28,FI-25231104,NA,NA,Honkasentie 1,Honkasentie 1,Kempele,90450,FI,99,Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC,74,2005-2007,74,NA,0,0,NA,0,A,74,2005-2007,74,18,18,18,18,18,A,74,2005-2007,74,164,182,182,164,164,A,57,2008-2012,57,1,1,1,1,1,A,57,2008-2012,57,NA,1,1,NA,0,A,57,2008-2012,57,133,134,134,133,133,A,57,2008-2012,57,4,138,138,4,4,A,57,2008-2012,57,NA,138,138,NA,0,A,39,2013-2020,39,NA,0,0,NA,0,A,34,2013-2020,34,NA,0,0,NA,0,A,0,2013-2020,0,NA,0,0,NA,0,A,0,2013-2020,0,3,3,3,3,3,A,0,2013-2020,0,NA,3,3,NA,0,A,0,2013-2020,0,NA,3,3,NA,0,A,0,2013-2020,0,13,16,16,13,13,A,0,2013-2020,0,NA,16,16,NA,0,A,NA,2021-2030,NA,29,29,29,29,29,A,NA,2021-2030,NA,NA,29,29,NA,0,A
FI-217,217,Keskusosuuskunta Oulun Seudun Sähkö,Finland,FI,100,Holding Account,open,0187612-7,Keskusosuuskunta Oulun Seudun Sähkö,Voimatie 2,NA,Kempele,90440,FI,Finland,1,Account holder,NA,NA,NA,Kempeleen keskustan lämpökeskus,NA,NA,NA,2005,0,2005-02-28,FI-25331104,NA,NA,Aurinkokuja 5,Aurinkokuja 5,Kempele,90440,FI,99,Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC,70,2005-2007,70,NA,0,0,NA,0,A,69,2005-2007,69,21,21,21,21,21,A,69,2005-2007,69,151,172,172,151,151,A,117,2008-2012,117,3,3,3,3,3,A,115,2008-2012,115,NA,3,3,NA,0,A,115,2008-2012,115,36,39,39,36,36,A,115,2008-2012,115,NA,39,39,NA,0,A,115,2008-2012,115,NA,39,39,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,1,1,1,1,1,A,NA,2013-2020,NA,12,13,13,12,12,A,NA,2021-2030,NA,NA,0,0,NA,0,A,NA,2021-2030,NA,NA,0,0,NA,0,A
FI-218,218,LAKKAUTETTU Oulun Energia,Finland,FI,100,Holding Account,closed,0187690-1,LAKKAUTETTU Oulun Energia,PL 116,PL 116¤,Oulu,90101,FI,Finland,1,Account holder,NA,NA,NA,Airport 81,NA,NA,NA,2005,2007,2005-02-28,FI-45031104,NA,NA,Kauppiaantie 5,Kauppiaantie 5,Oulunsalo,90460,FI,99,Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC,0,2005-2007,0,NA,0,0,NA,0,A,0,2005-2007,0,NA,0,0,NA,0,A,0,2005-2007,0,NA,0,0,NA,0,A,NA,2008-2012,NA,NA,0,0,NA,NA,A,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
FI-219,219,Oulun Energia Oy,Finland,FI,100,Holding Account,closed,0989376-5,Oulun Energia Oy,PL 116,Kasarmintie 6,Oulu,90101,FI,Finland,1,Account holder,NA,NA,NA,Koura,NA,NA,NA,2005,2012,2005-02-28,FI-76831104,NA,NA,Kauppiaantie 5,Kauppiaantie 5,Oulunsalo,90460,FI,99,Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC,0,2005-2007,0,NA,0,0,NA,0,A,0,2005-2007,0,NA,0,0,NA,0,A,0,2005-2007,0,43,43,43,43,43,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,14,14,14,14,14,A,0,2008-2012,0,NA,14,14,NA,0,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
FI-220,220,Oulun Energia Oy,Finland,FI,100,Holding Account,closed,0989376-5,Oulun Energia Oy,PL 116,Kasarmintie 6,Oulu,90101,FI,Finland,1,Account holder,NA,NA,NA,Pitkäkangas,NA,NA,NA,2005,2012,2005-02-28,FI-76631104,NA,NA,Kauppiaantie 5,Kauppiaantie 5,Oulunsalo,90460,FI,99,Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC,0,2005-2007,0,NA,0,0,NA,0,A,0,2005-2007,0,NA,0,0,NA,0,A,0,2005-2007,0,133,133,133,133,133,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
FI-221,221,Outokummun Energia Oy,Finland,FI,100,Holding Account,closed,1571445-2,Outokummun Energia Oy,PL 53,PL 53,Outokumpu,83501,FI,Finland,1,Account holder,NA,NA,NA,Lämpökeskus Kaasila,NA,NA,NA,2005,2012,2005-02-28,FI-53431104,NA,NA,Pl 53,Pl 53,Outokumpu,83501,FI,99,Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC,0,2005-2007,0,NA,0,0,NA,0,A,0,2005-2007,0,NA,0,0,NA,0,A,0,2005-2007,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
FI-222,222,Okun Energia Oy,Finland,FI,100,Holding Account,open,3171115-5,Okun Energia Oy,Kuvernöörinkatu 1,NA,Outokumpu,83500,FI,Finland,1,Account holder,NA,NA,NA,Lämpökeskus Miilu,Outokummun energia Oy,NA,NA,2005,0,2005-02-28,FI-50231104,NA,NA,Pl 53,Pl 53,Outokumpu,83501,FI,20,Combustion of fuels,21333,2005-2007,21333,5143,5143,5143,5143,5143,A,21333,2005-2007,21333,8842,13985,13985,8842,8842,A*,21333,2005-2007,21333,8959,22944,22944,8959,8959,A,17057,2008-2012,17057,11693,6448,6448,11693,6448,A,17053,2008-2012,17053,NA,11693,11693,NA,5245,A,17053,2008-2012,17053,12523,24216,24216,12523,12523,A,17053,2008-2012,17053,620,24836,24836,620,620,A,17053,2008-2012,17053,466,25302,25302,466,466,A,11333,2013-2020,11333,39,39,39,39,39,A,10143,2013-2020,10143,616,655,655,616,616,A,8984,2013-2020,8984,123,778,778,123,123,A,7861,2013-2020,7861,160,938,938,160,160,A,6772,2013-2020,6772,757,1695,1695,757,757,A,5718,2013-2020,5718,143,1838,1838,143,143,A,4698,2013-2020,4698,14,1852,1852,14,14,A,3716,2013-2020,3716,15,1867,1867,15,15,A,3089,2021-2030,3089,23,23,23,23,23,A,3089,2021-2030,3089,23,46,46,23,23,A
FI-223,223,Okun Energia Oy,Finland,FI,100,Holding Account,open,3171115-5,Okun Energia Oy,Kuvernöörinkatu 1,NA,Outokumpu,83500,FI,Finland,1,Account holder,NA,NA,NA,Lämpökeskus Mustola,Outokummun energia Oy,NA,NA,2005,0,2005-02-28,FI-50131104,NA,NA,Pl 53,Pl 53,Outokumpu,83501,FI,99,Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC,0,2005-2007,0,NA,0,0,NA,0,A,0,2005-2007,0,NA,0,0,NA,0,A,0,2005-2007,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,NA,0,0,NA,0,A,0,2008-2012,0,64,64,64,64,64,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,NA,0,0,NA,0,A,NA,2013-2020,NA,9,9,9,9,9,A,NA,2013-2020,NA,NA,9,9,NA,0,A,NA,2013-2020,NA,6,15,15,6,6,A,NA,2013-2020,NA,NA,15,15,NA,0,A,NA,2013-2020,NA,NA,15,15,NA,0,A,NA,2013-2020,NA,6,21,21,6,6,A,NA,2021-2030,NA,1,1,1,1,1,A,NA,2021-2030,NA,NA,1,1,NA,0,A
FI-224,224,Outokummun Energia Oy,Finland,FI,100,Holding Account,closed,1571445-2,Outokummun Energia Oy,PL 53,PL 53,Outokumpu,83501,FI,Finland,1,Account holder,NA,NA,NA,Lämpökeskus Männikkö,NA,NA,NA,2005,2014,2005-02-28,FI-50031104,NA,NA,Pl 53,Pl 53,Outokumpu,83501,FI,99,Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC,0,2005-2007,0,NA,NA,0,NA,0,A,0,2005-2007,0,NA,NA,0,NA,0,A,0,2005-2007,0,NA,NA,0,NA,0,A,0,2008-2012,0,NA,NA,0,NA,0,A,0,2008-2012,0,NA,NA,0,NA,0,A,0,2008-2012,0,NA,NA,0,NA,0,A,0,2008-2012,0,NA,NA,0,NA,0,A,0,2008-2012,0,NA,NA,0,NA,0,A,NA,2013-2020,NA,NA,NA,0,NA,0,A,NA,2013-2020,NA,NA,NA,0,NA,0,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
FI-225,225,Okun Energia Oy,Finland,FI,100,Holding Account,open,3171115-5,Okun Energia Oy,Kuvernöörinkatu 1,NA,Outokumpu,83500,FI,Finland,1,Account holder,NA,NA,NA,Lämpökeskus Teollisuuskylä,Outokummun energia Oy,NA,NA,2005,0,2005-02-28,FI-50431104,NA,NA,Pl 53,Pl 53,Outokumpu,83501,FI,99,Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC,0,2005-2007,0,NA,0,0,NA,0,A,0,2005-2007,0,NA,0,0,NA,0,A,0,2005-2007,0,NA,0,0,NA,0,A,1033,2008-2012,1033,NA,0,0,NA,0,A,1032,2008-2012,1032,NA,0,0,NA,0,A,1032,2008-2012,1032,9,9,9,9,9,A,1032,2008-2012,1032,6,15,15,6,6,A,1032,2008-2012,1032,108,123,123,108,108,A,2,2013-2020,2,NA,0,0,NA,0,A,2,2013-2020,2,6,6,6,6,6,A,0,2013-2020,0,NA,6,6,NA,0,A,0,2013-2020,0,NA,6,6,NA,0,A,0,2013-2020,0,NA,6,6,NA,0,A,0,2013-2020,0,NA,6,6,NA,0,A,0,2013-2020,0,37,43,43,37,37,A,1,2013-2020,1,6,49,49,6,6,A,NA,2021-2030,NA,2,2,2,2,2,A,NA,2021-2030,NA,NA,2,2,NA,0,A
FI-444,444,Outokumpu Stainless Oy,Finland,FI,100,Holding Account,open,0823315-9,Outokumpu Stainless Oy,Tornion tehtaat,Tornion tehtaat,Tornio,95400,FI,Finland,1,Account holder,NA,NA,NA,Tornion tehtaat,Outokumpu Oyj,NA,NA,2005,0,2005-02-28,FI-33631104,NA,NA,Tornion tehtaat,Tornion tehtaat,Tornio,95400,FI,5,Installations for the production of pig iron or steel (primary or secondary fusion) including continuous casting,948692,2005-2007,948692,681521,681521,681521,681521,681508,A*,948693,2005-2007,948693,733510,1415031,1415031,733510,733493,A*,948693,2005-2007,948693,635668,2050699,2050699,635668,635660,A*,1006039,2008-2012,1006039,612271,612271,612271,612271,612246,A*,1006038,2008-2012,1006038,375649,987920,987920,375649,375616,A*,1006038,2008-2012,1006038,606253,1594173,1594173,587066,605609,A*,1006038,2008-2012,1006038,592157,2186330,2186330,424614,598082,A*,1016360,2008-2012,1016360,573613,2759943,2759943,350332,579249,A*,659284,2013-2020,788644,640434,640434,640434,640434,640514,A*,647834,2013-2020,774943,697749,1338183,1338183,697749,716104,A*,636248,2013-2020,761106,708526,2046709,2046709,708526,716655,A*,624541,2013-2020,747149,672901,2719610,2719610,672901,698264,A*,612709,2013-2020,733066,640302,3359912,3359912,640302,664086,A*,600760,2013-2020,718866,705234,4065146,4065146,705234,719168,A*,588663,2013-2020,704518,684177,4749323,4749323,684177,702472,A*,576526,2013-2020,690130,764855,5514178,5503319,764855,646056,A,722468,2021-2030,722468,718226,718226,718226,718226,718226,A,722468,2021-2030,722468,634094,1352320,1352320,634094,634094,A
FI-492,492,Oy Alholmens Kraft Ab,Finland,FI,100,Holding Account,open,1102489-2,Oy Alholmens Kraft Ab,PL 250,PL 250,Pietarsaari,68601,FI,Finland,1,Account holder,NA,NA,NA,Pietarsaaren voimalaitos,NA,NA,NA,2005,0,2005-02-28,FI-22831104,NA,NA,Alholmintie 43,Alholmintie 43,Pietarsaari,68600,FI,1,Combustion installations with a rated thermal input exceeding 20 MW,1239861,2005-2007,1239861,1069476,1069476,1069476,1069476,1069476,A,1239862,2005-2007,1239862,1189484,2258960,2258960,1189484,1189484,A,1239862,2005-2007,1239862,1457663,3716623,3716623,1457663,1457663,A,538347,2008-2012,538347,767793,767793,767793,707793,767793,A,538346,2008-2012,538346,666392,1434185,1434185,538892,666392,A,538346,2008-2012,538346,873947,2308132,2308132,765947,873947,A,538346,2008-2012,538346,828526,3136658,3136658,730526,828526,A,538346,2008-2012,538346,440729,3577387,3577387,340531,440729,A,37023,2013-2020,37023,560960,560960,560960,560960,560960,A,34011,2013-2020,34011,688131,1249091,1249091,688131,688131,A,31079,2013-2020,31079,363183,1612274,1612274,363183,363183,A,28235,2013-2020,28235,348194,1960468,1960468,348194,348194,A,25474,2013-2020,25474,270980,2231448,2231448,270980,270980,A,22798,2013-2020,22798,657861,2889309,2889309,657861,657861,A,20202,2013-2020,20202,352052,3241361,3241361,352052,352052,A,17693,2013-2020,17693,187144,3428505,3428505,187144,187144,A,7856,2021-2030,7856,337766,337766,337766,337766,337766,A,7654,2021-2030,7654,514201,851967,851967,514201,514201,A
FI-412,412,Metsä Fibre Oy,Finland,FI,100,Holding Account,open,0791416-3,Metsä Fibre Oy,PL 30,PL 30,Metsä,02020,FI,Finland,1,Account holder,NA,NA,NA,Joutsenon tehdas,NA,NA,NA,2005,0,2005-02-28,FI-55131104,NA,NA,Botnia Joutsenon tehdas,Botnia Joutsenon tehdas,Pulp,54120,FI,9,Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board,148142,2005-2007,148142,68793,68793,68793,68793,68793,A,148142,2005-2007,148142,83801,152594,152594,83801,83801,A,148142,2005-2007,148142,83989,236583,236583,83989,83989,A,140488,2008-2012,140488,105955,71597,71597,71597,71597,A,140486,2008-2012,140486,73194,144791,144791,73194,73194,A,140486,2008-2012,140486,45305,224454,224454,45305,79663,A,140486,2008-2012,140486,78456,302910,302910,55550,78456,A,140486,2008-2012,140486,75544,378454,378454,75544,75544,A,31673,2013-2020,31673,56723,56723,56723,56723,56723,A,31122,2013-2020,31122,43430,100153,100153,43430,43430,A,30566,2013-2020,30566,38165,138318,138318,38165,38165,A,30004,2013-2020,30004,43154,181472,181472,43154,43154,A,29436,2013-2020,29436,17248,198720,198720,17248,17248,A,28861,2013-2020,28861,24051,222771,222771,24051,24051,A,28279,2013-2020,28279,22048,244819,244819,22048,22048,A,27697,2013-2020,27697,26695,271514,271514,26695,26695,A,30573,2021-2030,30573,16123,16123,16123,16123,16123,A,30573,2021-2030,30573,30641,46764,46764,30641,30641,A
FI-413,413,Metsä Board Oyj,Finland,FI,100,Holding Account,open,0635366-7,Metsä Board Oyj,PL 20,PL 20,METSÄ,02020,FI,Finland,1,Account holder,NA,NA,NA,Kaskisten tehdas,NA,NA,NA,2005,0,2005-02-28,FI-55031104,NA,NA,Metsä Board Kaskinen,Metsä Board Kaskinen,Kaskinen,64260,FI,35,Production of pulp,32512,2005-2007,32512,66214,66214,66214,66214,66214,A,32513,2005-2007,32513,69255,135469,135469,69255,69255,A,32513,2005-2007,32513,56871,192340,192340,56871,56871,A,36420,2008-2012,36420,61560,61560,61560,61560,61560,A,36419,2008-2012,36419,10138,71698,71698,NA,10138,A,36419,2008-2012,36419,2547,74245,74245,NA,2547,A,36419,2008-2012,36419,3873,78118,78118,1745,3873,A,36419,2008-2012,36419,2155,80273,80273,2155,2155,A,7506,2013-2020,7506,3715,3715,3715,3715,3715,A,6717,2013-2020,6717,5600,9315,9315,5600,5600,A,5950,2013-2020,5950,5753,15068,15068,5753,5753,A,5208,2013-2020,5208,4190,19258,19258,4190,4190,A,4489,2013-2020,4489,5661,24919,24919,5661,5661,A,3794,2013-2020,3794,5151,30070,30070,5151,5151,A,3120,2013-2020,3120,4741,34811,34811,4741,4741,A,2472,2013-2020,2472,5866,40677,40677,5866,5866,A,101383,2021-2030,101383,6410,6410,6410,6410,6410,A,120435,2021-2030,120435,7091,13501,13501,7091,7091,A
